# {'Alias': '05', 'Session': '03', 'tstamp': '20230816_1202', 'nTrials': 50}
subj stair range standard standard_rgb comparison start_dir trial response rt 
05 training high 75.0 74 70 high 13 j 5.79
05 training high 80.33 107 72 low 13 f 9.55
05 training high 80.33 107 76 low 14 j 1.61
05 training high 83.0 131 85 low 14 space 2.38
05 training high 80.33 107 72 low 15 f 3.18
05 training high 83.0 131 89 low 15 j 1.46
05 training high 83.0 131 85 low 16 j 1.43
05 training high 83.0 131 81 low 17 j 2.37
05 training high 83.0 131 77 low 18 j 1.46
05 training high 83.0 131 73 low 19 space 3.79
05 training high 83.0 131 69 low 20 f 1.59
05 training high 83.0 131 73 low 21 j 1.72
05 stair_76.5_high_3 high 76.5 82 68 high 1 f 1.61
05 stair_74.0_high_2 high 74.0 70 51 low 1 f 1.43
05 stair_79.0_high_4 high 79.0 98 53 low 1 f 1.2
05 stair_76.5_high_2 high 76.5 82 75 high 1 j 1.76
05 stair_81.5_high_1 high 81.5 117 58 low 1 f 1.23
05 stair_76.5_high_1 high 76.5 82 53 low 1 f 1.15
05 stair_84.0_high_2 high 84.0 149 69 low 1 space 2.38
05 stair_81.5_high_2 high 81.5 117 74 low 1 f 2.38
05 stair_74.0_high_1 high 74.0 70 79 high 1 j 1.39
05 stair_84.0_high_4 high 84.0 149 65 low 1 f 1.26
05 stair_84.0_high_3 high 84.0 149 65 low 1 f 1.16
05 stair_84.0_high_1 high 84.0 149 76 low 1 space 1.65
05 stair_74.0_high_4 high 74.0 70 55 low 1 j 3.76
05 stair_76.5_high_4 high 76.5 82 79 high 1 j 2.38
05 stair_81.5_high_3 high 81.5 117 55 low 1 f 1.2
05 stair_81.5_high_4 high 81.5 117 76 low 1 space 2.38
05 stair_79.0_high_2 high 79.0 98 52 low 1 f 2.38
05 stair_79.0_high_1 high 79.0 98 76 high 1 f 1.21
05 stair_79.0_high_3 high 79.0 98 60 low 1 f 4.4
05 stair_74.0_high_3 high 74.0 70 76 high 1 j 2.38
05 stair_76.5_high_4 high 76.5 82 73 high 2 j 1.54
05 stair_81.5_high_1 high 81.5 117 64 low 2 f 1.36
05 stair_81.5_high_3 high 81.5 117 61 low 2 f 1.2
05 stair_79.0_high_3 high 79.0 98 66 low 2 f 2.38
05 stair_84.0_high_4 high 84.0 149 71 low 2 f 1.63
05 stair_74.0_high_3 high 74.0 70 70 high 2 space 5.16
05 stair_74.0_high_2 high 74.0 70 57 low 2 space 4.39
05 stair_79.0_high_2 high 79.0 98 58 low 2 f 1.42
05 stair_84.0_high_2 high 84.0 149 63 low 2 f 2.38
05 stair_79.0_high_1 high 79.0 98 82 high 2 j 1.36
05 stair_81.5_high_4 high 81.5 117 70 low 2 j 2.38
05 stair_76.5_high_2 high 76.5 82 69 high 2 j 1.3
05 stair_84.0_high_1 high 84.0 149 70 low 2 space 1.25
05 stair_76.5_high_1 high 76.5 82 59 low 2 f 1.58
05 stair_79.0_high_4 high 79.0 98 59 low 2 f 1.44
05 stair_76.5_high_3 high 76.5 82 74 high 2 space 1.42
05 stair_81.5_high_2 high 81.5 117 80 low 2 j 2.38
05 stair_74.0_high_1 high 74.0 70 73 high 2 j 1.53
05 stair_84.0_high_3 high 84.0 149 71 low 2 space 2.38
05 stair_74.0_high_4 high 74.0 70 49 low 2 f 2.38
05 stair_81.5_high_2 high 81.5 117 77 low 3 space 4.4
05 stair_79.0_high_2 high 79.0 98 64 low 3 f 3.52
05 stair_74.0_high_1 high 74.0 70 67 high 3 f 2.39
05 stair_84.0_high_2 high 84.0 149 66 low 3 f 2.38
05 stair_74.0_high_3 high 74.0 70 64 high 3 j 2.38
05 stair_76.5_high_4 high 76.5 82 67 high 3 space 2.38
05 stair_74.0_high_2 high 74.0 70 63 low 3 j 2.38
05 stair_81.5_high_3 high 81.5 117 67 low 3 f 2.38
05 stair_76.5_high_1 high 76.5 82 65 low 3 space 2.38
05 stair_79.0_high_4 high 79.0 98 65 low 3 space 2.38
05 stair_74.0_high_4 high 74.0 70 52 low 3 f 1.74
05 stair_76.5_high_2 high 76.5 82 63 high 3 f 2.38
05 stair_76.5_high_3 high 76.5 82 80 high 3 j 1.44
05 stair_79.0_high_3 high 79.0 98 72 low 3 f 2.38
05 stair_84.0_high_1 high 84.0 149 64 low 3 f 1.38
05 stair_81.5_high_1 high 81.5 117 70 low 3 f 2.38
05 stair_81.5_high_4 high 81.5 117 64 low 3 f 1.37
05 stair_84.0_high_3 high 84.0 149 77 low 3 space 1.82
05 stair_79.0_high_1 high 79.0 98 79 high 3 j 2.38
05 stair_84.0_high_4 high 84.0 149 77 low 3 f 2.38
05 stair_76.5_high_2 high 76.5 82 66 high 4 f 2.38
05 stair_81.5_high_3 high 81.5 117 73 low 4 j 2.38
05 stair_76.5_high_3 high 76.5 82 77 high 4 j 1.3
05 stair_79.0_high_2 high 79.0 98 70 low 4 f 2.38
05 stair_79.0_high_3 high 79.0 98 78 low 4 space 1.76
05 stair_81.5_high_1 high 81.5 117 76 low 4 f 1.47
05 stair_74.0_high_2 high 74.0 70 60 low 4 f 2.38
05 stair_79.0_high_1 high 79.0 98 76 high 4 f 2.38
05 stair_84.0_high_3 high 84.0 149 83 low 4 space 1.81
05 stair_81.5_high_4 high 81.5 117 67 low 4 f 1.59
05 stair_79.0_high_4 high 79.0 98 71 low 4 f 1.79
05 stair_84.0_high_2 high 84.0 149 69 low 4 f 2.38
05 stair_84.0_high_1 high 84.0 149 67 low 4 f 1.4
05 stair_74.0_high_1 high 74.0 70 70 high 4 j 1.3
05 stair_81.5_high_2 high 81.5 117 74 low 4 space 2.38
05 stair_76.5_high_4 high 76.5 82 61 high 4 f 2.38
05 stair_84.0_high_4 high 84.0 149 83 low 4 j 1.71
05 stair_76.5_high_1 high 76.5 82 71 low 4 space 2.38
05 stair_74.0_high_3 high 74.0 70 58 high 4 f 2.38
05 stair_74.0_high_4 high 74.0 70 55 low 4 f 1.69
05 stair_76.5_high_3 high 76.5 82 74 high 5 j 3.7
05 stair_84.0_high_3 high 84.0 149 89 low 5 j 5.33
05 stair_74.0_high_1 high 74.0 70 68.5 high 5 f 4.4
05 stair_81.5_high_1 high 81.5 117 82 low 5 space 2.38
05 stair_74.0_high_4 high 74.0 70 58 low 5 f 1.44
05 stair_74.0_high_2 high 74.0 70 61.5 low 5 space 2.38
05 stair_84.0_high_4 high 84.0 149 80 low 5 space 4.39
05 stair_76.5_high_4 high 76.5 82 64 high 5 j 2.38
05 stair_79.0_high_4 high 79.0 98 77 low 5 j 2.38
05 stair_74.0_high_3 high 74.0 70 61 high 5 space 1.64
05 stair_79.0_high_1 high 79.0 98 77.5 high 5 j 1.3
05 stair_81.5_high_4 high 81.5 117 70 low 5 space 1.78
05 stair_76.5_high_1 high 76.5 82 77 low 5 j 2.38
05 stair_79.0_high_2 high 79.0 98 76 low 5 j 7.78
05 stair_84.0_high_2 high 84.0 149 72 low 5 f 1.4
05 stair_76.5_high_2 high 76.5 82 69 high 5 f 3.04
05 stair_81.5_high_2 high 81.5 117 71 low 5 f 1.43
05 stair_79.0_high_3 high 79.0 98 84 low 5 j 1.57
05 stair_81.5_high_3 high 81.5 117 70 low 5 f 2.38
05 stair_84.0_high_1 high 84.0 149 70 low 5 f 2.38
05 stair_76.5_high_2 high 76.5 82 72 high 6 j 2.38
05 stair_81.5_high_2 high 81.5 117 72.5 low 6 f 2.38
05 stair_74.0_high_4 high 74.0 70 61 low 6 space 1.46
05 stair_84.0_high_4 high 84.0 149 77 low 6 f 2.38
05 stair_74.0_high_3 high 74.0 70 64 high 6 j 2.38
05 stair_79.0_high_1 high 79.0 98 76.0 high 6 j 4.4
05 stair_74.0_high_1 high 74.0 70 70.0 high 6 j 1.37
05 stair_76.5_high_1 high 76.5 82 74 low 6 j 1.22
05 stair_74.0_high_2 high 74.0 70 63.0 low 6 f 1.34
05 stair_76.5_high_4 high 76.5 82 62.5 high 6 space 2.38
05 stair_79.0_high_4 high 79.0 98 74 low 6 f 1.26
05 stair_81.5_high_4 high 81.5 117 73 low 6 space 1.75
05 stair_84.0_high_3 high 84.0 149 86 low 6 space 1.54
05 stair_81.5_high_3 high 81.5 117 71.5 low 6 space 1.58
05 stair_79.0_high_2 high 79.0 98 73 low 6 f 2.38
05 stair_79.0_high_3 high 79.0 98 81 low 6 j 1.37
05 stair_81.5_high_1 high 81.5 117 88 low 6 j 1.32
05 stair_84.0_high_2 high 84.0 149 75 low 6 f 1.54
05 stair_76.5_high_3 high 76.5 82 71 high 6 space 2.38
05 stair_84.0_high_1 high 84.0 149 73 low 6 f 1.44
05 stair_74.0_high_3 high 74.0 70 62.5 high 7 space 2.38
05 stair_79.0_high_1 high 79.0 98 74.5 high 7 f 1.34
05 stair_81.5_high_3 high 81.5 117 73.0 low 7 f 1.38
05 stair_79.0_high_3 high 79.0 98 78 low 7 f 1.49
05 stair_76.5_high_1 high 76.5 82 71 low 7 j 2.39
05 stair_81.5_high_1 high 81.5 117 85 low 7 j 1.41
05 stair_84.0_high_2 high 84.0 149 78 low 7 f 1.13
05 stair_79.0_high_2 high 79.0 98 74.5 low 7 j 2.38
05 stair_79.0_high_4 high 79.0 98 75.5 low 7 space 1.55
05 stair_81.5_high_4 high 81.5 117 76 low 7 space 1.78
05 stair_84.0_high_4 high 84.0 149 78.5 low 7 f 1.68
05 stair_74.0_high_1 high 74.0 70 68.5 high 7 space 2.38
05 stair_76.5_high_4 high 76.5 82 61.0 high 7 f 1.81
05 stair_84.0_high_1 high 84.0 149 76 low 7 f 1.58
05 stair_76.5_high_2 high 76.5 82 70.5 high 7 space 2.38
05 stair_84.0_high_3 high 84.0 149 83 low 7 space 2.38
05 stair_74.0_high_2 high 74.0 70 64.5 low 7 space 2.38
05 stair_81.5_high_2 high 81.5 117 74.0 low 7 j 2.38
05 stair_76.5_high_3 high 76.5 82 68 high 7 space 2.38
05 stair_74.0_high_4 high 74.0 70 64 low 7 f 2.38
05 stair_84.0_high_4 high 84.0 149 80.0 low 8 space 1.71
05 stair_74.0_high_4 high 74.0 70 67 low 8 space 4.39
05 stair_84.0_high_1 high 84.0 149 79 low 8 space 2.38
05 stair_76.5_high_3 high 76.5 82 65 high 8 f 2.38
05 stair_76.5_high_1 high 76.5 82 68 low 8 j 2.38
05 stair_79.0_high_3 high 79.0 98 79.5 low 8 j 1.7
05 stair_84.0_high_2 high 84.0 149 81 low 8 space 2.38
05 stair_81.5_high_4 high 81.5 117 79 low 8 j 2.38
05 stair_81.5_high_1 high 81.5 117 82 low 8 j 1.15
05 stair_74.0_high_3 high 74.0 70 61.0 high 8 space 1.46
05 stair_79.0_high_4 high 79.0 98 77.0 low 8 j 2.38
05 stair_81.5_high_2 high 81.5 117 72.5 low 8 space 2.38
05 stair_74.0_high_2 high 74.0 70 66.0 low 8 j 2.38
05 stair_84.0_high_3 high 84.0 149 80 low 8 f 2.38
05 stair_79.0_high_2 high 79.0 98 73.0 low 8 space 2.38
05 stair_81.5_high_3 high 81.5 117 74.5 low 8 space 2.38
05 stair_76.5_high_4 high 76.5 82 62.5 high 8 space 4.4
05 stair_74.0_high_1 high 74.0 70 67.0 high 8 j 2.38
05 stair_79.0_high_1 high 79.0 98 76.0 high 8 f 2.38
05 stair_76.5_high_2 high 76.5 82 69.0 high 8 j 2.38
05 stair_84.0_high_2 high 84.0 149 84 low 9 space 2.38
05 stair_79.0_high_4 high 79.0 98 75.5 low 9 j 2.38
05 stair_81.5_high_1 high 81.5 117 79 low 9 f 1.55
05 stair_74.0_high_4 high 74.0 70 70 low 9 space 2.38
05 stair_76.5_high_1 high 76.5 82 65 low 9 f 2.38
05 stair_76.5_high_3 high 76.5 82 66.5 high 9 f 1.58
05 stair_79.0_high_3 high 79.0 98 78.0 low 9 j 1.82
05 stair_74.0_high_1 high 74.0 70 65.5 high 9 space 1.53
05 stair_84.0_high_3 high 84.0 149 81.5 low 9 f 3.82
05 stair_74.0_high_2 high 74.0 70 64.5 low 9 j 2.38
05 stair_79.0_high_2 high 79.0 98 71.5 low 9 space 2.38
05 stair_76.5_high_2 high 76.5 82 67.5 high 9 space 1.61
05 stair_76.5_high_4 high 76.5 82 64.0 high 9 f 1.33
05 stair_81.5_high_4 high 81.5 117 77.5 low 9 j 2.38
05 stair_84.0_high_1 high 84.0 149 82 low 9 space 2.38
05 stair_74.0_high_3 high 74.0 70 59.5 high 9 f 2.38
05 stair_79.0_high_1 high 79.0 98 77.5 high 9 space 1.42
05 stair_81.5_high_2 high 81.5 117 71.0 low 9 f 2.38
05 stair_81.5_high_3 high 81.5 117 76.0 low 9 f 2.38
05 stair_84.0_high_4 high 84.0 149 81.5 low 9 f 1.16
05 stair_76.5_high_3 high 76.5 82 68.0 high 10 space 4.39
05 stair_84.0_high_1 high 84.0 149 85 low 10 j 1.79
05 stair_84.0_high_4 high 84.0 149 83.0 low 10 j 1.13
05 stair_74.0_high_2 high 74.0 70 63.0 low 10 space 2.38
05 stair_84.0_high_3 high 84.0 149 83.0 low 10 space 1.49
05 stair_81.5_high_1 high 81.5 117 80.5 low 10 space 1.33
05 stair_79.0_high_4 high 79.0 98 74.0 low 10 f 3.45
05 stair_81.5_high_4 high 81.5 117 76.0 low 10 f 1.67
05 stair_79.0_high_3 high 79.0 98 76.5 low 10 space 1.75
05 stair_74.0_high_4 high 74.0 70 73 low 10 j 1.53
05 stair_79.0_high_2 high 79.0 98 70.0 low 10 space 2.38
05 stair_81.5_high_2 high 81.5 117 72.5 low 10 f 1.33
05 stair_84.0_high_2 high 84.0 149 87 low 10 space 2.38
05 stair_76.5_high_1 high 76.5 82 66.5 low 10 space 2.38
05 stair_74.0_high_3 high 74.0 70 61.0 high 10 f 1.46
05 stair_74.0_high_1 high 74.0 70 64.0 high 10 space 1.58
05 stair_79.0_high_1 high 79.0 98 79.0 high 10 j 1.46
05 stair_76.5_high_4 high 76.5 82 65.5 high 10 space 2.38
05 stair_76.5_high_2 high 76.5 82 66.0 high 10 f 3.42
05 stair_81.5_high_3 high 81.5 117 77.5 low 10 f 1.47
05 stair_74.0_high_1 high 74.0 70 62.5 high 11 space 1.36
05 stair_79.0_high_3 high 79.0 98 75.0 low 11 f 1.41
05 stair_81.5_high_3 high 81.5 117 79.0 low 11 f 1.4
05 stair_79.0_high_2 high 79.0 98 68.5 low 11 f 2.38
05 stair_74.0_high_3 high 74.0 70 62.5 high 11 space 1.48
05 stair_84.0_high_1 high 84.0 149 83.5 low 11 space 1.71
05 stair_74.0_high_4 high 74.0 70 71.5 low 11 j 2.38
05 stair_79.0_high_4 high 79.0 98 75.5 low 11 f 1.48
05 stair_76.5_high_2 high 76.5 82 67.5 high 11 j 1.63
05 stair_84.0_high_4 high 84.0 149 81.5 low 11 j 1.14
05 stair_84.0_high_3 high 84.0 149 84.5 low 11 space 4.39
05 stair_81.5_high_1 high 81.5 117 82.0 low 11 j 8.41
05 stair_74.0_high_2 high 74.0 70 61.5 low 11 f 1.34
05 stair_79.0_high_1 high 79.0 98 77.5 high 11 space 2.38
05 stair_84.0_high_2 high 84.0 149 90 low 11 space 1.13
05 stair_76.5_high_3 high 76.5 82 69.5 high 11 j 1.65
05 stair_76.5_high_1 high 76.5 82 68.0 low 11 space 1.62
05 stair_76.5_high_4 high 76.5 82 67.0 high 11 space 1.43
05 stair_81.5_high_2 high 81.5 117 74.0 low 11 space 2.38
05 stair_81.5_high_4 high 81.5 117 77.5 low 11 j 1.7
05 stair_76.5_high_3 high 76.5 82 68.0 high 12 j 2.38
05 stair_84.0_high_2 high 84.0 149 93 low 12 j 1.48
05 stair_84.0_high_4 high 84.0 149 80.0 low 12 f 2.38
05 stair_79.0_high_1 high 79.0 98 76.0 high 12 j 1.48
05 stair_74.0_high_2 high 74.0 70 63.0 low 12 space 1.74
05 stair_74.0_high_1 high 74.0 70 61.0 high 12 f 4.4
05 stair_81.5_high_3 high 81.5 117 80.5 low 12 j 1.68
05 stair_76.5_high_1 high 76.5 82 69.5 low 12 f 2.38
05 stair_81.5_high_4 high 81.5 117 76.0 low 12 f 1.3
05 stair_81.5_high_1 high 81.5 117 80.5 low 12 space 2.38
05 stair_79.0_high_4 high 79.0 98 77.0 low 12 space 2.38
05 stair_79.0_high_2 high 79.0 98 70.0 low 12 j 2.38
05 stair_84.0_high_3 high 84.0 149 86.0 low 12 space 2.38
05 stair_76.5_high_2 high 76.5 82 66.0 high 12 j 1.63
05 stair_84.0_high_1 high 84.0 149 82.0 low 12 f 2.38
05 stair_76.5_high_4 high 76.5 82 68.5 high 12 j 2.38
05 stair_81.5_high_2 high 81.5 117 75.5 low 12 j 2.38
05 stair_74.0_high_4 high 74.0 70 70.0 low 12 j 2.38
05 stair_74.0_high_3 high 74.0 70 64.0 high 12 f 2.38
05 stair_79.0_high_3 high 79.0 98 76.5 low 12 j 1.4
05 stair_81.5_high_4 high 81.5 117 77.5 low 13 space 1.47
05 stair_84.0_high_4 high 84.0 149 81.5 low 13 space 1.18
05 stair_79.0_high_3 high 79.0 98 75.0 low 13 f 2.38
05 stair_84.0_high_3 high 84.0 149 87.5 low 13 space 1.78
05 stair_76.5_high_2 high 76.5 82 64.5 high 13 j 1.44
05 stair_79.0_high_2 high 79.0 98 68.5 low 13 j 1.7
05 stair_74.0_high_2 high 74.0 70 64.5 low 13 space 1.42
05 stair_81.5_high_2 high 81.5 117 74.0 low 13 space 2.38
05 stair_79.0_high_1 high 79.0 98 74.5 high 13 j 1.67
05 stair_79.0_high_4 high 79.0 98 78.5 low 13 f 2.38
05 stair_81.5_high_1 high 81.5 117 79.0 low 13 f 2.38
05 stair_74.0_high_1 high 74.0 70 62.5 high 13 f 2.38
05 stair_76.5_high_1 high 76.5 82 71.0 low 13 j 1.5
05 stair_76.5_high_3 high 76.5 82 66.5 high 13 space 1.45
05 stair_81.5_high_3 high 81.5 117 79.0 low 13 space 1.74
05 stair_84.0_high_2 high 84.0 149 91.5 low 13 space 1.34
05 stair_74.0_high_4 high 74.0 70 68.5 low 13 j 2.39
05 stair_74.0_high_3 high 74.0 70 65.5 high 13 f 2.38
05 stair_84.0_high_1 high 84.0 149 83.5 low 13 space 1.6
05 stair_76.5_high_4 high 76.5 82 67.0 high 13 f 2.38
05 stair_79.0_high_1 high 79.0 98 73.0 high 14 f 1.77
05 stair_81.5_high_2 high 81.5 117 72.5 low 14 space 1.69
05 stair_84.0_high_4 high 84.0 149 83.0 low 14 space 2.38
05 stair_81.5_high_1 high 81.5 117 80.5 low 14 j 2.38
05 stair_76.5_high_3 high 76.5 82 65.0 high 14 f 1.61
05 stair_84.0_high_3 high 84.0 149 89.0 low 14 space 1.76
05 stair_84.0_high_2 high 84.0 149 90.0 low 14 space 1.76
05 stair_81.5_high_3 high 81.5 117 77.5 low 14 f 2.39
05 stair_76.5_high_4 high 76.5 82 68.5 high 14 space 1.36
05 stair_74.0_high_2 high 74.0 70 66.0 low 14 space 10.46
05 stair_76.5_high_2 high 76.5 82 63.0 high 14 space 2.38
05 stair_81.5_high_4 high 81.5 117 79.0 low 14 space 1.66
05 stair_76.5_high_1 high 76.5 82 69.5 low 14 f 2.38
05 stair_79.0_high_3 high 79.0 98 76.5 low 14 space 3.16
05 stair_79.0_high_4 high 79.0 98 80.0 low 14 j 2.38
05 stair_74.0_high_1 high 74.0 70 64.0 high 14 f 1.77
05 stair_74.0_high_3 high 74.0 70 67.0 high 14 space 2.38
05 stair_74.0_high_4 high 74.0 70 67.0 low 14 space 1.7
05 stair_79.0_high_2 high 79.0 98 67.0 low 14 f 2.38
05 stair_84.0_high_1 high 84.0 149 85.0 low 14 space 2.38
05 stair_74.0_high_1 high 74.0 70 65.5 high 15 f 2.38
05 stair_84.0_high_3 high 84.0 149 90.5 low 15 space 1.38
05 stair_74.0_high_3 high 74.0 70 68.5 high 15 j 4.4
05 stair_76.5_high_4 high 76.5 82 70.0 high 15 space 3.23
05 stair_84.0_high_2 high 84.0 149 88.5 low 15 j 2.38
05 stair_81.5_high_1 high 81.5 117 79.0 low 15 space 3.72
05 stair_81.5_high_3 high 81.5 117 79.0 low 15 j 2.38
05 stair_79.0_high_3 high 79.0 98 78.0 low 15 j 2.38
05 stair_84.0_high_4 high 84.0 149 84.5 low 15 f 2.38
05 stair_76.5_high_1 high 76.5 82 71.0 low 15 space 2.38
05 stair_76.5_high_3 high 76.5 82 66.5 high 15 f 2.38
05 stair_84.0_high_1 high 84.0 149 86.5 low 15 space 1.79
05 stair_74.0_high_4 high 74.0 70 65.5 low 15 j 3.25
05 stair_79.0_high_2 high 79.0 98 68.5 low 15 f 2.38
05 stair_81.5_high_4 high 81.5 117 80.5 low 15 space 1.73
05 stair_79.0_high_4 high 79.0 98 78.5 low 15 f 2.38
05 stair_76.5_high_2 high 76.5 82 61.5 high 15 f 1.48
05 stair_81.5_high_2 high 81.5 117 71.0 low 15 f 2.38
05 stair_74.0_high_2 high 74.0 70 67.5 low 15 j 1.62
05 stair_79.0_high_1 high 79.0 98 74.5 high 15 space 1.51
05 stair_81.5_high_2 high 81.5 117 72.5 low 16 f 1.41
05 stair_84.0_high_1 high 84.0 149 88.0 low 16 j 1.77
05 stair_76.5_high_4 high 76.5 82 71.5 high 16 f 1.43
05 stair_84.0_high_3 high 84.0 149 92.0 low 16 j 1.71
05 stair_79.0_high_3 high 79.0 98 76.5 low 16 space 1.66
05 stair_81.5_high_3 high 81.5 117 77.5 low 16 space 1.47
05 stair_79.0_high_4 high 79.0 98 80.0 low 16 f 2.38
05 stair_76.5_high_1 high 76.5 82 72.5 low 16 j 3.74
05 stair_84.0_high_4 high 84.0 149 86.0 low 16 f 1.28
05 stair_74.0_high_3 high 74.0 70 67.0 high 16 space 1.61
05 stair_79.0_high_2 high 79.0 98 70.0 low 16 f 1.21
05 stair_76.5_high_2 high 76.5 82 63.0 high 16 f 1.46
05 stair_81.5_high_4 high 81.5 117 82.0 low 16 j 2.38
05 stair_84.0_high_2 high 84.0 149 87.0 low 16 j 2.38
05 stair_74.0_high_1 high 74.0 70 67.0 high 16 j 2.38
05 stair_76.5_high_3 high 76.5 82 68.0 high 16 f 2.38
05 stair_81.5_high_1 high 81.5 117 77.5 low 16 f 2.38
05 stair_74.0_high_2 high 74.0 70 66.0 low 16 j 2.38
05 stair_74.0_high_4 high 74.0 70 64.0 low 16 space 2.38
05 stair_79.0_high_1 high 79.0 98 76.0 high 16 j 1.63
05 stair_76.5_high_2 high 76.5 82 64.5 high 17 f 1.49
05 stair_84.0_high_1 high 84.0 149 86.5 low 17 space 1.46
05 stair_79.0_high_3 high 79.0 98 75.0 low 17 j 1.73
05 stair_81.5_high_2 high 81.5 117 74.0 low 17 f 1.3
05 stair_74.0_high_4 high 74.0 70 62.5 low 17 space 1.38
05 stair_81.5_high_3 high 81.5 117 76.0 low 17 space 1.27
05 stair_84.0_high_4 high 84.0 149 87.5 low 17 space 1.46
05 stair_84.0_high_2 high 84.0 149 85.5 low 17 j 2.38
05 stair_79.0_high_1 high 79.0 98 74.5 high 17 f 2.38
05 stair_84.0_high_3 high 84.0 149 90.5 low 17 j 1.53
05 stair_79.0_high_2 high 79.0 98 71.5 low 17 f 2.38
05 stair_76.5_high_4 high 76.5 82 73.0 high 17 j 2.38
05 stair_74.0_high_3 high 74.0 70 65.5 high 17 f 1.27
05 stair_76.5_high_1 high 76.5 82 71.0 low 17 j 1.45
05 stair_81.5_high_4 high 81.5 117 80.5 low 17 space 2.38
05 stair_81.5_high_1 high 81.5 117 79.0 low 17 space 1.32
05 stair_76.5_high_3 high 76.5 82 69.5 high 17 f 2.38
05 stair_79.0_high_4 high 79.0 98 81.5 low 17 j 1.29
05 stair_74.0_high_1 high 74.0 70 65.5 high 17 f 1.37
05 stair_74.0_high_2 high 74.0 70 64.5 low 17 f 1.21
05 stair_74.0_high_3 high 74.0 70 67.0 high 18 space 1.18
05 stair_81.5_high_3 high 81.5 117 74.5 low 18 space 2.38
05 stair_81.5_high_1 high 81.5 117 80.5 low 18 j 1.48
05 stair_79.0_high_3 high 79.0 98 73.5 low 18 f 2.38
05 stair_79.0_high_1 high 79.0 98 76.0 high 18 space 1.81
05 stair_84.0_high_2 high 84.0 149 84.0 low 18 f 1.5
05 stair_74.0_high_4 high 74.0 70 61.0 low 18 space 3.49
05 stair_81.5_high_2 high 81.5 117 75.5 low 18 f 2.39
05 stair_81.5_high_4 high 81.5 117 79.0 low 18 j 1.44
05 stair_76.5_high_3 high 76.5 82 71.0 high 18 j 2.38
05 stair_79.0_high_2 high 79.0 98 73.0 low 18 space 2.38
05 stair_74.0_high_2 high 74.0 70 66.0 low 18 j 2.38
05 stair_76.5_high_1 high 76.5 82 69.5 low 18 space 2.38
05 stair_76.5_high_4 high 76.5 82 71.5 high 18 space 1.59
05 stair_84.0_high_3 high 84.0 149 89.0 low 18 space 2.39
05 stair_79.0_high_4 high 79.0 98 80.0 low 18 j 1.62
05 stair_76.5_high_2 high 76.5 82 66.0 high 18 f 1.31
05 stair_84.0_high_1 high 84.0 149 85.0 low 18 space 1.72
05 stair_74.0_high_1 high 74.0 70 67.0 high 18 space 2.38
05 stair_84.0_high_4 high 84.0 149 89.0 low 18 f 2.38
05 stair_74.0_high_2 high 74.0 70 64.5 low 19 space 4.39
05 stair_79.0_high_4 high 79.0 98 78.5 low 19 j 2.38
05 stair_74.0_high_1 high 74.0 70 68.5 high 19 j 2.38
