# {'Alias': '04', 'Session': '02', 'tstamp': '20230815_0948', 'nTrials': 50}
subj stair range standard standard_rgb comparison start_dir trial response rt 
04 stair_76.5_high_2 high 76.5 82 62.5 high 17 space 5.45
04 stair_84.0_high_4 high 84.0 149 65.0 low 17 j 1.41
04 stair_81.5_high_2 high 81.5 117 61.0 low 17 space 1.58
04 stair_79.0_high_1 high 79.0 98 63.0 low 17 j 1.58
04 stair_76.5_high_3 high 76.5 82 61.0 high 17 j 3.11
04 stair_81.5_high_1 high 81.5 117 64.0 high 17 j 9.03
04 stair_79.0_high_2 high 79.0 98 60.5 high 17 f 1.43
04 stair_84.0_high_1 high 84.0 149 65.5 low 17 j 1.26
04 stair_76.5_high_1 high 76.5 82 57.5 low 17 space 2.38
04 stair_74.0_high_1 high 74.0 70 53.5 low 17 space 1.54
04 stair_74.0_high_3 high 74.0 70 59.0 high 17 space 1.54
04 stair_76.5_high_4 high 76.5 82 59.0 low 17 j 1.31
04 stair_79.0_high_3 high 79.0 98 57.0 low 17 f 1.44
04 stair_81.5_high_4 high 81.5 117 65.5 low 17 j 1.42
04 stair_74.0_high_2 high 74.0 70 55.0 high 17 f 1.2
04 stair_84.0_high_2 high 84.0 149 66.0 low 17 j 1.21
04 stair_81.5_high_3 high 81.5 117 61.5 low 17 j 1.37
04 stair_74.0_high_4 high 74.0 70 58.5 high 17 space 1.64
04 stair_74.0_high_2 high 74.0 70 56.5 high 18 space 1.53
04 stair_76.5_high_1 high 76.5 82 59.0 low 18 space 1.34
04 stair_79.0_high_3 high 79.0 98 58.5 low 18 space 1.32
04 stair_76.5_high_4 high 76.5 82 57.5 low 18 space 1.35
04 stair_79.0_high_2 high 79.0 98 62.0 high 18 space 5.16
04 stair_76.5_high_3 high 76.5 82 59.5 high 18 f 3.09
04 stair_74.0_high_1 high 74.0 70 55.0 low 18 f 1.14
04 stair_84.0_high_4 high 84.0 149 63.5 low 18 j 1.37
04 stair_81.5_high_3 high 81.5 117 60.0 low 18 f 1.7
04 stair_76.5_high_2 high 76.5 82 61.0 high 18 f 5.27
04 stair_81.5_high_2 high 81.5 117 59.5 low 18 f 1.29
04 stair_84.0_high_3 high 84.0 149 62.0 low 18 f 1.49
04 stair_74.0_high_3 high 74.0 70 57.5 high 18 j 1.36
04 stair_81.5_high_1 high 81.5 117 62.5 high 18 f 1.61
04 stair_81.5_high_4 high 81.5 117 64.0 low 18 f 1.42
04 stair_74.0_high_4 high 74.0 70 57.0 high 18 j 1.24
04 stair_84.0_high_2 high 84.0 149 64.5 low 18 f 1.38
04 stair_79.0_high_1 high 79.0 98 61.5 low 18 j 2.94
04 stair_84.0_high_1 high 84.0 149 64.0 low 18 f 2.38
04 stair_79.0_high_4 high 79.0 98 64.0 low 18 j 1.18
04 stair_74.0_high_1 high 74.0 70 56.5 low 19 j 1.41
04 stair_74.0_high_4 high 74.0 70 55.5 high 19 j 5.6
04 stair_79.0_high_4 high 79.0 98 62.5 low 19 j 2.38
04 stair_76.5_high_2 high 76.5 82 62.5 high 19 j 1.51
04 stair_81.5_high_4 high 81.5 117 65.5 low 19 j 1.62
04 stair_79.0_high_3 high 79.0 98 60.0 low 19 f 2.38
04 stair_74.0_high_2 high 74.0 70 58.0 high 19 space 1.55
04 stair_84.0_high_3 high 84.0 149 63.5 low 19 f 1.61
04 stair_84.0_high_2 high 84.0 149 66.0 low 19 f 1.58
04 stair_84.0_high_4 high 84.0 149 62.0 low 19 f 3.17
04 stair_79.0_high_1 high 79.0 98 60.0 low 19 j 1.25
04 stair_84.0_high_1 high 84.0 149 65.5 low 19 j 1.25
04 stair_76.5_high_4 high 76.5 82 56.0 low 19 f 1.51
04 stair_81.5_high_1 high 81.5 117 64.0 high 19 j 6.99
04 stair_79.0_high_2 high 79.0 98 63.5 high 19 j 3.4
04 stair_74.0_high_3 high 74.0 70 56.0 high 19 f 2.38
04 stair_81.5_high_3 high 81.5 117 61.5 low 19 f 2.38
