# {'Alias': '04', 'Session': '01', 'tstamp': '20230814_1001', 'nTrials': 50}
subj stair range standard standard_rgb comparison start_dir trial response rt 
04 stair_71.5_medium_4 medium 71.5 60 59 low 3 j 1.12
04 stair_69.0_medium_3 medium 69.0 52 51 high 3 j 1.22
04 stair_69.0_medium_4 medium 69.0 52 40 low 3 f 1.26
04 stair_71.5_medium_2 medium 71.5 60 47 low 3 f 1.29
04 stair_71.5_medium_3 medium 71.5 60 46 high 4 f 1.18
04 stair_71.5_medium_1 medium 71.5 60 49 high 4 f 1.52
04 stair_71.5_medium_2 medium 71.5 60 53 low 4 j 1.37
04 stair_69.0_medium_2 medium 69.0 52 49 high 4 f 1.21
04 stair_74.0_medium_2 medium 74.0 70 52 low 4 f 1.13
04 stair_74.0_medium_1 medium 74.0 70 53 low 4 j 1.33
04 stair_69.0_medium_1 medium 69.0 52 49.5 low 4 f 1.41
04 stair_76.5_medium_2 medium 76.5 82 53.5 low 4 j 1.22
04 stair_69.0_medium_3 medium 69.0 52 45 high 4 f 7.01
04 stair_74.0_medium_3 medium 74.0 70 49 high 4 f 3.06
04 stair_76.5_medium_3 medium 76.5 82 49 low 4 f 1.22
04 stair_66.5_medium_2 medium 66.5 46 46 low 4 j 7.27
04 stair_66.5_medium_1 medium 66.5 46 50 low 4 space 16.49
04 stair_66.5_medium_3 medium 66.5 46 46 high 4 space 4.38
04 stair_71.5_medium_4 medium 71.5 60 56 low 4 j 1.29
04 stair_69.0_medium_4 medium 69.0 52 43 low 4 f 1.69
04 stair_74.0_medium_4 medium 74.0 70 50 low 4 f 1.17
04 stair_76.5_medium_4 medium 76.5 82 56.5 low 4 j 1.4
04 stair_66.5_medium_4 medium 66.5 46 43 high 4 f 1.57
04 stair_76.5_medium_1 medium 76.5 82 52.5 low 4 j 1.38
04 stair_69.0_medium_3 medium 69.0 52 48 high 5 space 1.29
04 stair_71.5_medium_3 medium 71.5 60 49 high 5 f 1.49
04 stair_74.0_medium_1 medium 74.0 70 50 low 5 f 1.31
04 stair_71.5_medium_2 medium 71.5 60 50 low 5 f 1.41
04 stair_76.5_medium_4 medium 76.5 82 55.0 low 5 space 2.38
04 stair_69.0_medium_1 medium 69.0 52 51.0 low 5 f 1.51
04 stair_66.5_medium_2 medium 66.5 46 43 low 5 f 3.19
04 stair_71.5_medium_4 medium 71.5 60 53 low 5 f 2.38
04 stair_69.0_medium_4 medium 69.0 52 46 low 5 j 1.17
04 stair_76.5_medium_2 medium 76.5 82 52.0 low 5 j 1.64
04 stair_74.0_medium_2 medium 74.0 70 58 low 5 space 3.72
04 stair_66.5_medium_1 medium 66.5 46 56 low 5 j 2.38
04 stair_76.5_medium_3 medium 76.5 82 55 low 5 f 5.0
04 stair_71.5_medium_1 medium 71.5 60 52 high 5 j 1.42
04 stair_66.5_medium_4 medium 66.5 46 46 high 5 space 4.39
04 stair_74.0_medium_3 medium 74.0 70 52 high 5 j 1.19
04 stair_76.5_medium_1 medium 76.5 82 51.0 low 5 f 1.14
04 stair_69.0_medium_2 medium 69.0 52 52 high 5 j 1.79
04 stair_66.5_medium_3 medium 66.5 46 40 high 5 space 3.05
04 stair_74.0_medium_4 medium 74.0 70 51.5 low 5 space 1.59
04 stair_74.0_medium_2 medium 74.0 70 64 low 6 f 4.97
04 stair_76.5_medium_3 medium 76.5 82 61 low 6 space 18.51
04 stair_76.5_medium_4 medium 76.5 82 53.5 low 6 j 1.67
04 stair_74.0_medium_1 medium 74.0 70 51.5 low 6 f 6.41
04 stair_69.0_medium_4 medium 69.0 52 44.5 low 6 j 1.13
04 stair_66.5_medium_3 medium 66.5 46 34 high 6 space 1.31
04 stair_69.0_medium_2 medium 69.0 52 50.5 high 6 j 1.4
04 stair_74.0_medium_3 medium 74.0 70 50.5 high 6 f 2.38
04 stair_76.5_medium_1 medium 76.5 82 52.5 low 6 space 1.29
04 stair_76.5_medium_2 medium 76.5 82 50.5 low 6 f 20.53
04 stair_69.0_medium_3 medium 69.0 52 51 high 6 space 1.3
04 stair_71.5_medium_1 medium 71.5 60 50.5 high 6 j 2.38
04 stair_69.0_medium_1 medium 69.0 52 52.5 low 6 j 4.4
04 stair_71.5_medium_3 medium 71.5 60 52 high 6 j 2.38
04 stair_66.5_medium_1 medium 66.5 46 53 low 6 j 6.4
04 stair_66.5_medium_2 medium 66.5 46 44.5 low 6 j 2.94
04 stair_74.0_medium_4 medium 74.0 70 53.0 low 6 j 2.38
04 stair_71.5_medium_2 medium 71.5 60 51.5 low 6 j 1.29
04 stair_66.5_medium_4 medium 66.5 46 49 high 6 j 1.14
04 stair_71.5_medium_4 medium 71.5 60 54.5 low 6 f 1.13
04 stair_74.0_medium_2 medium 74.0 70 70 low 7 space 3.17
04 stair_69.0_medium_1 medium 69.0 52 51.0 low 7 j 1.34
04 stair_76.5_medium_4 medium 76.5 82 52.0 low 7 j 1.64
04 stair_76.5_medium_1 medium 76.5 82 54.0 low 7 space 3.21
04 stair_66.5_medium_2 medium 66.5 46 43.0 low 7 j 2.38
04 stair_71.5_medium_2 medium 71.5 60 50.0 low 7 f 1.22
04 stair_66.5_medium_1 medium 66.5 46 50 low 7 j 3.06
04 stair_74.0_medium_3 medium 74.0 70 52.0 high 7 f 1.42
04 stair_74.0_medium_1 medium 74.0 70 53.0 low 7 f 1.21
04 stair_76.5_medium_3 medium 76.5 82 67 low 7 j 1.11
04 stair_69.0_medium_4 medium 69.0 52 43.0 low 7 f 10.45
04 stair_69.0_medium_2 medium 69.0 52 49.0 high 7 f 2.38
04 stair_71.5_medium_1 medium 71.5 60 49.0 high 7 f 2.93
04 stair_69.0_medium_3 medium 69.0 52 54 high 7 f 1.36
04 stair_74.0_medium_4 medium 74.0 70 51.5 low 7 f 1.44
04 stair_76.5_medium_2 medium 76.5 82 52.0 low 7 f 1.35
04 stair_66.5_medium_4 medium 66.5 46 47.5 high 7 space 1.14
04 stair_71.5_medium_4 medium 71.5 60 56.0 low 7 j 1.18
04 stair_66.5_medium_3 medium 66.5 46 28 high 7 f 1.14
04 stair_71.5_medium_3 medium 71.5 60 50.5 high 7 j 2.38
04 stair_69.0_medium_1 medium 69.0 52 49.5 low 8 f 1.48
04 stair_71.5_medium_1 medium 71.5 60 50.5 high 8 j 1.48
04 stair_66.5_medium_4 medium 66.5 46 46.0 high 8 f 1.34
04 stair_69.0_medium_3 medium 69.0 52 57 high 8 j 1.34
04 stair_71.5_medium_3 medium 71.5 60 49.0 high 8 f 1.42
04 stair_69.0_medium_2 medium 69.0 52 50.5 high 8 f 1.43
04 stair_66.5_medium_1 medium 66.5 46 47 low 8 f 1.29
04 stair_74.0_medium_1 medium 74.0 70 54.5 low 8 j 1.33
04 stair_69.0_medium_4 medium 69.0 52 44.5 low 8 f 3.04
04 stair_74.0_medium_2 medium 74.0 70 76 low 8 j 2.95
04 stair_66.5_medium_3 medium 66.5 46 31 high 8 f 1.48
04 stair_76.5_medium_4 medium 76.5 82 50.5 low 8 f 1.42
04 stair_71.5_medium_4 medium 71.5 60 54.5 low 8 space 2.38
04 stair_76.5_medium_3 medium 76.5 82 64 low 8 f 2.38
04 stair_66.5_medium_2 medium 66.5 46 41.5 low 8 j 2.38
04 stair_76.5_medium_1 medium 76.5 82 55.5 low 8 space 1.81
04 stair_74.0_medium_3 medium 74.0 70 53.5 high 8 f 1.34
04 stair_74.0_medium_4 medium 74.0 70 53.0 low 8 f 1.26
04 stair_76.5_medium_2 medium 76.5 82 53.5 low 8 f 1.31
04 stair_71.5_medium_2 medium 71.5 60 51.5 low 8 j 1.21
04 stair_74.0_medium_2 medium 74.0 70 73 low 9 j 1.48
04 stair_71.5_medium_3 medium 71.5 60 50.5 high 9 f 1.51
04 stair_69.0_medium_1 medium 69.0 52 51.0 low 9 f 1.17
04 stair_71.5_medium_2 medium 71.5 60 50.0 low 9 j 6.41
04 stair_71.5_medium_1 medium 71.5 60 49.0 high 9 space 1.45
04 stair_71.5_medium_4 medium 71.5 60 53.0 low 9 space 3.18
04 stair_66.5_medium_2 medium 66.5 46 40.0 low 9 f 1.73
04 stair_74.0_medium_1 medium 74.0 70 53.0 low 9 j 11.3
04 stair_76.5_medium_4 medium 76.5 82 52.0 low 9 f 1.29
04 stair_69.0_medium_4 medium 69.0 52 46.0 low 9 j 3.26
04 stair_66.5_medium_1 medium 66.5 46 48.5 low 9 space 1.22
04 stair_66.5_medium_3 medium 66.5 46 34 high 9 f 1.79
04 stair_69.0_medium_2 medium 69.0 52 52.0 high 9 j 1.35
04 stair_74.0_medium_4 medium 74.0 70 54.5 low 9 space 1.37
04 stair_74.0_medium_3 medium 74.0 70 55.0 high 9 space 1.25
04 stair_76.5_medium_1 medium 76.5 82 57.0 low 9 f 1.19
04 stair_76.5_medium_2 medium 76.5 82 55.0 low 9 f 3.0
04 stair_76.5_medium_3 medium 76.5 82 65.5 low 9 j 1.53
04 stair_66.5_medium_4 medium 66.5 46 47.5 high 9 f 1.33
04 stair_69.0_medium_3 medium 69.0 52 55.5 high 9 f 1.16
04 stair_71.5_medium_2 medium 71.5 60 48.5 low 10 f 3.2
04 stair_71.5_medium_4 medium 71.5 60 51.5 low 10 f 1.36
04 stair_76.5_medium_1 medium 76.5 82 58.5 low 10 j 1.34
04 stair_74.0_medium_1 medium 74.0 70 51.5 low 10 f 1.21
04 stair_66.5_medium_2 medium 66.5 46 41.5 low 10 f 1.26
04 stair_76.5_medium_4 medium 76.5 82 53.5 low 10 j 1.55
04 stair_69.0_medium_4 medium 69.0 52 44.5 low 10 f 6.97
04 stair_71.5_medium_1 medium 71.5 60 47.5 high 10 j 1.3
04 stair_66.5_medium_4 medium 66.5 46 49.0 high 10 j 1.23
04 stair_69.0_medium_2 medium 69.0 52 50.5 high 10 j 1.38
04 stair_66.5_medium_3 medium 66.5 46 37 high 10 f 6.99
04 stair_69.0_medium_3 medium 69.0 52 57.0 high 10 j 1.26
04 stair_74.0_medium_2 medium 74.0 70 70 low 10 j 1.31
04 stair_69.0_medium_1 medium 69.0 52 52.5 low 10 space 1.58
04 stair_74.0_medium_3 medium 74.0 70 56.5 high 10 j 1.47
04 stair_76.5_medium_2 medium 76.5 82 56.5 low 10 f 1.18
04 stair_74.0_medium_4 medium 74.0 70 56.0 low 10 j 5.81
04 stair_66.5_medium_1 medium 66.5 46 50.0 low 10 f 1.42
04 stair_71.5_medium_3 medium 71.5 60 52.0 high 10 j 6.99
04 stair_76.5_medium_3 medium 76.5 82 64.0 low 10 j 1.36
04 stair_76.5_medium_1 medium 76.5 82 57.0 low 11 j 1.62
04 stair_74.0_medium_1 medium 74.0 70 53.0 low 11 j 1.12
04 stair_71.5_medium_3 medium 71.5 60 50.5 high 11 f 9.33
04 stair_66.5_medium_2 medium 66.5 46 43.0 low 11 f 4.39
04 stair_69.0_medium_1 medium 69.0 52 54.0 low 11 j 6.41
04 stair_76.5_medium_4 medium 76.5 82 52.0 low 11 f 1.15
04 stair_71.5_medium_4 medium 71.5 60 53.0 low 11 j 2.38
04 stair_71.5_medium_1 medium 71.5 60 46.0 high 11 f 1.15
04 stair_74.0_medium_4 medium 74.0 70 54.5 low 11 f 8.43
04 stair_66.5_medium_1 medium 66.5 46 51.5 low 11 f 1.13
04 stair_69.0_medium_3 medium 69.0 52 55.5 high 11 j 1.23
04 stair_76.5_medium_3 medium 76.5 82 62.5 low 11 j 2.96
04 stair_74.0_medium_2 medium 74.0 70 67 low 11 j 20.53
04 stair_76.5_medium_2 medium 76.5 82 58.0 low 11 f 5.3
04 stair_74.0_medium_3 medium 74.0 70 55.0 high 11 space 1.28
04 stair_66.5_medium_3 medium 66.5 46 40 high 11 space 2.38
04 stair_69.0_medium_4 medium 69.0 52 46.0 low 11 space 12.47
04 stair_66.5_medium_4 medium 66.5 46 47.5 high 11 j 1.62
04 stair_69.0_medium_2 medium 69.0 52 49.0 high 11 j 1.12
04 stair_71.5_medium_2 medium 71.5 60 50.0 low 11 j 8.43
04 stair_66.5_medium_1 medium 66.5 46 53.0 low 12 f 2.38
04 stair_69.0_medium_3 medium 69.0 52 54.0 high 12 f 1.15
04 stair_74.0_medium_1 medium 74.0 70 51.5 low 12 f 1.21
04 stair_71.5_medium_4 medium 71.5 60 51.5 low 12 j 4.98
04 stair_71.5_medium_2 medium 71.5 60 48.5 low 12 j 2.93
04 stair_71.5_medium_3 medium 71.5 60 52.0 high 12 f 2.95
04 stair_66.5_medium_3 medium 66.5 46 43 high 12 f 2.38
04 stair_69.0_medium_1 medium 69.0 52 52.5 low 12 j 1.16
04 stair_76.5_medium_4 medium 76.5 82 53.5 low 12 f 1.42
04 stair_71.5_medium_1 medium 71.5 60 47.5 high 12 j 1.17
04 stair_74.0_medium_4 medium 74.0 70 56.0 low 12 j 13.02
04 stair_66.5_medium_4 medium 66.5 46 46.0 high 12 space 12.47
04 stair_74.0_medium_3 medium 74.0 70 53.5 high 12 j 1.78
04 stair_76.5_medium_1 medium 76.5 82 55.5 low 12 j 1.15
04 stair_74.0_medium_2 medium 74.0 70 64 low 12 j 1.56
04 stair_66.5_medium_2 medium 66.5 46 44.5 low 12 f 1.35
04 stair_76.5_medium_3 medium 76.5 82 61.0 low 12 j 3.01
04 stair_69.0_medium_4 medium 69.0 52 47.5 low 12 f 1.2
04 stair_69.0_medium_2 medium 69.0 52 47.5 high 12 f 1.19
04 stair_76.5_medium_2 medium 76.5 82 59.5 low 12 j 1.16
04 stair_76.5_medium_1 medium 76.5 82 54.0 low 13 j 1.68
04 stair_76.5_medium_2 medium 76.5 82 58.0 low 13 j 1.46
04 stair_71.5_medium_1 medium 71.5 60 46.0 high 13 space 1.41
04 stair_74.0_medium_2 medium 74.0 70 61 low 13 j 1.28
04 stair_74.0_medium_3 medium 74.0 70 52.0 high 13 j 1.22
04 stair_69.0_medium_3 medium 69.0 52 55.5 high 13 j 1.48
04 stair_71.5_medium_2 medium 71.5 60 47.0 low 13 space 1.26
04 stair_74.0_medium_4 medium 74.0 70 54.5 low 13 j 2.38
04 stair_71.5_medium_3 medium 71.5 60 53.5 high 13 j 2.96
04 stair_76.5_medium_4 medium 76.5 82 55.0 low 13 space 3.09
04 stair_66.5_medium_2 medium 66.5 46 46.0 low 13 space 7.27
04 stair_71.5_medium_4 medium 71.5 60 50.0 low 13 j 7.32
04 stair_76.5_medium_3 medium 76.5 82 59.5 low 13 j 1.14
04 stair_66.5_medium_3 medium 66.5 46 46 high 13 f 2.39
04 stair_66.5_medium_4 medium 66.5 46 44.5 high 13 f 10.44
04 stair_69.0_medium_4 medium 69.0 52 49.0 low 13 space 2.38
04 stair_69.0_medium_1 medium 69.0 52 51.0 low 13 space 4.4
04 stair_66.5_medium_1 medium 66.5 46 54.5 low 13 j 10.45
04 stair_74.0_medium_1 medium 74.0 70 53.0 low 13 space 8.42
04 stair_69.0_medium_2 medium 69.0 52 49.0 high 13 f 1.33
04 stair_76.5_medium_4 medium 76.5 82 56.5 low 14 j 1.17
04 stair_69.0_medium_4 medium 69.0 52 50.5 low 14 j 1.42
04 stair_69.0_medium_2 medium 69.0 52 50.5 high 14 j 1.38
04 stair_76.5_medium_2 medium 76.5 82 56.5 low 14 j 1.24
04 stair_66.5_medium_4 medium 66.5 46 46.0 high 14 f 1.43
04 stair_71.5_medium_4 medium 71.5 60 48.5 low 14 f 1.54
04 stair_66.5_medium_3 medium 66.5 46 49 high 14 f 1.46
04 stair_71.5_medium_3 medium 71.5 60 52.0 high 14 j 1.46
04 stair_76.5_medium_3 medium 76.5 82 58.0 low 14 f 1.53
04 stair_69.0_medium_1 medium 69.0 52 49.5 low 14 j 1.18
04 stair_71.5_medium_2 medium 71.5 60 45.5 low 14 f 5.11
04 stair_69.0_medium_3 medium 69.0 52 54.0 high 14 f 1.29
04 stair_76.5_medium_1 medium 76.5 82 52.5 low 14 f 1.27
04 stair_74.0_medium_2 medium 74.0 70 58 low 14 j 1.26
04 stair_74.0_medium_3 medium 74.0 70 50.5 high 14 f 1.5
04 stair_71.5_medium_1 medium 71.5 60 44.5 high 14 f 1.27
04 stair_74.0_medium_4 medium 74.0 70 53.0 low 14 j 1.22
04 stair_74.0_medium_1 medium 74.0 70 54.5 low 14 j 1.21
04 stair_66.5_medium_1 medium 66.5 46 53.0 low 14 j 2.38
04 stair_66.5_medium_2 medium 66.5 46 47.5 low 14 j 1.15
04 stair_74.0_medium_3 medium 74.0 70 52.0 high 15 f 1.51
04 stair_69.0_medium_3 medium 69.0 52 55.5 high 15 f 1.51
04 stair_69.0_medium_4 medium 69.0 52 49.0 low 15 f 1.28
04 stair_74.0_medium_2 medium 74.0 70 55 low 15 f 1.6
04 stair_66.5_medium_4 medium 66.5 46 47.5 high 15 j 1.12
04 stair_71.5_medium_2 medium 71.5 60 47.0 low 15 j 4.39
04 stair_71.5_medium_1 medium 71.5 60 46.0 high 15 space 2.38
04 stair_69.0_medium_2 medium 69.0 52 49.0 high 15 j 1.68
04 stair_66.5_medium_2 medium 66.5 46 46.0 low 15 space 2.38
04 stair_74.0_medium_4 medium 74.0 70 51.5 low 15 f 1.61
04 stair_71.5_medium_3 medium 71.5 60 50.5 high 15 j 3.1
04 stair_76.5_medium_3 medium 76.5 82 59.5 low 15 j 1.5
04 stair_76.5_medium_4 medium 76.5 82 55.0 low 15 space 1.51
04 stair_66.5_medium_3 medium 66.5 46 52 high 15 j 8.99
04 stair_76.5_medium_2 medium 76.5 82 55.0 low 15 f 1.24
04 stair_71.5_medium_4 medium 71.5 60 50.0 low 15 j 1.34
04 stair_69.0_medium_1 medium 69.0 52 48.0 low 15 space 3.16
04 stair_66.5_medium_1 medium 66.5 46 51.5 low 15 space 10.44
04 stair_74.0_medium_1 medium 74.0 70 53.0 low 15 f 8.42
04 stair_76.5_medium_1 medium 76.5 82 54.0 low 15 f 1.63
04 stair_76.5_medium_2 medium 76.5 82 56.5 low 16 f 3.04
04 stair_74.0_medium_2 medium 74.0 70 56.5 low 16 f 10.45
04 stair_76.5_medium_3 medium 76.5 82 58.0 low 16 f 1.13
04 stair_71.5_medium_2 medium 71.5 60 45.5 low 16 j 1.62
04 stair_76.5_medium_4 medium 76.5 82 53.5 low 16 f 1.37
04 stair_66.5_medium_1 medium 66.5 46 50.0 low 16 f 1.15
04 stair_74.0_medium_4 medium 74.0 70 53.0 low 16 j 21.16
04 stair_69.0_medium_3 medium 69.0 52 57.0 high 16 j 1.31
04 stair_69.0_medium_4 medium 69.0 52 50.5 low 16 j 2.39
04 stair_66.5_medium_2 medium 66.5 46 44.5 low 16 f 1.28
04 stair_69.0_medium_1 medium 69.0 52 46.5 low 16 space 1.76
04 stair_71.5_medium_3 medium 71.5 60 49.0 high 16 space 2.39
04 stair_66.5_medium_4 medium 66.5 46 46.0 high 16 j 1.67
04 stair_69.0_medium_2 medium 69.0 52 47.5 high 16 j 1.46
04 stair_66.5_medium_3 medium 66.5 46 50.5 high 16 j 2.38
04 stair_76.5_medium_1 medium 76.5 82 55.5 low 16 j 1.37
04 stair_71.5_medium_4 medium 71.5 60 48.5 low 16 space 1.54
04 stair_74.0_medium_1 medium 74.0 70 54.5 low 16 j 1.52
04 stair_74.0_medium_3 medium 74.0 70 53.5 high 16 j 1.19
04 stair_71.5_medium_1 medium 71.5 60 47.5 high 16 f 1.32
04 stair_69.0_medium_1 medium 69.0 52 45.0 low 17 f 1.17
04 stair_71.5_medium_2 medium 71.5 60 44.0 low 17 f 3.03
04 stair_66.5_medium_4 medium 66.5 46 44.5 high 17 j 1.73
04 stair_71.5_medium_4 medium 71.5 60 47.0 low 17 f 1.27
04 stair_69.0_medium_3 medium 69.0 52 55.5 high 17 j 2.38
04 stair_74.0_medium_3 medium 74.0 70 52.0 high 17 f 1.37
04 stair_71.5_medium_3 medium 71.5 60 47.5 high 17 f 1.17
04 stair_69.0_medium_4 medium 69.0 52 49.0 low 17 j 3.11
04 stair_71.5_medium_1 medium 71.5 60 49.0 high 17 space 1.15
04 stair_76.5_medium_1 medium 76.5 82 54.0 low 17 j 1.52
04 stair_74.0_medium_2 medium 74.0 70 58.0 low 17 j 1.7
04 stair_66.5_medium_2 medium 66.5 46 46.0 low 17 f 2.38
04 stair_76.5_medium_2 medium 76.5 82 58.0 low 17 j 16.5
04 stair_66.5_medium_1 medium 66.5 46 51.5 low 17 f 1.23
04 stair_74.0_medium_4 medium 74.0 70 51.5 low 17 f 9.09
04 stair_74.0_medium_1 medium 74.0 70 53.0 low 17 j 2.38
04 stair_69.0_medium_2 medium 69.0 52 46.0 high 17 space 1.53
04 stair_66.5_medium_3 medium 66.5 46 49.0 high 17 j 3.0
04 stair_76.5_medium_4 medium 76.5 82 55.0 low 17 j 1.39
04 stair_76.5_medium_3 medium 76.5 82 59.5 low 17 j 8.43
04 stair_66.5_medium_3 medium 66.5 46 47.5 high 18 f 1.36
04 stair_76.5_medium_1 medium 76.5 82 52.5 low 18 j 3.03
04 stair_76.5_medium_2 medium 76.5 82 56.5 low 18 j 2.38
04 stair_71.5_medium_3 medium 71.5 60 49.0 high 18 f 4.39
04 stair_66.5_medium_1 medium 66.5 46 53.0 low 18 j 1.15
04 stair_74.0_medium_1 medium 74.0 70 51.5 low 18 f 5.11
04 stair_74.0_medium_3 medium 74.0 70 53.5 high 18 j 1.18
04 stair_66.5_medium_2 medium 66.5 46 47.5 low 18 f 1.36
04 stair_74.0_medium_4 medium 74.0 70 53.0 low 18 f 2.38
04 stair_76.5_medium_4 medium 76.5 82 53.5 low 18 f 1.39
04 stair_71.5_medium_4 medium 71.5 60 48.5 low 18 f 10.45
04 stair_71.5_medium_2 medium 71.5 60 45.5 low 18 j 1.37
04 stair_69.0_medium_1 medium 69.0 52 46.5 low 18 f 4.39
04 stair_66.5_medium_4 medium 66.5 46 43.0 high 18 j 6.41
04 stair_69.0_medium_3 medium 69.0 52 54.0 high 18 j 1.25
04 stair_69.0_medium_4 medium 69.0 52 47.5 low 18 f 4.39
04 stair_71.5_medium_1 medium 71.5 60 50.5 high 18 f 2.38
