# {'Alias': '02', 'Session': '03', 'tstamp': '20230831_0917', 'nTrials': 50}
subj stair range standard standard_rgb comparison start_dir trial response rt 
02 stair_74.0_medium_1 medium 74.0 70 45 low 1 f 2.38
02 stair_76.5_medium_2 medium 76.5 82 59 low 2 space 2.38
02 stair_76.5_medium_3 medium 76.5 82 37 low 2 f 1.31
02 stair_66.5_medium_2 medium 66.5 46 41 high 2 f 1.45
02 stair_76.5_medium_1 medium 76.5 82 41 low 2 f 1.4
02 stair_71.5_medium_1 medium 71.5 60 51 high 2 space 2.38
02 stair_74.0_medium_3 medium 74.0 70 62 high 2 j 1.12
02 stair_69.0_medium_3 medium 69.0 52 43 low 2 f 1.37
02 stair_66.5_medium_1 medium 66.5 46 51 high 2 f 1.62
02 stair_71.5_medium_3 medium 71.5 60 42 low 2 f 1.74
02 stair_69.0_medium_4 medium 69.0 52 48 low 2 j 2.38
02 stair_71.5_medium_4 medium 71.5 60 48 low 2 f 2.38
02 stair_69.0_medium_2 medium 69.0 52 63 high 2 j 1.26
02 stair_74.0_medium_4 medium 74.0 70 51 low 2 space 3.42
02 stair_66.5_medium_4 medium 66.5 46 55 high 2 j 1.42
02 stair_69.0_medium_1 medium 69.0 52 54 low 2 j 1.75
02 stair_76.5_medium_4 medium 76.5 82 44 low 2 f 1.2
02 stair_71.5_medium_2 medium 71.5 60 62 high 2 j 1.24
02 stair_74.0_medium_2 medium 74.0 70 58 high 2 j 1.46
02 stair_74.0_medium_1 medium 74.0 70 51 low 2 f 1.44
02 stair_66.5_medium_3 medium 66.5 46 45 high 2 j 2.38
02 stair_74.0_medium_4 medium 74.0 70 45 low 3 f 1.4
02 stair_71.5_medium_2 medium 71.5 60 56 high 3 space 1.56
02 stair_66.5_medium_3 medium 66.5 46 39 high 3 f 1.44
02 stair_74.0_medium_3 medium 74.0 70 56 high 3 j 1.26
02 stair_71.5_medium_3 medium 71.5 60 45 low 3 space 1.58
02 stair_66.5_medium_4 medium 66.5 46 49 high 3 j 1.23
02 stair_69.0_medium_1 medium 69.0 52 51 low 3 j 1.54
02 stair_69.0_medium_3 medium 69.0 52 49 low 3 j 3.45
02 stair_69.0_medium_2 medium 69.0 52 57 high 3 j 4.39
02 stair_76.5_medium_2 medium 76.5 82 53 low 3 space 2.38
02 stair_76.5_medium_3 medium 76.5 82 43 low 3 f 1.32
02 stair_71.5_medium_1 medium 71.5 60 45 high 3 f 1.29
02 stair_76.5_medium_4 medium 76.5 82 47 low 3 f 2.38
02 stair_66.5_medium_1 medium 66.5 46 57 high 3 j 1.21
02 stair_66.5_medium_2 medium 66.5 46 44 high 3 j 1.52
02 stair_74.0_medium_2 medium 74.0 70 52 high 3 space 1.51
02 stair_71.5_medium_4 medium 71.5 60 54 low 3 space 1.56
02 stair_74.0_medium_1 medium 74.0 70 57 low 3 j 5.14
02 stair_76.5_medium_1 medium 76.5 82 47 low 3 f 1.41
02 stair_69.0_medium_4 medium 69.0 52 45 low 3 j 1.7
02 stair_71.5_medium_2 medium 71.5 60 50 high 4 space 1.46
02 stair_76.5_medium_3 medium 76.5 82 49 low 4 f 2.38
02 stair_69.0_medium_2 medium 69.0 52 51 high 4 space 2.38
02 stair_76.5_medium_1 medium 76.5 82 53 low 4 j 2.38
02 stair_66.5_medium_4 medium 66.5 46 43 high 4 f 1.18
02 stair_74.0_medium_1 medium 74.0 70 54 low 4 j 2.38
02 stair_71.5_medium_3 medium 71.5 60 48 low 4 f 1.37
02 stair_76.5_medium_2 medium 76.5 82 47 low 4 space 3.31
02 stair_74.0_medium_4 medium 74.0 70 48 low 4 space 1.28
02 stair_66.5_medium_1 medium 66.5 46 54 high 4 j 1.55
02 stair_74.0_medium_3 medium 74.0 70 50 high 4 j 2.38
02 stair_74.0_medium_2 medium 74.0 70 46 high 4 f 1.42
02 stair_69.0_medium_4 medium 69.0 52 42 low 4 space 5.12
02 stair_66.5_medium_2 medium 66.5 46 42.5 high 4 f 1.75
02 stair_66.5_medium_3 medium 66.5 46 42 high 4 j 3.19
02 stair_76.5_medium_4 medium 76.5 82 50 low 4 space 2.39
02 stair_69.0_medium_1 medium 69.0 52 48 low 4 j 7.2
02 stair_71.5_medium_4 medium 71.5 60 60 low 4 j 1.62
02 stair_69.0_medium_3 medium 69.0 52 46 low 4 j 2.38
02 stair_71.5_medium_1 medium 71.5 60 48 high 4 space 2.38
02 stair_71.5_medium_3 medium 71.5 60 51 low 5 j 1.61
02 stair_66.5_medium_4 medium 66.5 46 46 high 5 space 1.22
02 stair_69.0_medium_4 medium 69.0 52 39 low 5 f 5.6
02 stair_71.5_medium_1 medium 71.5 60 51 high 5 j 2.38
02 stair_69.0_medium_1 medium 69.0 52 45 low 5 space 2.38
02 stair_74.0_medium_3 medium 74.0 70 44 high 5 f 2.38
02 stair_74.0_medium_1 medium 74.0 70 51 low 5 j 2.38
02 stair_76.5_medium_1 medium 76.5 82 50 low 5 space 1.48
02 stair_66.5_medium_2 medium 66.5 46 44.0 high 5 f 1.57
02 stair_66.5_medium_3 medium 66.5 46 40.5 high 5 f 1.35
02 stair_71.5_medium_4 medium 71.5 60 57 low 5 j 1.19
02 stair_76.5_medium_4 medium 76.5 82 53 low 5 j 1.34
02 stair_74.0_medium_2 medium 74.0 70 49 high 5 f 1.29
02 stair_69.0_medium_2 medium 69.0 52 45 high 5 f 1.74
02 stair_76.5_medium_2 medium 76.5 82 41 low 5 f 1.73
02 stair_69.0_medium_3 medium 69.0 52 43 low 5 space 2.38
02 stair_66.5_medium_1 medium 66.5 46 51 high 5 j 1.35
02 stair_76.5_medium_3 medium 76.5 82 55 low 5 space 1.45
02 stair_71.5_medium_2 medium 71.5 60 44 high 5 space 2.38
02 stair_74.0_medium_4 medium 74.0 70 51 low 5 space 1.38
02 stair_71.5_medium_1 medium 71.5 60 49.5 high 6 space 1.42
02 stair_66.5_medium_1 medium 66.5 46 48 high 6 j 1.38
02 stair_71.5_medium_4 medium 71.5 60 54 low 6 j 1.35
02 stair_76.5_medium_2 medium 76.5 82 44 low 6 f 1.31
02 stair_76.5_medium_1 medium 76.5 82 47 low 6 f 1.5
02 stair_74.0_medium_4 medium 74.0 70 54 low 6 j 2.38
02 stair_71.5_medium_3 medium 71.5 60 49.5 low 6 j 1.34
02 stair_69.0_medium_2 medium 69.0 52 48 high 6 j 1.64
02 stair_66.5_medium_2 medium 66.5 46 45.5 high 6 j 1.79
02 stair_74.0_medium_3 medium 74.0 70 47 high 6 f 4.4
02 stair_69.0_medium_3 medium 69.0 52 40 low 6 space 1.5
02 stair_74.0_medium_1 medium 74.0 70 48 low 6 j 1.63
02 stair_76.5_medium_3 medium 76.5 82 61 low 6 j 2.38
02 stair_69.0_medium_1 medium 69.0 52 42 low 6 f 2.38
02 stair_76.5_medium_4 medium 76.5 82 51.5 low 6 space 3.39
02 stair_69.0_medium_4 medium 69.0 52 40.5 low 6 space 1.29
02 stair_66.5_medium_4 medium 66.5 46 49 high 6 j 1.24
02 stair_66.5_medium_3 medium 66.5 46 42.0 high 6 space 2.95
02 stair_71.5_medium_2 medium 71.5 60 38 high 6 f 1.56
02 stair_74.0_medium_2 medium 74.0 70 52 high 6 space 1.51
02 stair_66.5_medium_1 medium 66.5 46 45 high 7 space 1.64
02 stair_76.5_medium_1 medium 76.5 82 48.5 low 7 f 1.77
02 stair_74.0_medium_2 medium 74.0 70 55 high 7 j 1.41
02 stair_74.0_medium_4 medium 74.0 70 52.5 low 7 j 1.31
02 stair_76.5_medium_3 medium 76.5 82 58 low 7 j 1.56
02 stair_71.5_medium_1 medium 71.5 60 48.0 high 7 space 4.4
02 stair_74.0_medium_1 medium 74.0 70 45 low 7 space 1.37
02 stair_71.5_medium_2 medium 71.5 60 41 high 7 f 1.36
02 stair_71.5_medium_3 medium 71.5 60 48.0 low 7 space 1.79
02 stair_76.5_medium_2 medium 76.5 82 47 low 7 f 1.78
02 stair_71.5_medium_4 medium 71.5 60 51 low 7 space 1.74
02 stair_74.0_medium_3 medium 74.0 70 50 high 7 space 1.49
02 stair_66.5_medium_2 medium 66.5 46 44.0 high 7 f 1.33
02 stair_76.5_medium_4 medium 76.5 82 50.0 low 7 space 3.31
02 stair_69.0_medium_1 medium 69.0 52 43.5 low 7 f 1.3
02 stair_69.0_medium_4 medium 69.0 52 42.0 low 7 f 3.18
02 stair_66.5_medium_3 medium 66.5 46 43.5 high 7 f 2.38
02 stair_69.0_medium_2 medium 69.0 52 46.5 high 7 space 1.63
02 stair_69.0_medium_3 medium 69.0 52 37 low 7 f 1.44
02 stair_66.5_medium_4 medium 66.5 46 47.5 high 7 j 1.36
02 stair_74.0_medium_4 medium 74.0 70 51.0 low 8 space 1.42
02 stair_74.0_medium_3 medium 74.0 70 53 high 8 space 1.43
02 stair_69.0_medium_1 medium 69.0 52 45.0 low 8 space 2.38
02 stair_66.5_medium_1 medium 66.5 46 42 high 8 f 1.17
02 stair_74.0_medium_1 medium 74.0 70 42 low 8 f 2.38
02 stair_69.0_medium_3 medium 69.0 52 38.5 low 8 f 1.57
02 stair_71.5_medium_1 medium 71.5 60 46.5 high 8 space 5.63
02 stair_66.5_medium_4 medium 66.5 46 46.0 high 8 j 1.38
02 stair_74.0_medium_2 medium 74.0 70 53.5 high 8 j 1.41
02 stair_71.5_medium_4 medium 71.5 60 48 low 8 space 1.42
02 stair_69.0_medium_2 medium 69.0 52 45.0 high 8 space 1.37
02 stair_76.5_medium_3 medium 76.5 82 55 low 8 space 1.33
02 stair_66.5_medium_3 medium 66.5 46 45.0 high 8 j 1.31
02 stair_76.5_medium_4 medium 76.5 82 48.5 low 8 f 1.25
02 stair_66.5_medium_2 medium 66.5 46 45.5 high 8 space 1.5
02 stair_71.5_medium_2 medium 71.5 60 44 high 8 space 1.31
02 stair_71.5_medium_3 medium 71.5 60 46.5 low 8 space 1.26
02 stair_76.5_medium_2 medium 76.5 82 50 low 8 space 1.51
02 stair_69.0_medium_4 medium 69.0 52 43.5 low 8 space 1.46
02 stair_76.5_medium_1 medium 76.5 82 50.0 low 8 f 1.29
02 stair_69.0_medium_4 medium 69.0 52 45.0 low 9 space 1.37
02 stair_71.5_medium_2 medium 71.5 60 47 high 9 space 1.29
02 stair_66.5_medium_1 medium 66.5 46 43.5 high 9 j 1.41
02 stair_74.0_medium_2 medium 74.0 70 52.0 high 9 space 1.28
02 stair_69.0_medium_2 medium 69.0 52 43.5 high 9 f 2.38
02 stair_71.5_medium_3 medium 71.5 60 45.0 low 9 space 1.38
02 stair_69.0_medium_1 medium 69.0 52 46.5 low 9 j 1.5
02 stair_71.5_medium_1 medium 71.5 60 45.0 high 9 space 3.42
02 stair_66.5_medium_3 medium 66.5 46 43.5 high 9 j 1.5
02 stair_69.0_medium_3 medium 69.0 52 40.0 low 9 f 1.6
02 stair_76.5_medium_2 medium 76.5 82 53 low 9 f 1.44
02 stair_66.5_medium_4 medium 66.5 46 44.5 high 9 j 1.5
02 stair_76.5_medium_1 medium 76.5 82 51.5 low 9 f 1.28
02 stair_74.0_medium_4 medium 74.0 70 49.5 low 9 space 1.25
02 stair_71.5_medium_4 medium 71.5 60 45 low 9 space 1.24
02 stair_76.5_medium_4 medium 76.5 82 50.0 low 9 space 1.18
02 stair_74.0_medium_1 medium 74.0 70 43.5 low 9 f 2.94
02 stair_66.5_medium_2 medium 66.5 46 47.0 high 9 space 1.53
02 stair_76.5_medium_3 medium 76.5 82 52 low 9 space 1.3
02 stair_74.0_medium_3 medium 74.0 70 56 high 9 space 1.41
02 stair_76.5_medium_2 medium 76.5 82 56 low 10 space 1.4
02 stair_71.5_medium_4 medium 71.5 60 42 low 10 f 1.72
02 stair_74.0_medium_1 medium 74.0 70 45.0 low 10 space 1.59
02 stair_69.0_medium_3 medium 69.0 52 41.5 low 10 j 1.34
02 stair_76.5_medium_4 medium 76.5 82 51.5 low 10 space 2.38
02 stair_69.0_medium_2 medium 69.0 52 45.0 high 10 space 1.59
02 stair_66.5_medium_3 medium 66.5 46 42.0 high 10 f 1.79
02 stair_66.5_medium_1 medium 66.5 46 42.0 high 10 space 3.06
02 stair_71.5_medium_3 medium 71.5 60 43.5 low 10 space 1.43
02 stair_76.5_medium_3 medium 76.5 82 49 low 10 space 1.42
02 stair_66.5_medium_4 medium 66.5 46 43.0 high 10 f 2.94
02 stair_71.5_medium_2 medium 71.5 60 50 high 10 j 2.38
02 stair_69.0_medium_1 medium 69.0 52 45.0 low 10 space 3.37
02 stair_76.5_medium_1 medium 76.5 82 53.0 low 10 j 3.11
02 stair_66.5_medium_2 medium 66.5 46 48.5 high 10 space 1.58
02 stair_71.5_medium_1 medium 71.5 60 43.5 high 10 space 1.54
02 stair_74.0_medium_4 medium 74.0 70 48.0 low 10 f 1.53
02 stair_74.0_medium_3 medium 74.0 70 59 high 10 j 1.73
02 stair_74.0_medium_2 medium 74.0 70 50.5 high 10 j 2.38
02 stair_69.0_medium_4 medium 69.0 52 46.5 low 10 space 1.22
02 stair_74.0_medium_2 medium 74.0 70 49.0 high 11 space 1.51
02 stair_74.0_medium_3 medium 74.0 70 57.5 high 11 j 2.38
02 stair_66.5_medium_2 medium 66.5 46 50.0 high 11 j 1.34
02 stair_71.5_medium_3 medium 71.5 60 42.0 low 11 space 2.38
02 stair_76.5_medium_3 medium 76.5 82 46 low 11 f 2.38
02 stair_66.5_medium_1 medium 66.5 46 40.5 high 11 j 1.68
02 stair_69.0_medium_3 medium 69.0 52 40.0 low 11 space 1.76
02 stair_71.5_medium_4 medium 71.5 60 43.5 low 11 space 1.73
02 stair_76.5_medium_2 medium 76.5 82 59 low 11 j 1.47
02 stair_71.5_medium_1 medium 71.5 60 42.0 high 11 space 2.38
02 stair_74.0_medium_1 medium 74.0 70 46.5 low 11 space 1.76
02 stair_66.5_medium_3 medium 66.5 46 43.5 high 11 j 1.29
02 stair_69.0_medium_2 medium 69.0 52 46.5 high 11 j 1.62
02 stair_74.0_medium_4 medium 74.0 70 49.5 low 11 j 1.53
02 stair_76.5_medium_1 medium 76.5 82 51.5 low 11 f 1.41
02 stair_76.5_medium_4 medium 76.5 82 53.0 low 11 j 5.01
02 stair_69.0_medium_4 medium 69.0 52 48.0 low 11 space 1.32
02 stair_69.0_medium_1 medium 69.0 52 43.5 low 11 space 1.33
02 stair_71.5_medium_2 medium 71.5 60 48.5 high 11 space 1.41
02 stair_66.5_medium_4 medium 66.5 46 44.5 high 11 j 1.14
02 stair_66.5_medium_1 medium 66.5 46 39.0 high 12 space 3.4
02 stair_69.0_medium_4 medium 69.0 52 49.5 low 12 j 1.39
02 stair_76.5_medium_2 medium 76.5 82 57.5 low 12 space 2.95
02 stair_66.5_medium_3 medium 66.5 46 42.0 high 12 space 1.59
02 stair_76.5_medium_1 medium 76.5 82 53.0 low 12 space 1.44
02 stair_71.5_medium_2 medium 71.5 60 47.0 high 12 space 1.43
02 stair_71.5_medium_1 medium 71.5 60 40.5 high 12 f 2.38
02 stair_66.5_medium_4 medium 66.5 46 43.0 high 12 space 2.38
02 stair_66.5_medium_2 medium 66.5 46 48.5 high 12 j 2.38
02 stair_71.5_medium_4 medium 71.5 60 45.0 low 12 space 1.5
02 stair_74.0_medium_2 medium 74.0 70 47.5 high 12 space 1.43
02 stair_71.5_medium_3 medium 71.5 60 40.5 low 12 f 2.38
02 stair_69.0_medium_1 medium 69.0 52 42.0 low 12 space 5.06
02 stair_74.0_medium_4 medium 74.0 70 48.0 low 12 space 1.58
02 stair_69.0_medium_2 medium 69.0 52 45.0 high 12 j 4.4
02 stair_74.0_medium_3 medium 74.0 70 56.0 high 12 j 2.38
02 stair_76.5_medium_4 medium 76.5 82 51.5 low 12 space 1.69
02 stair_74.0_medium_1 medium 74.0 70 48.0 low 12 space 2.38
02 stair_76.5_medium_3 medium 76.5 82 47.5 low 12 space 2.38
02 stair_69.0_medium_3 medium 69.0 52 38.5 low 12 f 3.47
02 stair_76.5_medium_2 medium 76.5 82 56.0 low 13 j 1.56
02 stair_76.5_medium_3 medium 76.5 82 49.0 low 13 space 5.41
02 stair_69.0_medium_2 medium 69.0 52 43.5 high 13 space 1.46
02 stair_66.5_medium_3 medium 66.5 46 40.5 high 13 j 1.55
02 stair_69.0_medium_4 medium 69.0 52 48.0 low 13 space 1.7
02 stair_71.5_medium_2 medium 71.5 60 45.5 high 13 j 1.53
02 stair_71.5_medium_3 medium 71.5 60 42.0 low 13 j 1.58
02 stair_66.5_medium_4 medium 66.5 46 41.5 high 13 space 1.47
02 stair_74.0_medium_3 medium 74.0 70 54.5 high 13 j 1.75
02 stair_66.5_medium_1 medium 66.5 46 37.5 high 13 space 1.62
02 stair_69.0_medium_1 medium 69.0 52 40.5 low 13 space 1.43
02 stair_76.5_medium_1 medium 76.5 82 54.5 low 13 space 1.22
02 stair_76.5_medium_4 medium 76.5 82 50.0 low 13 space 1.68
02 stair_66.5_medium_2 medium 66.5 46 47.0 high 13 j 1.55
02 stair_74.0_medium_4 medium 74.0 70 46.5 low 13 space 1.27
02 stair_69.0_medium_3 medium 69.0 52 40.0 low 13 space 1.42
02 stair_74.0_medium_1 medium 74.0 70 49.5 low 13 j 1.44
02 stair_74.0_medium_2 medium 74.0 70 46.0 high 13 space 1.35
02 stair_71.5_medium_1 medium 71.5 60 42.0 high 13 space 1.19
02 stair_71.5_medium_4 medium 71.5 60 46.5 low 13 space 2.39
02 stair_76.5_medium_2 medium 76.5 82 54.5 low 14 j 1.6
02 stair_71.5_medium_3 medium 71.5 60 40.5 low 14 space 1.22
02 stair_74.0_medium_3 medium 74.0 70 53.0 high 14 j 3.01
02 stair_66.5_medium_2 medium 66.5 46 45.5 high 14 j 2.99
02 stair_66.5_medium_1 medium 66.5 46 36.0 high 14 space 2.39
02 stair_76.5_medium_1 medium 76.5 82 56.0 low 14 space 2.38
02 stair_69.0_medium_4 medium 69.0 52 46.5 low 14 j 1.32
02 stair_76.5_medium_3 medium 76.5 82 50.5 low 14 space 1.65
02 stair_71.5_medium_4 medium 71.5 60 48.0 low 14 j 2.38
02 stair_74.0_medium_2 medium 74.0 70 44.5 high 14 space 2.38
02 stair_69.0_medium_2 medium 69.0 52 42.0 high 14 space 1.39
02 stair_66.5_medium_4 medium 66.5 46 40.0 high 14 space 1.42
02 stair_71.5_medium_2 medium 71.5 60 44.0 high 14 space 3.46
02 stair_69.0_medium_1 medium 69.0 52 39.0 low 14 space 1.46
02 stair_69.0_medium_3 medium 69.0 52 41.5 low 14 space 1.26
02 stair_76.5_medium_4 medium 76.5 82 48.5 low 14 j 1.46
02 stair_71.5_medium_1 medium 71.5 60 43.5 high 14 space 1.58
02 stair_74.0_medium_1 medium 74.0 70 48.0 low 14 space 4.4
02 stair_66.5_medium_3 medium 66.5 46 39.0 high 14 space 1.55
02 stair_74.0_medium_4 medium 74.0 70 45.0 low 14 space 1.24
02 stair_74.0_medium_2 medium 74.0 70 43.0 high 15 space 1.21
02 stair_69.0_medium_3 medium 69.0 52 43.0 low 15 space 1.21
02 stair_74.0_medium_4 medium 74.0 70 43.5 low 15 space 1.2
02 stair_69.0_medium_4 medium 69.0 52 45.0 low 15 j 1.22
02 stair_66.5_medium_3 medium 66.5 46 37.5 high 15 f 3.03
02 stair_74.0_medium_3 medium 74.0 70 51.5 high 15 j 1.39
02 stair_71.5_medium_3 medium 71.5 60 39.0 low 15 f 1.66
02 stair_69.0_medium_1 medium 69.0 52 37.5 low 15 f 1.61
02 stair_76.5_medium_3 medium 76.5 82 52.0 low 15 j 1.55
02 stair_76.5_medium_4 medium 76.5 82 47.0 low 15 space 1.55
02 stair_69.0_medium_2 medium 69.0 52 40.5 high 15 space 1.46
02 stair_66.5_medium_4 medium 66.5 46 38.5 high 15 f 1.58
02 stair_71.5_medium_1 medium 71.5 60 45.0 high 15 space 1.35
02 stair_76.5_medium_2 medium 76.5 82 53.0 low 15 j 1.43
02 stair_71.5_medium_2 medium 71.5 60 42.5 high 15 space 1.28
02 stair_66.5_medium_1 medium 66.5 46 34.5 high 15 f 1.73
02 stair_71.5_medium_4 medium 71.5 60 46.5 low 15 j 1.55
02 stair_66.5_medium_2 medium 66.5 46 44.0 high 15 j 1.4
02 stair_76.5_medium_1 medium 76.5 82 57.5 low 15 j 1.41
02 stair_74.0_medium_1 medium 74.0 70 46.5 low 15 space 1.53
02 stair_66.5_medium_3 medium 66.5 46 39.0 high 16 space 1.49
02 stair_66.5_medium_1 medium 66.5 46 36.0 high 16 f 1.64
02 stair_76.5_medium_4 medium 76.5 82 45.5 low 16 f 1.62
02 stair_66.5_medium_2 medium 66.5 46 42.5 high 16 space 1.68
02 stair_74.0_medium_4 medium 74.0 70 42.0 low 16 f 2.38
02 stair_76.5_medium_1 medium 76.5 82 56.0 low 16 j 1.39
02 stair_69.0_medium_4 medium 69.0 52 43.5 low 16 space 1.53
02 stair_76.5_medium_2 medium 76.5 82 51.5 low 16 space 1.39
02 stair_71.5_medium_1 medium 71.5 60 46.5 high 16 space 1.3
02 stair_71.5_medium_3 medium 71.5 60 40.5 low 16 space 2.94
02 stair_69.0_medium_2 medium 69.0 52 39.0 high 16 space 1.5
02 stair_74.0_medium_2 medium 74.0 70 41.5 high 16 f 1.67
02 stair_76.5_medium_3 medium 76.5 82 50.5 low 16 space 1.62
02 stair_71.5_medium_4 medium 71.5 60 45.0 low 16 f 1.62
02 stair_74.0_medium_3 medium 74.0 70 50.0 high 16 f 1.38
02 stair_66.5_medium_4 medium 66.5 46 40.0 high 16 space 2.38
02 stair_69.0_medium_1 medium 69.0 52 39.0 low 16 f 1.52
02 stair_71.5_medium_2 medium 71.5 60 41.0 high 16 space 1.22
02 stair_69.0_medium_3 medium 69.0 52 44.5 low 16 j 1.61
02 stair_74.0_medium_1 medium 74.0 70 45.0 low 16 space 2.38
02 stair_76.5_medium_4 medium 76.5 82 47.0 low 17 space 1.3
02 stair_71.5_medium_2 medium 71.5 60 39.5 high 17 f 1.46
02 stair_69.0_medium_2 medium 69.0 52 37.5 high 17 f 1.29
02 stair_71.5_medium_3 medium 71.5 60 42.0 low 17 space 2.38
02 stair_76.5_medium_2 medium 76.5 82 50.0 low 17 j 3.2
02 stair_74.0_medium_2 medium 74.0 70 43.0 high 17 space 1.6
02 stair_74.0_medium_4 medium 74.0 70 43.5 low 17 space 1.35
02 stair_76.5_medium_1 medium 76.5 82 54.5 low 17 j 1.6
02 stair_71.5_medium_1 medium 71.5 60 48.0 high 17 j 3.27
02 stair_69.0_medium_1 medium 69.0 52 40.5 low 17 f 2.38
02 stair_66.5_medium_1 medium 66.5 46 37.5 high 17 space 2.38
02 stair_66.5_medium_2 medium 66.5 46 41.0 high 17 space 1.39
02 stair_66.5_medium_3 medium 66.5 46 40.5 high 17 space 1.24
02 stair_69.0_medium_3 medium 69.0 52 43.0 low 17 j 1.35
02 stair_74.0_medium_1 medium 74.0 70 43.5 low 17 j 1.61
02 stair_71.5_medium_4 medium 71.5 60 46.5 low 17 j 1.29
