# {'Alias': '02', 'Session': '02', 'tstamp': '20230818_0846', 'nTrials': 50}
subj stair range standard standard_rgb comparison start_dir trial response rt 
02 stair_59.0_low_3 low 59.0 31 21 low 1 j 6.41
02 stair_64.0_low_2 low 64.0 41 36 low 1 space 2.38
02 stair_66.5_low_4 low 66.5 46 26 low 1 f 1.53
02 stair_59.0_low_2 low 59.0 31 21 low 1 j 2.38
02 stair_61.5_low_3 low 61.5 36 37 high 1 j 3.57
02 stair_64.0_low_4 low 64.0 41 33 low 1 space 3.3
02 stair_61.5_low_1 low 61.5 36 38 high 1 j 1.76
02 stair_66.5_low_2 low 66.5 46 35 low 1 f 1.81
02 stair_64.0_low_3 low 64.0 41 39 high 1 space 1.8
02 stair_66.5_low_1 low 66.5 46 24 low 1 f 1.77
02 stair_69.0_low_4 low 69.0 52 26 low 1 f 1.76
02 stair_61.5_low_4 low 61.5 36 36 high 1 j 1.6
02 stair_59.0_low_4 low 59.0 31 24 low 1 j 7.46
02 stair_69.0_low_1 low 69.0 52 36 low 1 f 2.96
02 stair_64.0_low_1 low 64.0 41 50 high 1 j 1.59
02 stair_69.0_low_2 low 69.0 52 33 low 1 f 6.41
02 stair_69.0_low_3 low 69.0 52 28 low 1 f 5.78
02 stair_59.0_low_2 low 59.0 31 15 low 2 f 7.17
02 stair_64.0_low_3 low 64.0 41 45 high 2 j 3.23
02 stair_69.0_low_1 low 69.0 52 42 low 2 space 3.52
02 stair_69.0_low_3 low 69.0 52 34 low 2 f 5.3
02 stair_61.5_low_1 low 61.5 36 32 high 2 f 3.76
02 stair_61.5_low_3 low 61.5 36 31 high 2 space 1.58
02 stair_66.5_low_1 low 66.5 46 30 low 2 space 1.75
02 stair_64.0_low_2 low 64.0 41 30 low 2 space 1.47
02 stair_66.5_low_2 low 66.5 46 41 low 2 j 1.75
02 stair_59.0_low_3 low 59.0 31 15 low 2 space 3.59
02 stair_64.0_low_4 low 64.0 41 27 low 2 f 3.77
02 stair_66.5_low_4 low 66.5 46 32 low 2 space 2.38
02 stair_64.0_low_1 low 64.0 41 44 high 2 j 1.47
02 stair_66.5_low_3 low 66.5 46 28 low 2 space 5.43
02 stair_59.0_low_1 low 59.0 31 42 high 2 j 1.5
02 stair_59.0_low_4 low 59.0 31 18 low 2 space 1.64
02 stair_69.0_low_2 low 69.0 52 39 low 2 space 3.33
02 stair_61.5_low_2 low 61.5 36 41 high 2 j 1.59
02 stair_69.0_low_4 low 69.0 52 32 low 2 f 1.48
02 stair_61.5_low_4 low 61.5 36 30 high 2 space 1.63
02 stair_61.5_low_1 low 61.5 36 35 high 3 j 1.54
02 stair_69.0_low_1 low 69.0 52 48 low 3 j 1.66
02 stair_64.0_low_3 low 64.0 41 42 high 3 j 5.2
02 stair_66.5_low_2 low 66.5 46 38 low 3 space 1.72
02 stair_64.0_low_1 low 64.0 41 38 high 3 j 6.98
02 stair_61.5_low_3 low 61.5 36 25 high 3 f 2.38
02 stair_64.0_low_2 low 64.0 41 24 low 3 f 1.64
02 stair_61.5_low_2 low 61.5 36 35 high 3 space 1.64
02 stair_59.0_low_3 low 59.0 31 10 low 3 f 6.41
02 stair_69.0_low_4 low 69.0 52 38 low 3 j 5.23
02 stair_66.5_low_4 low 66.5 46 38 low 3 j 2.99
02 stair_66.5_low_3 low 66.5 46 34 low 3 space 3.56
02 stair_59.0_low_2 low 59.0 31 18 low 3 space 21.85
02 stair_64.0_low_4 low 64.0 41 30 low 3 space 5.4
02 stair_69.0_low_3 low 69.0 52 40 low 3 space 1.55
02 stair_69.0_low_2 low 69.0 52 45 low 3 j 1.57
02 stair_59.0_low_4 low 59.0 31 12 low 3 f 9.22
02 stair_61.5_low_4 low 61.5 36 24 high 3 space 5.39
02 stair_59.0_low_1 low 59.0 31 36 high 3 j 3.19
02 stair_66.5_low_1 low 66.5 46 36 low 3 f 1.57
02 stair_69.0_low_1 low 69.0 52 45 low 4 j 3.68
02 stair_64.0_low_4 low 64.0 41 33 low 4 space 1.65
02 stair_59.0_low_1 low 59.0 31 30 high 4 f 1.57
02 stair_59.0_low_3 low 59.0 31 13 low 4 f 5.63
02 stair_61.5_low_1 low 61.5 36 33.5 high 4 space 12.46
02 stair_66.5_low_2 low 66.5 46 35 low 4 j 3.57
02 stair_61.5_low_2 low 61.5 36 29 high 4 f 1.44
02 stair_61.5_low_4 low 61.5 36 18 high 4 f 1.63
02 stair_59.0_low_2 low 59.0 31 21 low 4 f 5.06
02 stair_64.0_low_1 low 64.0 41 32 high 4 j 2.38
02 stair_59.0_low_4 low 59.0 31 15 low 4 f 3.62
02 stair_66.5_low_3 low 66.5 46 40 low 4 space 4.4
02 stair_64.0_low_2 low 64.0 41 27 low 4 space 2.38
02 stair_69.0_low_2 low 69.0 52 42 low 4 space 1.67
02 stair_69.0_low_3 low 69.0 52 46 low 4 j 1.59
02 stair_64.0_low_3 low 64.0 41 39 high 4 f 1.65
02 stair_66.5_low_1 low 66.5 46 42 low 4 j 1.68
02 stair_61.5_low_3 low 61.5 36 28 high 4 space 1.5
02 stair_69.0_low_4 low 69.0 52 35 low 4 j 1.59
02 stair_66.5_low_4 low 66.5 46 35 low 4 space 1.7
02 stair_61.5_low_3 low 61.5 36 31 high 5 f 1.66
02 stair_59.0_low_3 low 59.0 31 16 low 5 f 1.72
02 stair_64.0_low_2 low 64.0 41 30 low 5 space 1.67
02 stair_66.5_low_4 low 66.5 46 32 low 5 space 1.7
02 stair_69.0_low_1 low 69.0 52 42 low 5 space 2.38
02 stair_66.5_low_2 low 66.5 46 32 low 5 j 1.6
02 stair_61.5_low_2 low 61.5 36 32 high 5 j 1.41
02 stair_59.0_low_2 low 59.0 31 24 low 5 f 2.39
02 stair_59.0_low_1 low 59.0 31 33 high 5 j 17.65
02 stair_66.5_low_1 low 66.5 46 39 low 5 space 1.52
02 stair_61.5_low_4 low 61.5 36 21 high 5 f 4.39
02 stair_59.0_low_4 low 59.0 31 18 low 5 space 3.34
02 stair_64.0_low_4 low 64.0 41 36 low 5 space 3.08
02 stair_61.5_low_1 low 61.5 36 32.0 high 5 space 1.41
02 stair_69.0_low_2 low 69.0 52 39 low 5 space 2.38
02 stair_66.5_low_3 low 66.5 46 46 low 5 j 3.22
02 stair_64.0_low_1 low 64.0 41 26 high 5 j 3.03
02 stair_69.0_low_3 low 69.0 52 43 low 5 space 1.55
02 stair_64.0_low_3 low 64.0 41 40.5 high 5 j 3.1
02 stair_69.0_low_4 low 69.0 52 32 low 5 space 2.38
02 stair_61.5_low_3 low 61.5 36 34 high 6 space 3.29
02 stair_66.5_low_4 low 66.5 46 29 low 6 space 1.44
02 stair_66.5_low_1 low 66.5 46 36 low 6 j 2.38
02 stair_59.0_low_1 low 59.0 31 31.5 high 6 j 2.38
02 stair_59.0_low_4 low 59.0 31 21 low 6 j 1.49
02 stair_64.0_low_1 low 64.0 41 20 high 6 f 2.38
02 stair_69.0_low_4 low 69.0 52 29 low 6 f 2.38
02 stair_61.5_low_4 low 61.5 36 24 high 6 space 1.69
02 stair_69.0_low_1 low 69.0 52 39 low 6 space 2.38
02 stair_64.0_low_4 low 64.0 41 39 low 6 j 1.63
02 stair_59.0_low_2 low 59.0 31 27 low 6 j 2.38
02 stair_66.5_low_2 low 66.5 46 29 low 6 j 2.38
02 stair_64.0_low_2 low 64.0 41 33 low 6 space 1.79
02 stair_64.0_low_3 low 64.0 41 39.0 high 6 j 2.38
02 stair_59.0_low_3 low 59.0 31 19 low 6 space 2.38
02 stair_69.0_low_3 low 69.0 52 40 low 6 j 1.58
02 stair_66.5_low_3 low 66.5 46 43 low 6 j 1.6
02 stair_61.5_low_1 low 61.5 36 30.5 high 6 f 1.59
02 stair_69.0_low_2 low 69.0 52 36 low 6 j 2.38
02 stair_61.5_low_2 low 61.5 36 30.5 high 6 space 3.01
02 stair_64.0_low_1 low 64.0 41 23 high 7 f 2.38
02 stair_66.5_low_3 low 66.5 46 40 low 7 j 2.38
02 stair_61.5_low_4 low 61.5 36 27 high 7 space 1.43
02 stair_69.0_low_4 low 69.0 52 30.5 low 7 j 2.38
02 stair_61.5_low_1 low 61.5 36 32.0 high 7 f 5.42
02 stair_61.5_low_2 low 61.5 36 29.0 high 7 f 3.08
02 stair_69.0_low_3 low 69.0 52 37 low 7 space 2.38
02 stair_64.0_low_2 low 64.0 41 36 low 7 j 1.64
02 stair_59.0_low_2 low 59.0 31 25.5 low 7 space 2.38
02 stair_61.5_low_3 low 61.5 36 37 high 7 j 1.47
02 stair_66.5_low_2 low 66.5 46 26 low 7 space 1.61
02 stair_59.0_low_4 low 59.0 31 19.5 low 7 space 1.24
02 stair_66.5_low_4 low 66.5 46 26 low 7 space 1.38
02 stair_69.0_low_2 low 69.0 52 33 low 7 f 3.67
02 stair_59.0_low_3 low 59.0 31 22 low 7 j 11.66
02 stair_64.0_low_3 low 64.0 41 37.5 high 7 space 5.11
02 stair_59.0_low_1 low 59.0 31 30.0 high 7 j 1.62
02 stair_64.0_low_4 low 64.0 41 37.5 low 7 j 1.72
02 stair_69.0_low_1 low 69.0 52 36 low 7 f 5.71
02 stair_66.5_low_1 low 66.5 46 33 low 7 space 1.66
02 stair_69.0_low_3 low 69.0 52 34 low 8 f 2.38
02 stair_66.5_low_4 low 66.5 46 23 low 8 f 2.38
02 stair_59.0_low_2 low 59.0 31 24.0 low 8 f 2.38
02 stair_59.0_low_4 low 59.0 31 18.0 low 8 space 1.62
02 stair_61.5_low_4 low 61.5 36 30 high 8 j 1.55
02 stair_69.0_low_4 low 69.0 52 29.0 low 8 j 1.67
02 stair_64.0_low_1 low 64.0 41 26 high 8 f 1.67
02 stair_61.5_low_3 low 61.5 36 35.5 high 8 j 2.38
02 stair_64.0_low_4 low 64.0 41 36.0 low 8 space 4.4
02 stair_66.5_low_3 low 66.5 46 37 low 8 space 1.36
02 stair_64.0_low_2 low 64.0 41 34.5 low 8 space 1.34
02 stair_61.5_low_1 low 61.5 36 33.5 high 8 space 1.53
02 stair_61.5_low_2 low 61.5 36 30.5 high 8 f 1.79
02 stair_69.0_low_1 low 69.0 52 37.5 low 8 f 3.69
02 stair_59.0_low_3 low 59.0 31 20.5 low 8 space 1.48
02 stair_66.5_low_2 low 66.5 46 23 low 8 space 2.38
02 stair_59.0_low_1 low 59.0 31 28.5 high 8 j 3.5
02 stair_64.0_low_3 low 64.0 41 36.0 high 8 j 1.68
02 stair_69.0_low_2 low 69.0 52 34.5 low 8 f 1.68
02 stair_66.5_low_1 low 66.5 46 30 low 8 f 2.38
02 stair_59.0_low_1 low 59.0 31 27.0 high 9 j 2.96
02 stair_66.5_low_1 low 66.5 46 31.5 low 9 f 2.38
02 stair_69.0_low_1 low 69.0 52 39.0 low 9 j 2.38
02 stair_64.0_low_2 low 64.0 41 33.0 low 9 f 2.38
02 stair_64.0_low_1 low 64.0 41 29 high 9 f 1.69
02 stair_61.5_low_4 low 61.5 36 28.5 high 9 space 2.38
02 stair_66.5_low_4 low 66.5 46 24.5 low 9 f 2.38
02 stair_59.0_low_2 low 59.0 31 25.5 low 9 j 4.39
02 stair_61.5_low_1 low 61.5 36 35.0 high 9 j 1.74
02 stair_66.5_low_3 low 66.5 46 34 low 9 j 2.38
02 stair_64.0_low_4 low 64.0 41 34.5 low 9 space 1.78
02 stair_69.0_low_4 low 69.0 52 27.5 low 9 f 2.38
02 stair_69.0_low_3 low 69.0 52 35.5 low 9 f 1.34
02 stair_61.5_low_3 low 61.5 36 34.0 high 9 f 1.31
02 stair_66.5_low_2 low 66.5 46 20 low 9 f 2.39
02 stair_59.0_low_4 low 59.0 31 16.5 low 9 space 1.79
02 stair_59.0_low_3 low 59.0 31 19.0 low 9 space 1.37
02 stair_69.0_low_2 low 69.0 52 36.0 low 9 j 1.53
02 stair_61.5_low_2 low 61.5 36 32.0 high 9 j 1.69
02 stair_64.0_low_3 low 64.0 41 34.5 high 9 j 1.29
02 stair_69.0_low_3 low 69.0 52 37.0 low 10 space 1.45
02 stair_64.0_low_1 low 64.0 41 32 high 10 j 2.38
02 stair_59.0_low_3 low 59.0 31 17.5 low 10 f 3.38
02 stair_69.0_low_2 low 69.0 52 34.5 low 10 f 3.62
02 stair_64.0_low_4 low 64.0 41 33.0 low 10 f 1.61
02 stair_59.0_low_4 low 59.0 31 15.0 low 10 space 1.35
02 stair_64.0_low_3 low 64.0 41 33.0 high 10 j 3.43
02 stair_66.5_low_2 low 66.5 46 21.5 low 10 f 2.38
02 stair_69.0_low_4 low 69.0 52 29.0 low 10 f 1.59
02 stair_61.5_low_4 low 61.5 36 27.0 high 10 f 4.4
02 stair_59.0_low_2 low 59.0 31 24.0 low 10 space 5.15
02 stair_64.0_low_2 low 64.0 41 34.5 low 10 space 7.42
02 stair_61.5_low_2 low 61.5 36 30.5 high 10 space 5.11
02 stair_69.0_low_1 low 69.0 52 37.5 low 10 j 3.71
02 stair_66.5_low_1 low 66.5 46 33.0 low 10 j 1.66
02 stair_66.5_low_3 low 66.5 46 31 low 10 space 2.38
02 stair_59.0_low_1 low 59.0 31 25.5 high 10 j 3.12
02 stair_66.5_low_4 low 66.5 46 26.0 low 10 j 1.67
02 stair_61.5_low_3 low 61.5 36 35.5 high 10 j 1.51
02 stair_61.5_low_1 low 61.5 36 33.5 high 10 f 8.42
02 stair_66.5_low_3 low 66.5 46 28 low 11 f 1.7
02 stair_69.0_low_4 low 69.0 52 30.5 low 11 f 2.38
02 stair_66.5_low_2 low 66.5 46 23.0 low 11 f 2.38
02 stair_64.0_low_1 low 64.0 41 30.5 high 11 space 4.39
02 stair_61.5_low_2 low 61.5 36 29.0 high 11 space 1.52
02 stair_61.5_low_1 low 61.5 36 35.0 high 11 j 1.46
02 stair_69.0_low_2 low 69.0 52 36.0 low 11 f 3.71
02 stair_64.0_low_2 low 64.0 41 36.0 low 11 f 1.73
02 stair_61.5_low_4 low 61.5 36 28.5 high 11 space 3.29
02 stair_66.5_low_1 low 66.5 46 31.5 low 11 f 6.42
02 stair_64.0_low_4 low 64.0 41 34.5 low 11 space 4.39
02 stair_69.0_low_3 low 69.0 52 38.5 low 11 space 1.34
02 stair_61.5_low_3 low 61.5 36 34.0 high 11 j 1.6
02 stair_59.0_low_3 low 59.0 31 19.0 low 11 space 1.66
02 stair_64.0_low_3 low 64.0 41 31.5 high 11 space 1.31
02 stair_59.0_low_2 low 59.0 31 22.5 low 11 j 2.38
02 stair_66.5_low_4 low 66.5 46 24.5 low 11 space 2.38
02 stair_59.0_low_1 low 59.0 31 24.0 high 11 space 2.38
02 stair_69.0_low_1 low 69.0 52 36.0 low 11 space 2.38
02 stair_59.0_low_4 low 59.0 31 13.5 low 11 space 1.58
02 stair_61.5_low_1 low 61.5 36 33.5 high 12 j 1.54
02 stair_59.0_low_3 low 59.0 31 20.5 low 12 j 3.21
02 stair_66.5_low_1 low 66.5 46 33.0 low 12 f 1.64
02 stair_59.0_low_2 low 59.0 31 21.0 low 12 space 3.25
02 stair_66.5_low_3 low 66.5 46 29.5 low 12 f 2.38
02 stair_69.0_low_2 low 69.0 52 37.5 low 12 space 2.38
02 stair_69.0_low_1 low 69.0 52 34.5 low 12 f 2.38
02 stair_69.0_low_3 low 69.0 52 40.0 low 12 space 1.48
02 stair_59.0_low_1 low 59.0 31 22.5 high 12 space 3.56
02 stair_61.5_low_2 low 61.5 36 27.5 high 12 space 2.38
02 stair_64.0_low_1 low 64.0 41 29.0 high 12 f 3.58
02 stair_69.0_low_4 low 69.0 52 32.0 low 12 j 3.45
02 stair_61.5_low_3 low 61.5 36 32.5 high 12 j 1.59
02 stair_66.5_low_2 low 66.5 46 24.5 low 12 f 5.35
02 stair_64.0_low_2 low 64.0 41 37.5 low 12 j 1.54
02 stair_61.5_low_4 low 61.5 36 30.0 high 12 j 4.4
02 stair_59.0_low_4 low 59.0 31 12.0 low 12 f 4.4
02 stair_66.5_low_4 low 66.5 46 23.0 low 12 f 2.38
02 stair_64.0_low_3 low 64.0 41 30.0 high 12 f 3.24
02 stair_64.0_low_4 low 64.0 41 36.0 low 12 j 3.5
02 stair_66.5_low_1 low 66.5 46 34.5 low 13 space 2.38
02 stair_59.0_low_2 low 59.0 31 19.5 low 13 space 3.2
02 stair_66.5_low_3 low 66.5 46 31.0 low 13 j 1.62
02 stair_64.0_low_2 low 64.0 41 36.0 low 13 j 3.42
02 stair_59.0_low_1 low 59.0 31 21.0 high 13 space 4.4
02 stair_69.0_low_3 low 69.0 52 41.5 low 13 j 1.51
02 stair_64.0_low_1 low 64.0 41 30.5 high 13 f 1.66
02 stair_61.5_low_2 low 61.5 36 26.0 high 13 space 1.67
02 stair_64.0_low_3 low 64.0 41 31.5 high 13 f 3.2
02 stair_61.5_low_4 low 61.5 36 28.5 high 13 f 2.38
02 stair_66.5_low_2 low 66.5 46 26.0 low 13 f 4.4
02 stair_69.0_low_4 low 69.0 52 30.5 low 13 f 2.38
02 stair_64.0_low_4 low 64.0 41 34.5 low 13 f 5.76
02 stair_69.0_low_2 low 69.0 52 39.0 low 13 space 3.46
02 stair_69.0_low_1 low 69.0 52 36.0 low 13 space 1.54
02 stair_61.5_low_3 low 61.5 36 31.0 high 13 space 1.59
02 stair_59.0_low_4 low 59.0 31 13.5 low 13 space 5.18
02 stair_66.5_low_4 low 66.5 46 24.5 low 13 f 2.38
02 stair_61.5_low_1 low 61.5 36 32.0 high 13 j 3.17
02 stair_59.0_low_3 low 59.0 31 19.0 low 13 space 3.08
02 stair_61.5_low_4 low 61.5 36 30.0 high 14 j 3.1
02 stair_59.0_low_4 low 59.0 31 15.0 low 14 space 3.09
02 stair_61.5_low_3 low 61.5 36 29.5 high 14 j 3.79
02 stair_64.0_low_4 low 64.0 41 36.0 low 14 j 3.45
02 stair_66.5_low_3 low 66.5 46 29.5 low 14 f 1.79
02 stair_66.5_low_2 low 66.5 46 27.5 low 14 f 1.65
02 stair_69.0_low_2 low 69.0 52 40.5 low 14 space 1.68
02 stair_64.0_low_1 low 64.0 41 32.0 high 14 space 2.38
02 stair_59.0_low_1 low 59.0 31 19.5 high 14 space 1.8
02 stair_69.0_low_1 low 69.0 52 37.5 low 14 space 1.79
02 stair_59.0_low_2 low 59.0 31 18.0 low 14 f 5.19
02 stair_59.0_low_3 low 59.0 31 17.5 low 14 space 3.37
02 stair_64.0_low_3 low 64.0 41 33.0 high 14 space 1.5
02 stair_61.5_low_1 low 61.5 36 30.5 high 14 space 5.19
02 stair_64.0_low_2 low 64.0 41 34.5 low 14 j 3.37
02 stair_66.5_low_4 low 66.5 46 26.0 low 14 f 1.78
02 stair_69.0_low_3 low 69.0 52 40.0 low 14 space 1.43
02 stair_69.0_low_4 low 69.0 52 32.0 low 14 space 2.39
02 stair_66.5_low_1 low 66.5 46 36.0 low 14 space 1.54
02 stair_61.5_low_2 low 61.5 36 24.5 high 14 f 1.61
02 stair_61.5_low_4 low 61.5 36 28.5 high 15 f 1.4
02 stair_59.0_low_3 low 59.0 31 16.0 low 15 space 5.41
02 stair_59.0_low_2 low 59.0 31 19.5 low 15 space 3.1
02 stair_69.0_low_1 low 69.0 52 39.0 low 15 space 1.77
02 stair_64.0_low_1 low 64.0 41 33.5 high 15 space 4.4
02 stair_66.5_low_2 low 66.5 46 29.0 low 15 f 2.38
02 stair_66.5_low_3 low 66.5 46 31.0 low 15 f 3.64
02 stair_64.0_low_4 low 64.0 41 34.5 low 15 space 3.43
02 stair_64.0_low_2 low 64.0 41 33.0 low 15 space 1.43
02 stair_59.0_low_1 low 59.0 31 18.0 high 15 space 1.41
02 stair_59.0_low_4 low 59.0 31 16.5 low 15 space 1.19
02 stair_61.5_low_2 low 61.5 36 26.0 high 15 f 5.15
02 stair_61.5_low_1 low 61.5 36 29.0 high 15 f 1.67
02 stair_69.0_low_4 low 69.0 52 33.5 low 15 f 3.36
02 stair_66.5_low_4 low 66.5 46 27.5 low 15 f 1.6
02 stair_69.0_low_2 low 69.0 52 42.0 low 15 space 1.64
02 stair_61.5_low_3 low 61.5 36 28.0 high 15 space 1.66
02 stair_64.0_low_3 low 64.0 41 34.5 high 15 space 1.45
02 stair_66.5_low_1 low 66.5 46 37.5 low 15 j 1.81
02 stair_69.0_low_3 low 69.0 52 38.5 low 15 space 2.38
02 stair_66.5_low_4 low 66.5 46 29.0 low 16 space 2.38
02 stair_69.0_low_1 low 69.0 52 40.5 low 16 j 3.32
02 stair_66.5_low_1 low 66.5 46 36.0 low 16 space 2.38
02 stair_69.0_low_3 low 69.0 52 37.0 low 16 space 1.4
02 stair_61.5_low_2 low 61.5 36 27.5 high 16 space 3.09
02 stair_69.0_low_4 low 69.0 52 35.0 low 16 space 1.41
02 stair_69.0_low_2 low 69.0 52 43.5 low 16 j 1.56
02 stair_59.0_low_2 low 59.0 31 21.0 low 16 space 2.38
02 stair_66.5_low_2 low 66.5 46 30.5 low 16 f 4.4
02 stair_61.5_low_4 low 61.5 36 30.0 high 16 f 2.38
02 stair_64.0_low_2 low 64.0 41 31.5 low 16 j 2.38
02 stair_64.0_low_1 low 64.0 41 35.0 high 16 space 2.38
02 stair_66.5_low_3 low 66.5 46 32.5 low 16 j 1.44
02 stair_59.0_low_3 low 59.0 31 14.5 low 16 space 4.39
02 stair_59.0_low_1 low 59.0 31 16.5 high 16 space 1.58
02 stair_61.5_low_1 low 61.5 36 30.5 high 16 space 3.3
02 stair_64.0_low_4 low 64.0 41 33.0 low 16 space 1.61
02 stair_64.0_low_3 low 64.0 41 36.0 high 16 space 1.47
02 stair_61.5_low_3 low 61.5 36 26.5 high 16 space 3.37
02 stair_59.0_low_4 low 59.0 31 18.0 low 16 space 1.21
02 stair_69.0_low_2 low 69.0 52 42.0 low 17 j 1.46
02 stair_59.0_low_3 low 59.0 31 13.0 low 17 f 3.6
02 stair_61.5_low_3 low 61.5 36 25.0 high 17 space 1.59
02 stair_69.0_low_4 low 69.0 52 36.5 low 17 f 2.39
02 stair_69.0_low_1 low 69.0 52 39.0 low 17 j 2.38
02 stair_59.0_low_4 low 59.0 31 19.5 low 17 space 2.38
02 stair_66.5_low_4 low 66.5 46 30.5 low 17 space 3.13
02 stair_64.0_low_2 low 64.0 41 30.0 low 17 f 3.05
02 stair_64.0_low_4 low 64.0 41 31.5 low 17 space 1.33
02 stair_66.5_low_3 low 66.5 46 31.0 low 17 space 1.72
02 stair_61.5_low_2 low 61.5 36 29.0 high 17 f 1.67
02 stair_59.0_low_2 low 59.0 31 22.5 low 17 f 1.43
02 stair_64.0_low_3 low 64.0 41 37.5 high 17 j 2.38
02 stair_69.0_low_3 low 69.0 52 35.5 low 17 f 2.38
02 stair_59.0_low_1 low 59.0 31 15.0 high 17 space 3.51
02 stair_66.5_low_2 low 66.5 46 32.0 low 17 f 5.12
02 stair_61.5_low_1 low 61.5 36 32.0 high 17 f 1.47
02 stair_61.5_low_4 low 61.5 36 31.5 high 17 space 4.4
02 stair_64.0_low_1 low 64.0 41 36.5 high 17 j 2.38
02 stair_66.5_low_1 low 66.5 46 34.5 low 17 space 1.47
02 stair_59.0_low_1 low 59.0 31 13.5 high 18 space 2.37
02 stair_64.0_low_3 low 64.0 41 36.0 high 18 j 1.74
02 stair_59.0_low_2 low 59.0 31 24.0 low 18 j 1.61
02 stair_61.5_low_3 low 61.5 36 23.5 high 18 f 1.54
02 stair_64.0_low_4 low 64.0 41 30.0 low 18 space 1.35
02 stair_61.5_low_4 low 61.5 36 33.0 high 18 space 1.41
02 stair_64.0_low_2 low 64.0 41 31.5 low 18 j 1.63
02 stair_66.5_low_1 low 66.5 46 33.0 low 18 j 1.6
02 stair_61.5_low_1 low 61.5 36 33.5 high 18 j 1.2
02 stair_69.0_low_2 low 69.0 52 40.5 low 18 j 1.54
02 stair_66.5_low_4 low 66.5 46 32.0 low 18 space 1.46
02 stair_66.5_low_3 low 66.5 46 29.5 low 18 space 1.36
02 stair_69.0_low_1 low 69.0 52 37.5 low 18 space 1.33
02 stair_59.0_low_4 low 59.0 31 21.0 low 18 space 2.98
02 stair_66.5_low_2 low 66.5 46 33.5 low 18 space 3.02
02 stair_61.5_low_2 low 61.5 36 30.5 high 18 f 1.73
02 stair_64.0_low_1 low 64.0 41 35.0 high 18 f 6.41
02 stair_69.0_low_3 low 69.0 52 37.0 low 18 j 1.4
02 stair_69.0_low_4 low 69.0 52 38.0 low 18 j 1.21
02 stair_59.0_low_3 low 59.0 31 14.5 low 18 space 2.38
02 stair_59.0_low_4 low 59.0 31 22.5 low 19 space 1.63
02 stair_66.5_low_3 low 66.5 46 28.0 low 19 f 2.38
02 stair_64.0_low_1 low 64.0 41 36.5 high 19 space 2.95
