# {'Alias': '01', 'Session': '01', 'tstamp': '20230828_1107', 'nTrials': 50}
subj stair range standard standard_rgb comparison start_dir trial response rt 
01 stair_69.0_low_4 low 69.0 52 40.5 low 9 f 1.48
01 stair_66.5_low_3 low 66.5 46 40.0 high 9 j 5.11
01 stair_66.5_low_1 low 66.5 46 38.5 low 9 j 1.42
01 stair_59.0_low_1 low 59.0 31 17 high 9 space 2.38
01 stair_61.5_low_4 low 61.5 36 26.0 high 9 f 2.38
01 stair_61.5_low_3 low 61.5 36 31.0 high 9 f 1.53
01 stair_59.0_low_4 low 59.0 31 19.0 high 9 space 2.38
01 stair_69.0_low_2 low 69.0 52 42.0 low 9 f 3.06
01 stair_69.0_low_3 low 69.0 52 40.5 low 10 f 12.46
01 stair_66.5_low_2 low 66.5 46 38.0 high 10 f 1.43
01 stair_64.0_low_4 low 64.0 41 33.0 high 10 j 1.18
01 stair_59.0_low_3 low 59.0 31 23 high 10 j 11.04
01 stair_64.0_low_1 low 64.0 41 30.5 high 10 f 1.7
01 stair_66.5_low_1 low 66.5 46 37.0 low 10 f 1.37
01 stair_64.0_low_2 low 64.0 41 30.5 high 10 j 1.67
01 stair_61.5_low_2 low 61.5 36 38.0 high 10 j 1.25
01 stair_59.0_low_4 low 59.0 31 17.5 high 10 f 3.37
01 stair_69.0_low_4 low 69.0 52 42.0 low 10 j 1.48
01 stair_61.5_low_3 low 61.5 36 32.5 high 10 j 1.34
01 stair_69.0_low_1 low 69.0 52 35.5 low 10 j 1.32
01 stair_64.0_low_3 low 64.0 41 28.0 low 10 f 1.59
01 stair_61.5_low_4 low 61.5 36 27.5 high 10 f 2.94
01 stair_66.5_low_3 low 66.5 46 38.5 high 10 f 3.14
01 stair_59.0_low_1 low 59.0 31 20 high 10 j 2.38
01 stair_66.5_low_4 low 66.5 46 36.5 low 10 f 13.08
01 stair_61.5_low_1 low 61.5 36 22 high 10 f 2.38
01 stair_59.0_low_2 low 59.0 31 20.5 high 10 j 6.4
01 stair_69.0_low_2 low 69.0 52 43.5 low 10 j 1.62
01 stair_69.0_low_2 low 69.0 52 42.0 low 11 j 1.33
01 stair_61.5_low_4 low 61.5 36 29.0 high 11 f 1.17
01 stair_66.5_low_4 low 66.5 46 38.0 low 11 j 5.11
01 stair_59.0_low_3 low 59.0 31 20 high 11 f 2.96
01 stair_66.5_low_1 low 66.5 46 38.5 low 11 f 1.21
01 stair_69.0_low_1 low 69.0 52 34.0 low 11 f 19.21
01 stair_61.5_low_1 low 61.5 36 23.5 high 11 j 2.38
01 stair_59.0_low_4 low 59.0 31 19.0 high 11 f 3.09
01 stair_61.5_low_2 low 61.5 36 36.5 high 11 j 1.21
01 stair_61.5_low_3 low 61.5 36 31.0 high 11 f 9.44
01 stair_64.0_low_3 low 64.0 41 29.5 low 11 j 1.32
01 stair_64.0_low_4 low 64.0 41 31.5 high 11 f 1.33
01 stair_69.0_low_4 low 69.0 52 40.5 low 11 f 1.17
01 stair_64.0_low_2 low 64.0 41 29.0 high 11 j 1.7
01 stair_69.0_low_3 low 69.0 52 42.0 low 11 j 1.24
01 stair_64.0_low_1 low 64.0 41 32.0 high 11 f 1.35
01 stair_59.0_low_2 low 59.0 31 19.0 high 11 f 1.67
01 stair_66.5_low_2 low 66.5 46 39.5 high 11 j 3.16
01 stair_59.0_low_1 low 59.0 31 18.5 high 11 space 8.41
01 stair_66.5_low_3 low 66.5 46 40.0 high 11 j 1.14
01 stair_61.5_low_2 low 61.5 36 35.0 high 12 f 1.43
01 stair_69.0_low_3 low 69.0 52 40.5 low 12 j 1.54
01 stair_61.5_low_3 low 61.5 36 32.5 high 12 j 1.49
01 stair_59.0_low_3 low 59.0 31 21.5 high 12 f 1.4
01 stair_66.5_low_1 low 66.5 46 40.0 low 12 j 5.05
01 stair_64.0_low_2 low 64.0 41 27.5 high 12 f 2.38
01 stair_69.0_low_4 low 69.0 52 42.0 low 12 f 9.19
01 stair_59.0_low_4 low 59.0 31 20.5 high 12 space 7.11
01 stair_69.0_low_1 low 69.0 52 35.5 low 12 f 3.2
01 stair_64.0_low_4 low 64.0 41 33.0 high 12 j 1.34
01 stair_64.0_low_1 low 64.0 41 33.5 high 12 j 3.02
01 stair_64.0_low_3 low 64.0 41 28.0 low 12 j 1.55
01 stair_66.5_low_4 low 66.5 46 36.5 low 12 j 1.34
01 stair_61.5_low_1 low 61.5 36 22.0 high 12 f 1.5
01 stair_61.5_low_4 low 61.5 36 30.5 high 12 j 9.52
01 stair_66.5_low_2 low 66.5 46 38.0 high 12 j 3.26
01 stair_59.0_low_2 low 59.0 31 20.5 high 12 f 1.56
01 stair_69.0_low_2 low 69.0 52 40.5 low 12 j 1.39
01 stair_66.5_low_3 low 66.5 46 38.5 high 12 j 1.29
01 stair_59.0_low_1 low 59.0 31 17.0 high 12 space 1.53
01 stair_61.5_low_2 low 61.5 36 36.5 high 13 j 1.38
01 stair_59.0_low_4 low 59.0 31 22.0 high 13 j 3.31
01 stair_64.0_low_1 low 64.0 41 32.0 high 13 f 2.38
01 stair_64.0_low_3 low 64.0 41 26.5 low 13 f 1.2
01 stair_66.5_low_1 low 66.5 46 38.5 low 13 j 1.68
01 stair_69.0_low_2 low 69.0 52 39.0 low 13 j 1.32
01 stair_59.0_low_3 low 59.0 31 23.0 high 13 j 1.38
01 stair_66.5_low_2 low 66.5 46 36.5 high 13 f 1.25
01 stair_61.5_low_3 low 61.5 36 31.0 high 13 j 1.3
01 stair_66.5_low_3 low 66.5 46 37.0 high 13 j 1.6
01 stair_61.5_low_4 low 61.5 36 29.0 high 13 space 1.59
01 stair_69.0_low_1 low 69.0 52 37.0 low 13 j 1.24
01 stair_69.0_low_4 low 69.0 52 43.5 low 13 j 1.39
01 stair_59.0_low_2 low 59.0 31 22.0 high 13 f 1.56
01 stair_66.5_low_4 low 66.5 46 35.0 low 13 f 12.47
01 stair_64.0_low_4 low 64.0 41 31.5 high 13 j 9.29
01 stair_61.5_low_1 low 61.5 36 23.5 high 13 f 5.02
01 stair_59.0_low_1 low 59.0 31 15.5 high 13 f 13.1
01 stair_64.0_low_2 low 64.0 41 29.0 high 13 f 1.25
01 stair_69.0_low_3 low 69.0 52 39.0 low 13 f 11.14
01 stair_69.0_low_1 low 69.0 52 35.5 low 14 j 1.3
01 stair_61.5_low_3 low 61.5 36 29.5 high 14 f 1.49
01 stair_59.0_low_4 low 59.0 31 20.5 high 14 j 1.18
01 stair_69.0_low_3 low 69.0 52 40.5 low 14 f 1.39
01 stair_59.0_low_2 low 59.0 31 23.5 high 14 j 1.34
01 stair_64.0_low_1 low 64.0 41 33.5 high 14 j 1.14
01 stair_69.0_low_2 low 69.0 52 37.5 low 14 f 1.12
01 stair_59.0_low_3 low 59.0 31 21.5 high 14 space 3.54
01 stair_61.5_low_1 low 61.5 36 25.0 high 14 space 2.38
01 stair_64.0_low_3 low 64.0 41 28.0 low 14 space 1.5
01 stair_66.5_low_3 low 66.5 46 35.5 high 14 f 6.41
01 stair_59.0_low_1 low 59.0 31 17.0 high 14 space 3.21
01 stair_61.5_low_4 low 61.5 36 27.5 high 14 j 1.5
01 stair_66.5_low_2 low 66.5 46 38.0 high 14 j 1.17
01 stair_64.0_low_4 low 64.0 41 30.0 high 14 f 1.36
01 stair_64.0_low_2 low 64.0 41 30.5 high 14 j 2.38
01 stair_69.0_low_4 low 69.0 52 42.0 low 14 f 8.42
01 stair_66.5_low_1 low 66.5 46 37.0 low 14 j 1.61
01 stair_66.5_low_4 low 66.5 46 36.5 low 14 f 9.4
01 stair_61.5_low_2 low 61.5 36 35.0 high 14 j 1.28
01 stair_61.5_low_4 low 61.5 36 26.0 high 15 f 5.35
01 stair_66.5_low_4 low 66.5 46 38.0 low 15 f 4.98
01 stair_69.0_low_1 low 69.0 52 34.0 low 15 f 14.48
01 stair_69.0_low_2 low 69.0 52 39.0 low 15 j 1.28
01 stair_69.0_low_4 low 69.0 52 43.5 low 15 j 13.39
01 stair_61.5_low_2 low 61.5 36 33.5 high 15 j 1.37
01 stair_66.5_low_3 low 66.5 46 37.0 high 15 j 1.27
01 stair_59.0_low_1 low 59.0 31 18.5 high 15 j 3.2
01 stair_69.0_low_3 low 69.0 52 42.0 low 15 j 1.32
01 stair_66.5_low_1 low 66.5 46 35.5 low 15 space 1.27
01 stair_66.5_low_2 low 66.5 46 36.5 high 15 j 1.18
01 stair_59.0_low_4 low 59.0 31 19.0 high 15 j 3.07
01 stair_61.5_low_1 low 61.5 36 26.5 high 15 space 2.38
01 stair_59.0_low_2 low 59.0 31 22.0 high 15 j 1.43
01 stair_64.0_low_1 low 64.0 41 32.0 high 15 j 7.19
01 stair_64.0_low_2 low 64.0 41 29.0 high 15 f 8.98
01 stair_59.0_low_3 low 59.0 31 20.0 high 15 j 2.38
01 stair_64.0_low_3 low 64.0 41 29.5 low 15 j 1.3
01 stair_61.5_low_3 low 61.5 36 31.0 high 15 j 3.03
01 stair_64.0_low_4 low 64.0 41 31.5 high 15 j 1.55
01 stair_66.5_low_4 low 66.5 46 39.5 low 16 j 1.32
01 stair_61.5_low_2 low 61.5 36 32.0 high 16 j 9.14
01 stair_66.5_low_3 low 66.5 46 35.5 high 16 j 1.12
01 stair_64.0_low_1 low 64.0 41 30.5 high 16 j 13.03
01 stair_69.0_low_4 low 69.0 52 42.0 low 16 f 2.96
01 stair_69.0_low_2 low 69.0 52 37.5 low 16 f 1.18
01 stair_66.5_low_2 low 66.5 46 35.0 high 16 f 1.49
01 stair_69.0_low_1 low 69.0 52 35.5 low 16 f 1.35
01 stair_64.0_low_4 low 64.0 41 30.0 high 16 space 1.19
01 stair_66.5_low_1 low 66.5 46 34.0 low 16 j 1.32
01 stair_64.0_low_3 low 64.0 41 28.0 low 16 f 1.25
01 stair_59.0_low_4 low 59.0 31 17.5 high 16 space 1.65
01 stair_61.5_low_4 low 61.5 36 27.5 high 16 space 1.45
01 stair_69.0_low_3 low 69.0 52 40.5 low 16 j 1.73
01 stair_61.5_low_1 low 61.5 36 28.0 high 16 j 1.23
01 stair_59.0_low_3 low 59.0 31 18.5 high 16 space 3.5
01 stair_64.0_low_2 low 64.0 41 30.5 high 16 space 1.75
01 stair_61.5_low_3 low 61.5 36 29.5 high 16 j 2.38
01 stair_59.0_low_2 low 59.0 31 20.5 high 16 space 3.31
01 stair_59.0_low_1 low 59.0 31 17.0 high 16 space 2.95
01 stair_59.0_low_4 low 59.0 31 16.0 high 17 f 4.4
01 stair_66.5_low_3 low 66.5 46 34.0 high 17 f 2.38
01 stair_64.0_low_2 low 64.0 41 32.0 high 17 j 11.22
01 stair_61.5_low_3 low 61.5 36 28.0 high 17 j 1.13
01 stair_59.0_low_3 low 59.0 31 17.0 high 17 f 5.31
01 stair_64.0_low_1 low 64.0 41 29.0 high 17 f 4.38
01 stair_61.5_low_4 low 61.5 36 29.0 high 17 f 26.56
01 stair_66.5_low_2 low 66.5 46 36.5 high 17 f 1.44
01 stair_66.5_low_1 low 66.5 46 32.5 low 17 f 4.98
01 stair_69.0_low_4 low 69.0 52 43.5 low 17 f 10.44
01 stair_64.0_low_4 low 64.0 41 28.5 high 17 f 4.4
01 stair_69.0_low_3 low 69.0 52 39.0 low 17 j 13.02
01 stair_59.0_low_1 low 59.0 31 15.5 high 17 f 16.5
01 stair_61.5_low_1 low 61.5 36 26.5 high 17 f 5.04
01 stair_66.5_low_4 low 66.5 46 38.0 low 17 j 1.14
01 stair_64.0_low_3 low 64.0 41 29.5 low 17 j 1.17
01 stair_69.0_low_2 low 69.0 52 39.0 low 17 j 1.72
01 stair_69.0_low_1 low 69.0 52 37.0 low 17 f 1.13
01 stair_61.5_low_2 low 61.5 36 30.5 high 17 f 5.53
01 stair_59.0_low_2 low 59.0 31 19.0 high 17 f 9.37
01 stair_61.5_low_4 low 61.5 36 30.5 high 18 f 1.27
01 stair_59.0_low_2 low 59.0 31 20.5 high 18 f 1.51
01 stair_66.5_low_1 low 66.5 46 34.0 low 18 j 1.37
01 stair_64.0_low_3 low 64.0 41 28.0 low 18 f 1.36
01 stair_59.0_low_1 low 59.0 31 17.0 high 18 f 1.62
01 stair_69.0_low_4 low 69.0 52 45.0 low 18 j 1.61
01 stair_59.0_low_4 low 59.0 31 17.5 high 18 f 1.3
01 stair_66.5_low_4 low 66.5 46 36.5 low 18 j 1.55
01 stair_66.5_low_2 low 66.5 46 38.0 high 18 f 15.14
01 stair_64.0_low_2 low 64.0 41 30.5 high 18 j 1.24
01 stair_61.5_low_2 low 61.5 36 32.0 high 18 j 2.38
01 stair_69.0_low_1 low 69.0 52 38.5 low 18 j 1.21
01 stair_61.5_low_3 low 61.5 36 26.5 high 18 f 7.1
01 stair_64.0_low_4 low 64.0 41 30.0 high 18 f 9.09
01 stair_64.0_low_1 low 64.0 41 30.5 high 18 f 1.26
01 stair_59.0_low_3 low 59.0 31 18.5 high 18 f 1.26
01 stair_61.5_low_1 low 61.5 36 28.0 high 18 f 4.4
01 stair_69.0_low_3 low 69.0 52 37.5 low 18 f 1.26
01 stair_59.0_low_2 low 59.0 31 22.0 high 19 j 1.52
01 stair_59.0_low_1 low 59.0 31 18.5 high 19 space 4.4
01 stair_64.0_low_2 low 64.0 41 29.0 high 19 f 1.35
01 stair_66.5_low_1 low 66.5 46 32.5 low 19 f 16.49
01 stair_61.5_low_1 low 61.5 36 29.5 high 19 j 1.33
01 stair_64.0_low_4 low 64.0 41 31.5 high 19 f 8.43
01 stair_64.0_low_1 low 64.0 41 32.0 high 19 f 4.4
01 stair_61.5_low_4 low 61.5 36 32.0 high 19 j 7.27
01 stair_61.5_low_2 low 61.5 36 30.5 high 19 f 1.27
01 stair_66.5_low_4 low 66.5 46 35.0 low 19 f 1.19
01 stair_69.0_low_4 low 69.0 52 43.5 low 19 j 1.41
01 stair_69.0_low_1 low 69.0 52 37.0 low 19 f 2.95
01 stair_66.5_low_2 low 66.5 46 39.5 high 19 f 1.22
01 stair_59.0_low_4 low 59.0 31 19.0 high 19 space 3.27
01 stair_59.0_low_3 low 59.0 31 20.0 high 19 f 6.41
01 stair_64.0_low_3 low 64.0 41 29.5 low 19 f 31.4
01 stair_69.0_low_3 low 69.0 52 39.0 low 19 f 1.6
