# {'Alias': '04', 'Session': '03', 'tstamp': '20230816_0949', 'nTrials': 50}
subj stair range standard standard_rgb comparison start_dir trial response rt 
04 stair_64.0_low_2 low 64.0 41 30.5 low 5 space 5.81
04 stair_66.5_low_1 low 66.5 46 29.5 low 5 f 1.42
04 stair_59.0_low_1 low 59.0 31 12 high 5 j 3.21
04 stair_64.0_low_1 low 64.0 41 33.5 high 6 j 3.01
04 stair_59.0_low_4 low 59.0 31 32.0 high 6 j 1.34
04 stair_69.0_low_2 low 69.0 52 37 low 6 f 1.27
04 stair_66.5_low_4 low 66.5 46 26.0 low 6 j 5.85
04 stair_66.5_low_2 low 66.5 46 35 high 6 j 1.36
04 stair_61.5_low_1 low 61.5 36 30.5 low 6 space 2.38
04 stair_69.0_low_1 low 69.0 52 35.0 low 6 f 1.42
04 stair_59.0_low_3 low 59.0 31 24 high 6 f 1.43
04 stair_64.0_low_3 low 64.0 41 26 high 6 f 1.29
04 stair_61.5_low_2 low 61.5 36 31 high 6 j 1.62
04 stair_69.0_low_4 low 69.0 52 30.5 low 6 f 1.42
04 stair_61.5_low_4 low 61.5 36 29.0 low 6 f 1.28
04 stair_59.0_low_2 low 59.0 31 16 low 6 space 1.57
04 stair_69.0_low_3 low 69.0 52 36 low 6 f 1.37
04 stair_61.5_low_3 low 61.5 36 31 high 6 j 1.35
04 stair_66.5_low_3 low 66.5 46 36.5 low 6 j 1.14
04 stair_59.0_low_1 low 59.0 31 10 high 6 f 3.24
04 stair_64.0_low_4 low 64.0 41 27 high 6 f 6.41
04 stair_66.5_low_1 low 66.5 46 31.0 low 6 f 1.66
04 stair_64.0_low_2 low 64.0 41 32.0 low 6 space 1.8
04 stair_59.0_low_1 low 59.0 31 13 high 7 space 2.38
04 stair_61.5_low_1 low 61.5 36 32.0 low 7 f 1.43
04 stair_61.5_low_4 low 61.5 36 30.5 low 7 f 1.24
04 stair_66.5_low_1 low 66.5 46 32.5 low 7 f 1.29
04 stair_64.0_low_4 low 64.0 41 30 high 7 j 2.38
04 stair_61.5_low_2 low 61.5 36 29.5 high 7 space 1.26
04 stair_59.0_low_2 low 59.0 31 19 low 7 space 3.0
04 stair_66.5_low_3 low 66.5 46 35.0 low 7 f 7.01
04 stair_61.5_low_3 low 61.5 36 29.5 high 7 j 1.3
04 stair_69.0_low_1 low 69.0 52 36.5 low 7 j 1.5
04 stair_64.0_low_2 low 64.0 41 33.5 low 7 j 2.38
04 stair_64.0_low_1 low 64.0 41 32.0 high 7 j 1.77
04 stair_69.0_low_3 low 69.0 52 37.5 low 7 space 1.45
04 stair_59.0_low_4 low 59.0 31 30.5 high 7 j 3.73
04 stair_64.0_low_3 low 64.0 41 29 high 7 space 2.38
04 stair_66.5_low_4 low 66.5 46 24.5 low 7 f 1.48
04 stair_66.5_low_2 low 66.5 46 33.5 high 7 j 1.3
04 stair_69.0_low_2 low 69.0 52 38.5 low 7 j 1.62
04 stair_59.0_low_3 low 59.0 31 25.5 high 7 f 1.37
04 stair_69.0_low_4 low 69.0 52 32.0 low 7 space 1.58
04 stair_64.0_low_3 low 64.0 41 32 high 8 f 1.55
04 stair_69.0_low_4 low 69.0 52 33.5 low 8 f 1.33
04 stair_69.0_low_3 low 69.0 52 39.0 low 8 f 5.02
04 stair_59.0_low_1 low 59.0 31 16 high 8 f 7.02
04 stair_69.0_low_2 low 69.0 52 37.0 low 8 f 8.43
04 stair_61.5_low_2 low 61.5 36 28.0 high 8 f 5.32
04 stair_59.0_low_4 low 59.0 31 29.0 high 8 f 3.43
04 stair_66.5_low_3 low 66.5 46 36.5 low 8 j 1.25
04 stair_61.5_low_1 low 61.5 36 33.5 low 8 j 1.22
04 stair_64.0_low_4 low 64.0 41 28.5 high 8 f 1.15
04 stair_66.5_low_4 low 66.5 46 26.0 low 8 f 2.97
04 stair_66.5_low_2 low 66.5 46 32.0 high 8 j 1.29
04 stair_59.0_low_3 low 59.0 31 27.0 high 8 j 3.46
04 stair_59.0_low_2 low 59.0 31 22 low 8 j 3.17
04 stair_64.0_low_2 low 64.0 41 32.0 low 8 f 3.6
04 stair_66.5_low_1 low 66.5 46 34.0 low 8 j 1.25
04 stair_61.5_low_3 low 61.5 36 28.0 high 8 f 1.24
04 stair_64.0_low_1 low 64.0 41 30.5 high 8 f 1.58
04 stair_61.5_low_4 low 61.5 36 32.0 low 8 j 2.39
04 stair_69.0_low_1 low 69.0 52 35.0 low 8 f 2.38
04 stair_61.5_low_1 low 61.5 36 32.0 low 9 j 1.31
04 stair_69.0_low_4 low 69.0 52 35.0 low 9 f 3.39
04 stair_64.0_low_3 low 64.0 41 35 high 9 j 1.39
04 stair_61.5_low_2 low 61.5 36 29.5 high 9 j 1.3
04 stair_66.5_low_2 low 66.5 46 30.5 high 9 j 1.22
04 stair_61.5_low_3 low 61.5 36 29.5 high 9 j 1.45
04 stair_69.0_low_3 low 69.0 52 40.5 low 9 f 1.46
04 stair_64.0_low_4 low 64.0 41 30.0 high 9 j 1.33
04 stair_59.0_low_3 low 59.0 31 25.5 high 9 f 1.38
04 stair_64.0_low_2 low 64.0 41 33.5 low 9 j 1.38
04 stair_66.5_low_3 low 66.5 46 35.0 low 9 j 1.26
04 stair_59.0_low_1 low 59.0 31 19 high 9 f 1.31
04 stair_64.0_low_1 low 64.0 41 32.0 high 9 f 3.26
04 stair_59.0_low_4 low 59.0 31 30.5 high 9 f 1.41
04 stair_66.5_low_1 low 66.5 46 32.5 low 9 j 1.58
04 stair_69.0_low_2 low 69.0 52 38.5 low 9 j 1.26
04 stair_59.0_low_2 low 59.0 31 20.5 low 9 j 3.33
04 stair_61.5_low_4 low 61.5 36 30.5 low 9 j 1.45
04 stair_69.0_low_1 low 69.0 52 36.5 low 9 j 1.32
04 stair_66.5_low_4 low 66.5 46 27.5 low 9 f 1.41
04 stair_59.0_low_2 low 59.0 31 19.0 low 10 f 1.2
04 stair_59.0_low_1 low 59.0 31 22 high 10 j 2.38
04 stair_61.5_low_4 low 61.5 36 29.0 low 10 f 1.53
04 stair_64.0_low_2 low 64.0 41 32.0 low 10 space 2.38
04 stair_69.0_low_2 low 69.0 52 37.0 low 10 space 1.79
04 stair_61.5_low_1 low 61.5 36 30.5 low 10 j 1.37
04 stair_66.5_low_2 low 66.5 46 29.0 high 10 f 1.63
04 stair_61.5_low_2 low 61.5 36 28.0 high 10 space 2.38
04 stair_59.0_low_4 low 59.0 31 32.0 high 10 f 1.46
04 stair_69.0_low_1 low 69.0 52 35.0 low 10 f 5.37
04 stair_66.5_low_3 low 66.5 46 33.5 low 10 f 3.61
04 stair_61.5_low_3 low 61.5 36 28.0 high 10 space 1.56
04 stair_64.0_low_1 low 64.0 41 33.5 high 10 space 1.41
04 stair_66.5_low_1 low 66.5 46 31.0 low 10 space 1.53
04 stair_64.0_low_4 low 64.0 41 28.5 high 10 f 1.28
04 stair_69.0_low_3 low 69.0 52 42.0 low 10 j 1.15
04 stair_59.0_low_3 low 59.0 31 27.0 high 10 f 1.49
04 stair_66.5_low_4 low 66.5 46 29.0 low 10 f 1.3
04 stair_64.0_low_3 low 64.0 41 33.5 high 10 j 1.37
04 stair_69.0_low_4 low 69.0 52 36.5 low 10 j 1.15
04 stair_64.0_low_3 low 64.0 41 32.0 high 11 f 1.23
04 stair_59.0_low_4 low 59.0 31 33.5 high 11 j 1.22
04 stair_64.0_low_2 low 64.0 41 30.5 low 11 j 1.3
04 stair_61.5_low_4 low 61.5 36 30.5 low 11 f 3.51
04 stair_69.0_low_2 low 69.0 52 35.5 low 11 f 2.38
04 stair_59.0_low_3 low 59.0 31 28.5 high 11 j 4.4
04 stair_59.0_low_1 low 59.0 31 20.5 high 11 j 1.28
04 stair_66.5_low_2 low 66.5 46 30.5 high 11 j 1.5
04 stair_59.0_low_2 low 59.0 31 20.5 low 11 space 3.78
04 stair_61.5_low_3 low 61.5 36 26.5 high 11 space 2.38
04 stair_69.0_low_3 low 69.0 52 40.5 low 11 j 1.27
04 stair_66.5_low_3 low 66.5 46 35.0 low 11 space 1.63
04 stair_64.0_low_4 low 64.0 41 30.0 high 11 f 2.38
04 stair_66.5_low_4 low 66.5 46 30.5 low 11 f 1.17
04 stair_61.5_low_2 low 61.5 36 26.5 high 11 f 1.16
04 stair_69.0_low_1 low 69.0 52 36.5 low 11 j 1.2
04 stair_66.5_low_1 low 66.5 46 29.5 low 11 f 1.39
04 stair_69.0_low_4 low 69.0 52 35.0 low 11 j 1.16
04 stair_64.0_low_1 low 64.0 41 35.0 high 11 j 1.31
04 stair_61.5_low_1 low 61.5 36 29.0 low 11 space 1.41
04 stair_66.5_low_1 low 66.5 46 31.0 low 12 space 1.27
04 stair_66.5_low_4 low 66.5 46 32.0 low 12 space 2.38
04 stair_66.5_low_3 low 66.5 46 36.5 low 12 space 1.39
04 stair_61.5_low_2 low 61.5 36 28.0 high 12 space 1.27
04 stair_69.0_low_4 low 69.0 52 33.5 low 12 f 1.32
04 stair_59.0_low_4 low 59.0 31 32.0 high 12 space 5.21
04 stair_66.5_low_2 low 66.5 46 29.0 high 12 space 1.18
04 stair_64.0_low_1 low 64.0 41 33.5 high 12 space 1.14
04 stair_69.0_low_3 low 69.0 52 39.0 low 12 space 1.66
04 stair_69.0_low_1 low 69.0 52 35.0 low 12 j 1.19
04 stair_59.0_low_1 low 59.0 31 19.0 high 12 j 5.59
04 stair_64.0_low_3 low 64.0 41 33.5 high 12 space 2.38
04 stair_64.0_low_4 low 64.0 41 31.5 high 12 f 1.62
04 stair_59.0_low_2 low 59.0 31 22.0 low 12 f 1.32
04 stair_61.5_low_1 low 61.5 36 27.5 low 12 space 1.19
04 stair_69.0_low_2 low 69.0 52 37.0 low 12 f 1.68
04 stair_61.5_low_3 low 61.5 36 25.0 high 12 space 1.15
04 stair_61.5_low_4 low 61.5 36 32.0 low 12 j 1.63
04 stair_64.0_low_2 low 64.0 41 29.0 low 12 space 1.44
04 stair_59.0_low_3 low 59.0 31 27.0 high 12 space 1.42
04 stair_69.0_low_2 low 69.0 52 38.5 low 13 j 1.39
04 stair_61.5_low_1 low 61.5 36 26.0 low 13 j 1.72
04 stair_59.0_low_3 low 59.0 31 25.5 high 13 j 1.54
04 stair_64.0_low_1 low 64.0 41 32.0 high 13 j 1.26
04 stair_66.5_low_3 low 66.5 46 38.0 low 13 j 1.22
04 stair_69.0_low_3 low 69.0 52 37.5 low 13 j 3.01
04 stair_59.0_low_2 low 59.0 31 23.5 low 13 space 15.21
04 stair_64.0_low_2 low 64.0 41 27.5 low 13 space 1.61
04 stair_59.0_low_4 low 59.0 31 30.5 high 13 space 1.25
04 stair_61.5_low_3 low 61.5 36 23.5 high 13 f 4.4
04 stair_64.0_low_3 low 64.0 41 35.0 high 13 j 1.81
04 stair_61.5_low_2 low 61.5 36 29.5 high 13 f 1.66
04 stair_66.5_low_2 low 66.5 46 27.5 high 13 j 2.38
04 stair_66.5_low_4 low 66.5 46 33.5 low 13 j 1.21
04 stair_59.0_low_1 low 59.0 31 17.5 high 13 f 4.95
04 stair_69.0_low_4 low 69.0 52 35.0 low 13 f 1.38
04 stair_66.5_low_1 low 66.5 46 32.5 low 13 f 1.15
04 stair_69.0_low_1 low 69.0 52 33.5 low 13 f 1.33
04 stair_61.5_low_4 low 61.5 36 30.5 low 13 j 1.28
04 stair_64.0_low_4 low 64.0 41 33.0 high 13 space 1.52
04 stair_69.0_low_2 low 69.0 52 37.0 low 14 j 1.19
04 stair_64.0_low_2 low 64.0 41 26.0 low 14 f 1.47
04 stair_64.0_low_1 low 64.0 41 30.5 high 14 space 1.72
04 stair_64.0_low_3 low 64.0 41 33.5 high 14 j 1.14
04 stair_69.0_low_1 low 69.0 52 35.0 low 14 j 1.13
04 stair_66.5_low_2 low 66.5 46 26.0 high 14 f 1.3
04 stair_59.0_low_3 low 59.0 31 24.0 high 14 f 1.36
04 stair_69.0_low_4 low 69.0 52 36.5 low 14 j 1.33
04 stair_66.5_low_4 low 66.5 46 32.0 low 14 j 1.24
04 stair_61.5_low_2 low 61.5 36 31.0 high 14 f 1.26
04 stair_69.0_low_3 low 69.0 52 36.0 low 14 j 1.36
04 stair_66.5_low_1 low 66.5 46 34.0 low 14 f 1.37
04 stair_59.0_low_4 low 59.0 31 29.0 high 14 j 3.21
04 stair_64.0_low_4 low 64.0 41 34.5 high 14 j 1.37
04 stair_61.5_low_3 low 61.5 36 25.0 high 14 space 1.59
04 stair_61.5_low_1 low 61.5 36 24.5 low 14 f 1.47
04 stair_66.5_low_3 low 66.5 46 36.5 low 14 j 1.6
04 stair_59.0_low_1 low 59.0 31 19.0 high 14 f 1.62
04 stair_61.5_low_4 low 61.5 36 29.0 low 14 space 1.27
04 stair_59.0_low_2 low 59.0 31 25.0 low 14 f 2.38
04 stair_64.0_low_3 low 64.0 41 32.0 high 15 space 1.33
04 stair_69.0_low_4 low 69.0 52 35.0 low 15 f 4.97
04 stair_64.0_low_2 low 64.0 41 27.5 low 15 space 1.48
04 stair_66.5_low_4 low 66.5 46 30.5 low 15 space 2.38
04 stair_61.5_low_4 low 61.5 36 27.5 low 15 f 3.64
04 stair_59.0_low_4 low 59.0 31 27.5 high 15 f 1.4
04 stair_59.0_low_2 low 59.0 31 26.5 low 15 f 1.38
04 stair_66.5_low_2 low 66.5 46 27.5 high 15 f 1.26
04 stair_69.0_low_2 low 69.0 52 35.5 low 15 j 1.31
04 stair_61.5_low_2 low 61.5 36 32.5 high 15 j 2.38
04 stair_59.0_low_3 low 59.0 31 25.5 high 15 j 2.38
04 stair_61.5_low_1 low 61.5 36 26.0 low 15 j 3.41
04 stair_69.0_low_3 low 69.0 52 34.5 low 15 j 1.2
04 stair_64.0_low_4 low 64.0 41 33.0 high 15 j 1.81
04 stair_64.0_low_1 low 64.0 41 29.0 high 15 f 1.7
04 stair_59.0_low_1 low 59.0 31 20.5 high 15 space 2.38
04 stair_66.5_low_1 low 66.5 46 35.5 low 15 space 2.38
04 stair_61.5_low_3 low 61.5 36 26.5 high 15 space 1.21
04 stair_66.5_low_3 low 66.5 46 35.0 low 15 j 2.38
04 stair_64.0_low_2 low 64.0 41 29.0 low 16 space 1.3
04 stair_61.5_low_1 low 61.5 36 24.5 low 16 f 1.17
04 stair_69.0_low_2 low 69.0 52 34.0 low 16 j 1.13
04 stair_69.0_low_4 low 69.0 52 36.5 low 16 j 1.16
04 stair_64.0_low_1 low 64.0 41 30.5 high 16 f 1.52
04 stair_66.5_low_3 low 66.5 46 33.5 low 16 j 1.27
04 stair_66.5_low_2 low 66.5 46 29.0 high 16 f 5.16
04 stair_61.5_low_2 low 61.5 36 31.0 high 16 j 2.38
04 stair_61.5_low_4 low 61.5 36 29.0 low 16 f 1.38
04 stair_59.0_low_3 low 59.0 31 24.0 high 16 f 1.39
04 stair_69.0_low_3 low 69.0 52 33.0 low 16 j 1.34
04 stair_64.0_low_4 low 64.0 41 31.5 high 16 f 1.38
04 stair_61.5_low_3 low 61.5 36 28.0 high 16 f 12.45
04 stair_66.5_low_4 low 66.5 46 29.0 low 16 f 2.38
04 stair_66.5_low_1 low 66.5 46 37.0 low 16 f 3.11
04 stair_59.0_low_1 low 59.0 31 22.0 high 16 space 4.4
04 stair_59.0_low_2 low 59.0 31 28.0 low 16 j 3.09
04 stair_64.0_low_3 low 64.0 41 30.5 high 16 f 1.74
04 stair_59.0_low_4 low 59.0 31 29.0 high 16 j 2.38
04 stair_59.0_low_2 low 59.0 31 26.5 low 17 j 2.38
04 stair_61.5_low_1 low 61.5 36 26.0 low 17 space 1.2
04 stair_61.5_low_3 low 61.5 36 29.5 high 17 f 3.27
04 stair_61.5_low_4 low 61.5 36 30.5 low 17 j 1.13
04 stair_64.0_low_3 low 64.0 41 32.0 high 17 j 1.15
04 stair_66.5_low_4 low 66.5 46 30.5 low 17 f 1.26
04 stair_69.0_low_2 low 69.0 52 32.5 low 17 j 1.12
04 stair_69.0_low_3 low 69.0 52 31.5 low 17 f 1.43
04 stair_59.0_low_4 low 59.0 31 27.5 high 17 space 1.81
04 stair_64.0_low_4 low 64.0 41 33.0 high 17 j 1.31
04 stair_61.5_low_2 low 61.5 36 29.5 high 17 f 1.38
04 stair_66.5_low_3 low 66.5 46 32.0 low 17 j 1.24
04 stair_66.5_low_2 low 66.5 46 30.5 high 17 f 1.55
04 stair_59.0_low_3 low 59.0 31 25.5 high 17 j 1.79
04 stair_66.5_low_1 low 66.5 46 38.5 low 17 f 1.44
04 stair_64.0_low_1 low 64.0 41 32.0 high 17 space 2.38
04 stair_64.0_low_2 low 64.0 41 30.5 low 17 space 1.15
04 stair_69.0_low_4 low 69.0 52 35.0 low 17 f 1.44
04 stair_59.0_low_1 low 59.0 31 23.5 high 17 j 2.38
04 stair_66.5_low_1 low 66.5 46 40.0 low 18 f 1.5
04 stair_59.0_low_4 low 59.0 31 26.0 high 18 space 7.73
04 stair_69.0_low_2 low 69.0 52 31.0 low 18 f 1.65
04 stair_61.5_low_2 low 61.5 36 31.0 high 18 space 1.52
04 stair_69.0_low_3 low 69.0 52 33.0 low 18 f 1.24
04 stair_64.0_low_4 low 64.0 41 31.5 high 18 space 1.35
04 stair_64.0_low_2 low 64.0 41 32.0 low 18 j 2.38
04 stair_66.5_low_3 low 66.5 46 30.5 low 18 j 1.36
04 stair_69.0_low_4 low 69.0 52 36.5 low 18 j 1.13
