# {'Alias': '01', 'Session': '03', 'tstamp': '20230901_1200', 'nTrials': 50}
subj stair range standard standard_rgb comparison start_dir trial response rt 
01 training medium 72.17 62 60 low 1 f 2.39
01 training medium 65.5 44 58 high 1 j 7.47
01 training medium 75.5 77 66 low 1 j 1.5
01 training medium 68.83 52 55 low 1 f 2.38
01 training medium 68.83 52 63 low 2 j 1.48
01 training medium 72.17 62 68 low 2 j 2.39
01 training medium 75.5 77 58 low 2 f 1.2
01 training medium 65.5 44 50 high 2 f 4.39
01 training medium 68.83 52 57 low 3 j 2.38
01 training medium 75.5 77 64 low 3 space 2.38
01 training medium 72.17 62 62 low 3 j 1.6
01 training medium 65.5 44 56 high 3 j 2.38
01 training medium 72.17 62 56 low 4 f 1.64
01 training medium 75.5 77 70 low 4 j 1.53
01 training medium 68.83 52 51 low 4 f 1.47
01 training medium 65.5 44 52 high 4 j 1.43
01 training medium 68.83 52 55 low 5 j 1.23
01 training medium 75.5 77 66 low 5 j 2.38
01 training medium 72.17 62 60 low 5 j 1.31
01 training medium 65.5 44 48 high 5 f 1.19
01 training medium 75.5 77 62 low 6 f 1.71
01 training medium 72.17 62 56 low 6 j 2.38
01 training medium 65.5 44 52 high 6 f 1.71
01 training medium 68.83 52 51 low 6 f 1.64
01 training medium 68.83 52 55 low 7 j 1.36
01 training medium 65.5 44 56 high 7 j 1.54
01 training medium 75.5 77 66 low 7 j 1.3
01 training medium 72.17 62 52 low 7 f 1.21
01 training medium 68.83 52 51 low 8 f 1.31
01 training medium 72.17 62 56 low 8 j 1.63
01 training medium 75.5 77 62 low 8 j 1.57
01 training medium 65.5 44 52 high 8 f 1.15
01 training medium 65.5 44 56 high 9 j 1.61
01 training medium 72.17 62 52 low 9 j 2.37
01 training medium 75.5 77 58 low 9 f 1.17
01 training medium 72.17 62 48 low 10 f 1.75
01 training medium 75.5 77 62 low 10 f 1.12
01 training medium 75.5 77 66 low 11 j 1.14
01 stair_74.0_medium_2 medium 74.0 70 41 low 1 f 1.32
01 stair_69.0_medium_4 medium 69.0 52 60 high 1 j 1.56
01 stair_66.5_medium_3 medium 66.5 46 53 high 1 j 1.64
01 stair_74.0_medium_3 medium 74.0 70 57 low 1 f 4.4
01 stair_69.0_medium_1 medium 69.0 52 57 high 1 j 1.62
01 stair_74.0_medium_4 medium 74.0 70 46 low 1 j 1.39
01 stair_76.5_medium_4 medium 76.5 82 36 low 1 f 4.99
01 stair_74.0_medium_1 medium 74.0 70 47 low 1 f 1.58
01 stair_66.5_medium_2 medium 66.5 46 30 low 1 space 3.41
01 stair_69.0_medium_2 medium 69.0 52 40 low 1 f 2.38
01 stair_66.5_medium_1 medium 66.5 46 45 high 1 j 1.66
01 stair_76.5_medium_2 medium 76.5 82 40 low 1 f 1.39
01 stair_71.5_medium_1 medium 71.5 60 38 low 1 f 1.4
01 stair_71.5_medium_4 medium 71.5 60 39 low 1 f 1.4
01 stair_69.0_medium_3 medium 69.0 52 65 high 1 j 1.23
01 stair_76.5_medium_3 medium 76.5 82 59 low 1 space 2.38
01 stair_71.5_medium_2 medium 71.5 60 70 high 1 j 1.37
01 stair_76.5_medium_1 medium 76.5 82 33 low 1 f 1.2
01 stair_71.5_medium_3 medium 71.5 60 45 low 1 f 1.38
01 stair_66.5_medium_4 medium 66.5 46 57 high 1 j 1.17
01 stair_71.5_medium_1 medium 71.5 60 44 low 2 f 2.38
01 stair_69.0_medium_3 medium 69.0 52 59 high 2 j 3.42
01 stair_66.5_medium_3 medium 66.5 46 47 high 2 f 1.68
01 stair_76.5_medium_3 medium 76.5 82 53 low 2 f 2.38
01 stair_74.0_medium_3 medium 74.0 70 63 low 2 j 1.34
01 stair_74.0_medium_4 medium 74.0 70 40 low 2 f 1.33
01 stair_69.0_medium_4 medium 69.0 52 54 high 2 f 1.22
01 stair_71.5_medium_4 medium 71.5 60 45 low 2 j 1.45
01 stair_76.5_medium_2 medium 76.5 82 46 low 2 f 1.63
01 stair_71.5_medium_2 medium 71.5 60 64 high 2 j 1.46
01 stair_66.5_medium_2 medium 66.5 46 24 low 2 f 2.39
01 stair_71.5_medium_3 medium 71.5 60 51 low 2 j 1.25
01 stair_76.5_medium_4 medium 76.5 82 42 low 2 f 1.41
01 stair_66.5_medium_1 medium 66.5 46 39 high 2 f 2.38
01 stair_74.0_medium_1 medium 74.0 70 53 low 2 f 1.77
01 stair_74.0_medium_2 medium 74.0 70 47 low 2 f 1.34
01 stair_76.5_medium_1 medium 76.5 82 39 low 2 f 1.4
01 stair_69.0_medium_2 medium 69.0 52 46 low 2 f 1.38
01 stair_66.5_medium_4 medium 66.5 46 51 high 2 j 1.18
01 stair_69.0_medium_1 medium 69.0 52 51 high 2 j 1.16
01 stair_66.5_medium_4 medium 66.5 46 45 high 3 j 1.26
01 stair_69.0_medium_1 medium 69.0 52 45 high 3 j 3.19
01 stair_76.5_medium_4 medium 76.5 82 48 low 3 f 1.17
01 stair_76.5_medium_1 medium 76.5 82 45 low 3 f 1.19
01 stair_76.5_medium_3 medium 76.5 82 56 low 3 f 1.45
01 stair_74.0_medium_3 medium 74.0 70 60 low 3 j 1.59
01 stair_74.0_medium_1 medium 74.0 70 59 low 3 j 1.35
01 stair_71.5_medium_1 medium 71.5 60 50 low 3 f 1.32
01 stair_74.0_medium_4 medium 74.0 70 43 low 3 f 1.22
01 stair_66.5_medium_2 medium 66.5 46 27 low 3 f 6.98
01 stair_76.5_medium_2 medium 76.5 82 52 low 3 j 1.33
01 stair_71.5_medium_2 medium 71.5 60 58 high 3 f 7.23
01 stair_74.0_medium_2 medium 74.0 70 53 low 3 f 2.38
01 stair_69.0_medium_2 medium 69.0 52 52 low 3 j 1.56
01 stair_66.5_medium_1 medium 66.5 46 42 high 3 f 1.31
01 stair_66.5_medium_3 medium 66.5 46 50 high 3 f 1.35
01 stair_71.5_medium_3 medium 71.5 60 48 low 3 f 2.38
01 stair_69.0_medium_4 medium 69.0 52 57 high 3 j 1.13
01 stair_71.5_medium_4 medium 71.5 60 42 low 3 f 1.14
01 stair_69.0_medium_3 medium 69.0 52 53 high 3 f 1.27
01 stair_71.5_medium_3 medium 71.5 60 49.5 low 4 j 3.56
01 stair_76.5_medium_4 medium 76.5 82 54 low 4 f 1.35
01 stair_74.0_medium_2 medium 74.0 70 59 low 4 f 1.27
01 stair_66.5_medium_4 medium 66.5 46 39 high 4 f 1.12
01 stair_74.0_medium_4 medium 74.0 70 46 low 4 j 1.22
01 stair_74.0_medium_3 medium 74.0 70 57 low 4 f 4.4
01 stair_74.0_medium_1 medium 74.0 70 56 low 4 f 1.4
01 stair_76.5_medium_2 medium 76.5 82 49 low 4 f 1.14
01 stair_71.5_medium_2 medium 71.5 60 61 high 4 j 1.28
01 stair_71.5_medium_1 medium 71.5 60 56 low 4 j 1.39
01 stair_66.5_medium_1 medium 66.5 46 45 high 4 space 3.56
01 stair_66.5_medium_3 medium 66.5 46 53 high 4 j 1.36
01 stair_76.5_medium_1 medium 76.5 82 51 low 4 f 1.64
01 stair_69.0_medium_1 medium 69.0 52 39 high 4 space 2.38
01 stair_69.0_medium_2 medium 69.0 52 49 low 4 f 2.38
01 stair_69.0_medium_3 medium 69.0 52 56 high 4 j 2.38
01 stair_76.5_medium_3 medium 76.5 82 59 low 4 f 4.4
01 stair_69.0_medium_4 medium 69.0 52 55.5 high 4 j 1.48
01 stair_66.5_medium_2 medium 66.5 46 30 low 4 f 1.24
01 stair_71.5_medium_4 medium 71.5 60 43.5 low 4 f 1.25
01 stair_71.5_medium_3 medium 71.5 60 48.0 low 5 f 1.21
01 stair_66.5_medium_4 medium 66.5 46 42 high 5 f 1.13
01 stair_76.5_medium_3 medium 76.5 82 62 low 5 j 1.15
01 stair_76.5_medium_2 medium 76.5 82 50.5 low 5 f 2.38
01 stair_66.5_medium_2 medium 66.5 46 33 low 5 f 4.39
01 stair_69.0_medium_2 medium 69.0 52 50.5 low 5 j 1.28
01 stair_76.5_medium_1 medium 76.5 82 57 low 5 j 1.26
01 stair_76.5_medium_4 medium 76.5 82 60 low 5 f 1.57
01 stair_69.0_medium_4 medium 69.0 52 54.0 high 5 f 4.4
01 stair_71.5_medium_2 medium 71.5 60 59.5 high 5 j 1.6
01 stair_74.0_medium_1 medium 74.0 70 57.5 low 5 f 1.59
01 stair_69.0_medium_3 medium 69.0 52 54.5 high 5 space 2.39
01 stair_71.5_medium_1 medium 71.5 60 53 low 5 j 1.74
01 stair_71.5_medium_4 medium 71.5 60 45.0 low 5 f 2.38
01 stair_74.0_medium_2 medium 74.0 70 65 low 5 j 4.98
01 stair_74.0_medium_4 medium 74.0 70 44.5 low 5 f 1.23
01 stair_69.0_medium_1 medium 69.0 52 33 high 5 f 1.42
01 stair_74.0_medium_3 medium 74.0 70 58.5 low 5 j 1.78
01 stair_66.5_medium_3 medium 66.5 46 51.5 high 5 f 1.78
01 stair_66.5_medium_1 medium 66.5 46 48 high 5 f 1.18
01 stair_66.5_medium_3 medium 66.5 46 53.0 high 6 f 1.7
01 stair_74.0_medium_1 medium 74.0 70 59.0 low 6 f 1.54
01 stair_69.0_medium_1 medium 69.0 52 36 high 6 j 1.34
01 stair_71.5_medium_4 medium 71.5 60 46.5 low 6 j 1.45
01 stair_76.5_medium_1 medium 76.5 82 54 low 6 f 2.38
01 stair_71.5_medium_2 medium 71.5 60 58.0 high 6 j 1.45
01 stair_74.0_medium_2 medium 74.0 70 62 low 6 j 1.32
01 stair_71.5_medium_1 medium 71.5 60 50 low 6 f 1.19
01 stair_69.0_medium_2 medium 69.0 52 49.0 low 6 j 1.16
01 stair_71.5_medium_3 medium 71.5 60 49.5 low 6 j 1.39
01 stair_74.0_medium_3 medium 74.0 70 57.0 low 6 f 1.19
01 stair_66.5_medium_1 medium 66.5 46 51 high 6 j 1.38
01 stair_66.5_medium_2 medium 66.5 46 36 low 6 space 4.4
01 stair_76.5_medium_4 medium 76.5 82 66 low 6 space 4.4
01 stair_76.5_medium_2 medium 76.5 82 52.0 low 6 f 1.44
01 stair_76.5_medium_3 medium 76.5 82 60.5 low 6 space 3.45
01 stair_66.5_medium_4 medium 66.5 46 45 high 6 space 3.03
01 stair_69.0_medium_4 medium 69.0 52 55.5 high 6 j 4.4
01 stair_69.0_medium_3 medium 69.0 52 53.0 high 6 f 2.38
01 stair_74.0_medium_4 medium 74.0 70 46.0 low 6 f 2.38
01 stair_74.0_medium_1 medium 74.0 70 60.5 low 7 j 1.5
01 stair_76.5_medium_3 medium 76.5 82 59.0 low 7 f 1.39
01 stair_66.5_medium_4 medium 66.5 46 48 high 7 j 2.38
01 stair_74.0_medium_3 medium 74.0 70 58.5 low 7 j 3.25
01 stair_71.5_medium_3 medium 71.5 60 48.0 low 7 j 3.38
01 stair_76.5_medium_2 medium 76.5 82 53.5 low 7 j 1.29
01 stair_66.5_medium_2 medium 66.5 46 39 low 7 f 1.23
01 stair_66.5_medium_1 medium 66.5 46 49.5 high 7 f 2.38
01 stair_71.5_medium_4 medium 71.5 60 45.0 low 7 j 1.57
01 stair_69.0_medium_3 medium 69.0 52 54.5 high 7 j 3.32
01 stair_76.5_medium_1 medium 76.5 82 55.5 low 7 f 1.65
01 stair_66.5_medium_3 medium 66.5 46 54.5 high 7 j 4.4
01 stair_76.5_medium_4 medium 76.5 82 72 low 7 j 1.27
01 stair_74.0_medium_4 medium 74.0 70 47.5 low 7 f 1.43
01 stair_74.0_medium_2 medium 74.0 70 59 low 7 f 2.38
01 stair_71.5_medium_1 medium 71.5 60 51.5 low 7 f 2.38
01 stair_69.0_medium_4 medium 69.0 52 54.0 high 7 f 2.38
01 stair_69.0_medium_1 medium 69.0 52 34.5 high 7 f 1.29
01 stair_69.0_medium_2 medium 69.0 52 47.5 low 7 f 1.38
01 stair_71.5_medium_2 medium 71.5 60 56.5 high 7 j 1.77
01 stair_69.0_medium_4 medium 69.0 52 55.5 high 8 f 1.46
01 stair_71.5_medium_4 medium 71.5 60 43.5 low 8 f 1.46
01 stair_74.0_medium_4 medium 74.0 70 49.0 low 8 f 4.39
01 stair_66.5_medium_1 medium 66.5 46 51.0 high 8 j 2.38
01 stair_69.0_medium_2 medium 69.0 52 49.0 low 8 j 2.38
01 stair_76.5_medium_1 medium 76.5 82 57.0 low 8 f 1.75
01 stair_66.5_medium_3 medium 66.5 46 53.0 high 8 f 2.38
01 stair_76.5_medium_4 medium 76.5 82 69 low 8 j 2.38
01 stair_74.0_medium_2 medium 74.0 70 60.5 low 8 f 1.18
01 stair_69.0_medium_1 medium 69.0 52 36.0 high 8 f 3.09
01 stair_71.5_medium_3 medium 71.5 60 46.5 low 8 f 1.53
01 stair_66.5_medium_4 medium 66.5 46 46.5 high 8 j 2.38
01 stair_76.5_medium_3 medium 76.5 82 60.5 low 8 f 1.14
01 stair_74.0_medium_3 medium 74.0 70 57.0 low 8 f 1.24
01 stair_66.5_medium_2 medium 66.5 46 42 low 8 j 2.38
01 stair_74.0_medium_1 medium 74.0 70 59.0 low 8 f 1.14
01 stair_71.5_medium_1 medium 71.5 60 53.0 low 8 f 1.3
01 stair_71.5_medium_2 medium 71.5 60 55.0 high 8 f 1.49
01 stair_76.5_medium_2 medium 76.5 82 52.0 low 8 f 1.6
01 stair_69.0_medium_3 medium 69.0 52 53.0 high 8 j 1.37
01 stair_76.5_medium_1 medium 76.5 82 58.5 low 9 f 1.21
01 stair_76.5_medium_3 medium 76.5 82 62.0 low 9 f 1.15
01 stair_66.5_medium_3 medium 66.5 46 54.5 high 9 j 1.19
01 stair_69.0_medium_1 medium 69.0 52 37.5 high 9 f 2.38
01 stair_74.0_medium_1 medium 74.0 70 60.5 low 9 space 3.74
01 stair_71.5_medium_4 medium 71.5 60 45.0 low 9 f 2.38
01 stair_71.5_medium_3 medium 71.5 60 48.0 low 9 f 2.38
01 stair_74.0_medium_2 medium 74.0 70 62.0 low 9 j 1.22
01 stair_69.0_medium_4 medium 69.0 52 57.0 high 9 f 1.41
01 stair_66.5_medium_4 medium 66.5 46 45.0 high 9 f 2.38
01 stair_71.5_medium_2 medium 71.5 60 56.5 high 9 j 1.19
01 stair_71.5_medium_1 medium 71.5 60 54.5 low 9 f 1.53
01 stair_66.5_medium_1 medium 66.5 46 49.5 high 9 j 3.51
01 stair_74.0_medium_3 medium 74.0 70 58.5 low 9 j 1.28
01 stair_76.5_medium_2 medium 76.5 82 53.5 low 9 f 1.14
01 stair_69.0_medium_2 medium 69.0 52 47.5 low 9 j 1.34
01 stair_74.0_medium_4 medium 74.0 70 50.5 low 9 f 1.22
01 stair_69.0_medium_3 medium 69.0 52 51.5 high 9 j 1.53
01 stair_66.5_medium_2 medium 66.5 46 40.5 low 9 f 1.36
01 stair_76.5_medium_4 medium 76.5 82 66 low 9 j 2.38
01 stair_76.5_medium_1 medium 76.5 82 60.0 low 10 f 1.41
01 stair_71.5_medium_3 medium 71.5 60 49.5 low 10 f 2.38
01 stair_74.0_medium_3 medium 74.0 70 57.0 low 10 f 1.26
01 stair_74.0_medium_1 medium 74.0 70 62.0 low 10 f 1.18
01 stair_71.5_medium_2 medium 71.5 60 55.0 high 10 j 1.22
01 stair_74.0_medium_2 medium 74.0 70 60.5 low 10 j 2.38
01 stair_66.5_medium_1 medium 66.5 46 48.0 high 10 f 1.21
