# {'Alias': '03', 'Session': '03', 'tstamp': '20230817_1238', 'nTrials': 50}
subj stair range standard standard_rgb comparison start_dir trial response rt 
03 stair_61.5_low_4 low 61.5 36 39 high 2 space 1.36
03 stair_66.5_low_4 low 66.5 46 29 low 2 f 1.34
03 stair_66.5_low_1 low 66.5 46 53 high 2 j 1.4
03 stair_61.5_low_3 low 61.5 36 43 high 2 j 2.38
03 stair_69.0_low_3 low 69.0 52 36 low 2 f 1.54
03 stair_69.0_low_4 low 69.0 52 40 low 3 f 1.53
03 stair_61.5_low_2 low 61.5 36 38 high 3 space 1.31
03 stair_64.0_low_4 low 64.0 41 44 high 3 space 2.38
03 stair_69.0_low_3 low 69.0 52 39 low 3 f 1.33
03 stair_61.5_low_1 low 61.5 36 33 high 3 space 1.46
03 stair_64.0_low_2 low 64.0 41 48 high 3 j 1.29
03 stair_59.0_low_3 low 59.0 31 11 low 3 space 2.38
03 stair_59.0_low_4 low 59.0 31 39 high 3 j 5.0
03 stair_61.5_low_3 low 61.5 36 40 high 3 space 1.67
03 stair_69.0_low_2 low 69.0 52 36 low 3 f 1.4
03 stair_66.5_low_2 low 66.5 46 41 low 3 space 1.41
03 stair_66.5_low_1 low 66.5 46 50 high 3 j 1.28
03 stair_59.0_low_2 low 59.0 31 36 high 3 j 1.79
03 stair_69.0_low_1 low 69.0 52 32 low 3 f 1.35
03 stair_66.5_low_4 low 66.5 46 35 low 3 f 1.7
03 stair_64.0_low_1 low 64.0 41 32 low 3 space 1.43
03 stair_61.5_low_4 low 61.5 36 33 high 3 space 1.45
03 stair_66.5_low_3 low 66.5 46 41 low 3 space 1.51
03 stair_64.0_low_3 low 64.0 41 44 low 3 space 1.53
03 stair_59.0_low_1 low 59.0 31 30 high 3 space 2.38
03 stair_61.5_low_3 low 61.5 36 37 high 4 space 5.11
03 stair_64.0_low_2 low 64.0 41 45 high 4 f 1.6
03 stair_64.0_low_1 low 64.0 41 35 low 4 f 2.38
03 stair_69.0_low_4 low 69.0 52 46 low 4 space 1.37
03 stair_64.0_low_4 low 64.0 41 41 high 4 space 1.28
03 stair_66.5_low_2 low 66.5 46 47 low 4 space 1.36
03 stair_59.0_low_2 low 59.0 31 33 high 4 j 2.38
03 stair_61.5_low_4 low 61.5 36 27 high 4 f 1.51
03 stair_61.5_low_1 low 61.5 36 27 high 4 f 1.58
03 stair_61.5_low_2 low 61.5 36 32 high 4 space 1.52
03 stair_69.0_low_3 low 69.0 52 42 low 4 space 1.52
03 stair_69.0_low_2 low 69.0 52 39 low 4 f 1.69
03 stair_66.5_low_3 low 66.5 46 47 low 4 j 2.95
03 stair_59.0_low_3 low 59.0 31 10 low 4 space 1.54
03 stair_66.5_low_4 low 66.5 46 41 low 4 space 1.57
03 stair_59.0_low_1 low 59.0 31 24 high 4 space 1.36
03 stair_66.5_low_1 low 66.5 46 47 high 4 j 2.38
03 stair_69.0_low_1 low 69.0 52 38 low 4 space 1.43
03 stair_59.0_low_4 low 59.0 31 36 high 4 j 1.49
03 stair_64.0_low_3 low 64.0 41 50 low 4 j 1.62
03 stair_59.0_low_2 low 59.0 31 30 high 5 space 1.46
03 stair_59.0_low_4 low 59.0 31 33 high 5 space 1.36
03 stair_66.5_low_2 low 66.5 46 53 low 5 j 1.45
03 stair_69.0_low_2 low 69.0 52 42 low 5 space 1.54
03 stair_59.0_low_3 low 59.0 31 10 low 5 space 1.35
03 stair_69.0_low_3 low 69.0 52 45 low 5 space 1.64
03 stair_69.0_low_4 low 69.0 52 52 low 5 j 1.43
03 stair_66.5_low_4 low 66.5 46 47 low 5 j 2.38
03 stair_66.5_low_1 low 66.5 46 44 high 5 space 1.56
03 stair_64.0_low_4 low 64.0 41 38 high 5 space 1.72
03 stair_59.0_low_1 low 59.0 31 18 high 5 space 1.45
03 stair_61.5_low_3 low 61.5 36 34 high 5 space 1.42
03 stair_69.0_low_1 low 69.0 52 44 low 5 space 1.37
03 stair_61.5_low_2 low 61.5 36 26 high 5 space 1.53
03 stair_66.5_low_3 low 66.5 46 44 low 5 space 2.38
03 stair_61.5_low_1 low 61.5 36 30 high 5 space 1.38
03 stair_64.0_low_1 low 64.0 41 38 low 5 space 1.42
03 stair_64.0_low_3 low 64.0 41 47 low 5 j 1.35
03 stair_64.0_low_2 low 64.0 41 46.5 high 5 j 1.46
03 stair_61.5_low_4 low 61.5 36 30 high 5 f 1.55
03 stair_66.5_low_4 low 66.5 46 44 low 6 space 1.49
03 stair_66.5_low_3 low 66.5 46 41 low 6 f 2.38
03 stair_59.0_low_3 low 59.0 31 10 low 6 space 1.23
03 stair_69.0_low_1 low 69.0 52 50 low 6 space 1.7
03 stair_61.5_low_2 low 61.5 36 20 high 6 f 1.33
03 stair_61.5_low_1 low 61.5 36 33 high 6 f 1.52
03 stair_59.0_low_1 low 59.0 31 12 high 6 space 9.35
03 stair_69.0_low_3 low 69.0 52 48 low 6 space 2.96
03 stair_69.0_low_4 low 69.0 52 49 low 6 space 1.46
03 stair_69.0_low_2 low 69.0 52 45 low 6 f 1.33
03 stair_59.0_low_4 low 59.0 31 30 high 6 j 1.59
03 stair_66.5_low_2 low 66.5 46 50 low 6 f 1.74
03 stair_61.5_low_4 low 61.5 36 33 high 6 space 2.38
03 stair_59.0_low_2 low 59.0 31 27 high 6 space 3.36
03 stair_61.5_low_3 low 61.5 36 31 high 6 space 3.29
03 stair_64.0_low_4 low 64.0 41 35 high 6 f 3.38
03 stair_64.0_low_3 low 64.0 41 44 low 6 space 1.67
03 stair_64.0_low_2 low 64.0 41 45.0 high 6 space 1.53
03 stair_66.5_low_1 low 66.5 46 41 high 6 f 1.55
03 stair_64.0_low_1 low 64.0 41 41 low 6 f 1.41
03 stair_61.5_low_3 low 61.5 36 28 high 7 f 1.81
03 stair_64.0_low_2 low 64.0 41 43.5 high 7 space 2.38
03 stair_59.0_low_4 low 59.0 31 27 high 7 space 3.07
03 stair_69.0_low_4 low 69.0 52 46 low 7 space 5.37
03 stair_59.0_low_1 low 59.0 31 10 high 7 space 1.75
03 stair_69.0_low_1 low 69.0 52 56 low 7 j 1.77
03 stair_61.5_low_4 low 61.5 36 36 high 7 space 1.55
03 stair_66.5_low_2 low 66.5 46 51.5 low 7 j 1.53
03 stair_66.5_low_4 low 66.5 46 41 low 7 space 1.18
03 stair_64.0_low_3 low 64.0 41 41 low 7 space 5.35
03 stair_66.5_low_1 low 66.5 46 42.5 high 7 space 3.06
03 stair_59.0_low_2 low 59.0 31 24 high 7 space 1.66
03 stair_64.0_low_4 low 64.0 41 36.5 high 7 j 2.38
03 stair_61.5_low_1 low 61.5 36 36 high 7 f 1.76
03 stair_61.5_low_2 low 61.5 36 23 high 7 f 2.38
03 stair_64.0_low_1 low 64.0 41 44 low 7 space 1.5
03 stair_66.5_low_3 low 66.5 46 42.5 low 7 f 1.66
03 stair_69.0_low_3 low 69.0 52 51 low 7 space 1.59
03 stair_59.0_low_3 low 59.0 31 10 low 7 space 1.37
03 stair_69.0_low_2 low 69.0 52 48 low 7 f 1.62
03 stair_64.0_low_3 low 64.0 41 38 low 8 f 1.54
03 stair_64.0_low_4 low 64.0 41 35.0 high 8 space 5.46
03 stair_59.0_low_1 low 59.0 31 10 high 8 f 3.51
03 stair_66.5_low_1 low 66.5 46 44.0 high 8 f 1.78
03 stair_64.0_low_2 low 64.0 41 42.0 high 8 f 1.52
03 stair_64.0_low_1 low 64.0 41 47 low 8 space 1.59
03 stair_59.0_low_2 low 59.0 31 21 high 8 space 1.73
03 stair_61.5_low_1 low 61.5 36 39 high 8 f 1.76
03 stair_66.5_low_3 low 66.5 46 44.0 low 8 space 1.55
03 stair_59.0_low_4 low 59.0 31 24 high 8 space 1.56
03 stair_69.0_low_4 low 69.0 52 43 low 8 f 1.45
03 stair_59.0_low_3 low 59.0 31 10 low 8 f 2.98
03 stair_61.5_low_2 low 61.5 36 26 high 8 f 2.99
03 stair_66.5_low_4 low 66.5 46 38 low 8 space 1.37
03 stair_61.5_low_4 low 61.5 36 39 high 8 space 1.46
03 stair_66.5_low_2 low 66.5 46 50.0 low 8 space 1.78
03 stair_69.0_low_1 low 69.0 52 53 low 8 j 1.73
03 stair_69.0_low_3 low 69.0 52 54 low 8 j 1.7
03 stair_61.5_low_3 low 61.5 36 29.5 high 8 f 1.5
03 stair_69.0_low_2 low 69.0 52 51 low 8 j 2.38
03 stair_66.5_low_4 low 66.5 46 35 low 9 f 1.32
03 stair_61.5_low_1 low 61.5 36 42 high 9 space 2.38
03 stair_69.0_low_3 low 69.0 52 52.5 low 9 space 1.58
03 stair_59.0_low_4 low 59.0 31 21 high 9 f 2.38
03 stair_59.0_low_3 low 59.0 31 13 low 9 f 5.7
03 stair_61.5_low_4 low 61.5 36 42 high 9 space 1.55
03 stair_59.0_low_2 low 59.0 31 18 high 9 space 2.38
03 stair_66.5_low_3 low 66.5 46 45.5 low 9 space 1.46
03 stair_69.0_low_4 low 69.0 52 44.5 low 9 f 1.51
03 stair_66.5_low_2 low 66.5 46 48.5 low 9 space 1.65
03 stair_61.5_low_2 low 61.5 36 29 high 9 space 4.4
03 stair_64.0_low_2 low 64.0 41 43.5 high 9 space 1.56
03 stair_64.0_low_3 low 64.0 41 39.5 low 9 f 2.38
03 stair_61.5_low_3 low 61.5 36 31.0 high 9 f 1.42
03 stair_69.0_low_1 low 69.0 52 50 low 9 space 1.72
03 stair_64.0_low_4 low 64.0 41 33.5 high 9 f 1.46
03 stair_59.0_low_1 low 59.0 31 13 high 9 f 2.39
03 stair_69.0_low_2 low 69.0 52 49.5 low 9 space 1.51
03 stair_66.5_low_1 low 66.5 46 45.5 high 9 space 1.3
03 stair_64.0_low_1 low 64.0 41 50 low 9 j 1.36
03 stair_69.0_low_2 low 69.0 52 48.0 low 10 space 1.43
03 stair_66.5_low_4 low 66.5 46 36.5 low 10 f 1.47
03 stair_64.0_low_2 low 64.0 41 45.0 high 10 space 1.54
03 stair_69.0_low_1 low 69.0 52 47 low 10 space 2.38
03 stair_59.0_low_3 low 59.0 31 16 low 10 space 3.31
03 stair_69.0_low_4 low 69.0 52 46.0 low 10 f 3.7
03 stair_59.0_low_1 low 59.0 31 16 high 10 space 1.61
03 stair_61.5_low_4 low 61.5 36 45 high 10 j 2.38
03 stair_66.5_low_3 low 66.5 46 47.0 low 10 space 2.38
03 stair_64.0_low_1 low 64.0 41 48.5 low 10 space 1.72
03 stair_64.0_low_3 low 64.0 41 41.0 low 10 f 3.27
03 stair_66.5_low_2 low 66.5 46 47.0 low 10 space 1.51
03 stair_66.5_low_1 low 66.5 46 47.0 high 10 f 1.73
03 stair_69.0_low_3 low 69.0 52 51.0 low 10 space 1.42
03 stair_61.5_low_1 low 61.5 36 45 high 10 space 1.45
03 stair_61.5_low_2 low 61.5 36 32 high 10 f 1.33
03 stair_59.0_low_4 low 59.0 31 22.5 high 10 space 3.66
03 stair_59.0_low_2 low 59.0 31 15 high 10 f 3.43
03 stair_61.5_low_3 low 61.5 36 32.5 high 10 f 2.39
03 stair_64.0_low_4 low 64.0 41 35.0 high 10 f 1.33
03 stair_64.0_low_2 low 64.0 41 46.5 high 11 space 1.45
03 stair_66.5_low_2 low 66.5 46 45.5 low 11 space 1.46
03 stair_59.0_low_4 low 59.0 31 24.0 high 11 space 1.42
03 stair_66.5_low_1 low 66.5 46 48.5 high 11 space 1.35
03 stair_61.5_low_4 low 61.5 36 43.5 high 11 f 5.11
03 stair_64.0_low_4 low 64.0 41 36.5 high 11 f 1.63
03 stair_66.5_low_3 low 66.5 46 48.5 low 11 space 1.33
03 stair_69.0_low_2 low 69.0 52 46.5 low 11 f 1.68
03 stair_69.0_low_4 low 69.0 52 47.5 low 11 f 1.52
03 stair_59.0_low_3 low 59.0 31 19 low 11 f 2.38
03 stair_59.0_low_1 low 59.0 31 19 high 11 space 3.51
03 stair_69.0_low_1 low 69.0 52 44 low 11 f 2.38
03 stair_61.5_low_2 low 61.5 36 35 high 11 space 1.39
03 stair_59.0_low_2 low 59.0 31 16.5 high 11 f 1.56
03 stair_64.0_low_1 low 64.0 41 47.0 low 11 space 2.38
03 stair_61.5_low_3 low 61.5 36 34.0 high 11 f 1.49
03 stair_61.5_low_1 low 61.5 36 48 high 11 space 1.49
03 stair_64.0_low_3 low 64.0 41 42.5 low 11 space 1.16
03 stair_66.5_low_4 low 66.5 46 38.0 low 11 f 1.34
03 stair_69.0_low_3 low 69.0 52 49.5 low 11 space 1.24
03 stair_59.0_low_3 low 59.0 31 22 low 12 f 1.19
03 stair_66.5_low_1 low 66.5 46 50.0 high 12 j 2.38
03 stair_61.5_low_1 low 61.5 36 51 high 12 j 1.44
03 stair_64.0_low_1 low 64.0 41 45.5 low 12 space 1.42
03 stair_69.0_low_3 low 69.0 52 48.0 low 12 space 5.83
03 stair_66.5_low_2 low 66.5 46 44.0 low 12 f 3.05
03 stair_61.5_low_4 low 61.5 36 45.0 high 12 space 1.62
03 stair_64.0_low_3 low 64.0 41 44.0 low 12 space 1.46
03 stair_59.0_low_1 low 59.0 31 22 high 12 space 2.38
03 stair_61.5_low_2 low 61.5 36 38 high 12 space 7.8
03 stair_64.0_low_4 low 64.0 41 38.0 high 12 f 6.41
03 stair_66.5_low_4 low 66.5 46 39.5 low 12 f 1.4
03 stair_61.5_low_3 low 61.5 36 35.5 high 12 f 1.51
03 stair_59.0_low_4 low 59.0 31 25.5 high 12 space 1.45
03 stair_69.0_low_1 low 69.0 52 45.5 low 12 space 1.49
03 stair_66.5_low_3 low 66.5 46 50.0 low 12 j 1.37
03 stair_69.0_low_4 low 69.0 52 49.0 low 12 space 1.46
03 stair_59.0_low_2 low 59.0 31 18.0 high 12 f 2.38
03 stair_64.0_low_2 low 64.0 41 48.0 high 12 space 1.44
03 stair_69.0_low_2 low 69.0 52 48.0 low 12 space 1.49
03 stair_59.0_low_4 low 59.0 31 27.0 high 13 space 3.4
03 stair_64.0_low_3 low 64.0 41 45.5 low 13 space 1.68
03 stair_66.5_low_2 low 66.5 46 45.5 low 13 f 1.23
03 stair_69.0_low_1 low 69.0 52 47.0 low 13 space 1.51
03 stair_59.0_low_3 low 59.0 31 25 low 13 f 3.02
03 stair_59.0_low_1 low 59.0 31 25 high 13 space 2.38
03 stair_64.0_low_4 low 64.0 41 39.5 high 13 f 2.38
03 stair_61.5_low_2 low 61.5 36 41 high 13 space 1.5
03 stair_61.5_low_4 low 61.5 36 46.5 high 13 j 1.48
03 stair_69.0_low_4 low 69.0 52 50.5 low 13 j 1.52
03 stair_69.0_low_2 low 69.0 52 49.5 low 13 space 1.62
03 stair_66.5_low_1 low 66.5 46 48.5 high 13 space 1.59
03 stair_61.5_low_3 low 61.5 36 37.0 high 13 space 1.28
03 stair_59.0_low_2 low 59.0 31 19.5 high 13 space 3.33
03 stair_64.0_low_2 low 64.0 41 49.5 high 13 j 2.38
03 stair_66.5_low_4 low 66.5 46 41.0 low 13 f 1.51
03 stair_64.0_low_1 low 64.0 41 44.0 low 13 f 1.43
03 stair_61.5_low_1 low 61.5 36 49.5 high 13 j 2.38
03 stair_69.0_low_3 low 69.0 52 46.5 low 13 space 1.67
03 stair_66.5_low_3 low 66.5 46 48.5 low 13 space 1.45
03 stair_66.5_low_3 low 66.5 46 47.0 low 14 space 1.24
03 stair_64.0_low_1 low 64.0 41 45.5 low 14 f 1.81
03 stair_59.0_low_4 low 59.0 31 28.5 high 14 space 2.38
03 stair_69.0_low_1 low 69.0 52 48.5 low 14 f 1.8
03 stair_69.0_low_2 low 69.0 52 51.0 low 14 j 1.79
03 stair_69.0_low_3 low 69.0 52 45.0 low 14 space 1.43
03 stair_64.0_low_2 low 64.0 41 48.0 high 14 space 1.77
03 stair_61.5_low_2 low 61.5 36 44 high 14 f 1.49
03 stair_59.0_low_2 low 59.0 31 21.0 high 14 f 5.58
03 stair_61.5_low_4 low 61.5 36 45.0 high 14 space 1.52
03 stair_59.0_low_3 low 59.0 31 28 low 14 space 8.43
03 stair_61.5_low_1 low 61.5 36 48.0 high 14 j 1.56
03 stair_66.5_low_2 low 66.5 46 47.0 low 14 space 1.44
03 stair_59.0_low_1 low 59.0 31 28 high 14 f 2.38
03 stair_69.0_low_4 low 69.0 52 49.0 low 14 j 3.2
03 stair_66.5_low_1 low 66.5 46 47.0 high 14 space 4.39
03 stair_61.5_low_3 low 61.5 36 38.5 high 14 f 3.05
03 stair_64.0_low_4 low 64.0 41 41.0 high 14 space 2.38
03 stair_64.0_low_3 low 64.0 41 47.0 low 14 space 2.38
03 stair_66.5_low_4 low 66.5 46 42.5 low 14 f 1.36
03 stair_66.5_low_3 low 66.5 46 45.5 low 15 space 1.22
03 stair_59.0_low_3 low 59.0 31 31 low 15 space 1.5
03 stair_69.0_low_3 low 69.0 52 43.5 low 15 f 1.46
03 stair_69.0_low_4 low 69.0 52 47.5 low 15 space 1.24
03 stair_61.5_low_3 low 61.5 36 40.0 high 15 space 1.74
03 stair_66.5_low_4 low 66.5 46 44.0 low 15 space 1.4
03 stair_59.0_low_4 low 59.0 31 30.0 high 15 space 1.35
03 stair_69.0_low_1 low 69.0 52 50.0 low 15 j 1.51
03 stair_61.5_low_2 low 61.5 36 47 high 15 space 1.7
03 stair_69.0_low_2 low 69.0 52 49.5 low 15 space 2.38
03 stair_59.0_low_1 low 59.0 31 31 high 15 space 2.38
03 stair_61.5_low_1 low 61.5 36 46.5 high 15 j 1.6
03 stair_66.5_low_1 low 66.5 46 45.5 high 15 space 1.8
03 stair_61.5_low_4 low 61.5 36 43.5 high 15 space 1.38
03 stair_59.0_low_2 low 59.0 31 22.5 high 15 space 7.05
03 stair_64.0_low_2 low 64.0 41 46.5 high 15 space 3.16
03 stair_64.0_low_3 low 64.0 41 48.5 low 15 j 1.48
03 stair_64.0_low_1 low 64.0 41 47.0 low 15 space 1.25
03 stair_64.0_low_4 low 64.0 41 42.5 high 15 space 1.35
03 stair_66.5_low_2 low 66.5 46 48.5 low 15 j 1.52
03 stair_61.5_low_2 low 61.5 36 50 high 16 space 1.67
03 stair_64.0_low_1 low 64.0 41 48.5 low 16 space 1.53
03 stair_59.0_low_4 low 59.0 31 31.5 high 16 f 1.45
03 stair_64.0_low_3 low 64.0 41 47.0 low 16 space 1.56
03 stair_66.5_low_2 low 66.5 46 47.0 low 16 space 1.34
03 stair_69.0_low_3 low 69.0 52 45.0 low 16 f 1.35
03 stair_59.0_low_2 low 59.0 31 24.0 high 16 space 1.8
03 stair_61.5_low_1 low 61.5 36 45.0 high 16 f 1.34
03 stair_59.0_low_1 low 59.0 31 34 high 16 space 6.41
03 stair_69.0_low_2 low 69.0 52 48.0 low 16 space 6.41
03 stair_64.0_low_4 low 64.0 41 44.0 high 16 space 2.38
03 stair_61.5_low_3 low 61.5 36 41.5 high 16 f 4.39
03 stair_66.5_low_1 low 66.5 46 44.0 high 16 f 1.77
03 stair_69.0_low_1 low 69.0 52 48.5 low 16 space 1.5
03 stair_66.5_low_3 low 66.5 46 44.0 low 16 f 1.71
03 stair_59.0_low_3 low 59.0 31 34 low 16 j 3.22
03 stair_69.0_low_4 low 69.0 52 46.0 low 16 j 1.63
03 stair_61.5_low_4 low 61.5 36 42.0 high 16 j 2.38
03 stair_64.0_low_2 low 64.0 41 45.0 high 16 space 1.42
03 stair_66.5_low_4 low 66.5 46 45.5 low 16 space 1.8
03 stair_61.5_low_2 low 61.5 36 53 high 17 j 1.38
03 stair_66.5_low_4 low 66.5 46 47.0 low 17 space 1.27
03 stair_69.0_low_3 low 69.0 52 46.5 low 17 space 1.44
03 stair_61.5_low_3 low 61.5 36 43.0 high 17 space 4.39
03 stair_59.0_low_4 low 59.0 31 33.0 high 17 f 1.49
03 stair_69.0_low_1 low 69.0 52 47.0 low 17 space 1.51
03 stair_59.0_low_2 low 59.0 31 25.5 high 17 space 3.09
03 stair_61.5_low_1 low 61.5 36 46.5 high 17 f 2.38
03 stair_61.5_low_4 low 61.5 36 40.5 high 17 space 1.5
03 stair_59.0_low_3 low 59.0 31 32.5 low 17 space 1.62
03 stair_66.5_low_2 low 66.5 46 45.5 low 17 space 1.81
03 stair_69.0_low_4 low 69.0 52 44.5 low 17 f 1.46
03 stair_64.0_low_1 low 64.0 41 50.0 low 17 j 1.8
03 stair_64.0_low_2 low 64.0 41 43.5 high 17 f 1.7
03 stair_64.0_low_4 low 64.0 41 45.5 high 17 f 2.38
03 stair_66.5_low_3 low 66.5 46 45.5 low 17 space 1.43
03 stair_59.0_low_1 low 59.0 31 37 high 17 space 1.31
03 stair_66.5_low_1 low 66.5 46 45.5 high 17 space 1.23
03 stair_69.0_low_2 low 69.0 52 46.5 low 17 space 1.31
03 stair_64.0_low_3 low 64.0 41 45.5 low 17 space 3.47
03 stair_59.0_low_3 low 59.0 31 31.0 low 18 space 1.59
03 stair_66.5_low_2 low 66.5 46 44.0 low 18 space 1.47
03 stair_69.0_low_1 low 69.0 52 45.5 low 18 f 1.24
03 stair_59.0_low_4 low 59.0 31 34.5 high 18 space 4.4
03 stair_61.5_low_1 low 61.5 36 48.0 high 18 j 1.77
03 stair_69.0_low_4 low 69.0 52 46.0 low 18 f 1.53
03 stair_66.5_low_4 low 66.5 46 48.5 low 18 space 1.36
03 stair_61.5_low_3 low 61.5 36 44.5 high 18 j 2.37
03 stair_64.0_low_3 low 64.0 41 44.0 low 18 space 1.41
03 stair_64.0_low_2 low 64.0 41 45.0 high 18 space 1.24
03 stair_66.5_low_1 low 66.5 46 47.0 high 18 f 1.45
03 stair_64.0_low_4 low 64.0 41 47.0 high 18 space 1.4
03 stair_59.0_low_2 low 59.0 31 27.0 high 18 space 1.49
03 stair_66.5_low_3 low 66.5 46 47.0 low 18 space 1.53
03 stair_61.5_low_2 low 61.5 36 51.5 high 18 j 2.38
03 stair_69.0_low_2 low 69.0 52 45.0 low 18 space 1.19
03 stair_64.0_low_1 low 64.0 41 48.5 low 18 space 1.33
03 stair_59.0_low_1 low 59.0 31 40 high 18 j 2.38
03 stair_69.0_low_3 low 69.0 52 48.0 low 18 j 2.38
03 stair_61.5_low_4 low 61.5 36 39.0 high 18 space 1.32
03 stair_64.0_low_3 low 64.0 41 42.5 low 19 space 1.29
