# {'Alias': '03', 'Session': '01', 'tstamp': '20230810_1155', 'nTrials': 50}
subj stair range standard standard_rgb comparison start_dir trial response rt 
03 stair_84.0_high_3 high 84.0 149 78.5 low 11 j 1.72
03 stair_76.5_high_1 high 76.5 82 68.0 high 11 space 1.59
03 stair_81.5_high_2 high 81.5 117 71.0 low 12 space 1.7
03 stair_79.0_high_4 high 79.0 98 64.5 high 12 f 1.48
03 stair_74.0_high_2 high 74.0 70 63.0 high 12 space 1.41
03 stair_74.0_high_4 high 74.0 70 66.0 low 12 space 1.5
03 stair_76.5_high_4 high 76.5 82 63.5 high 12 space 1.49
03 stair_74.0_high_3 high 74.0 70 65.0 high 12 space 1.53
03 stair_76.5_high_2 high 76.5 82 60.5 low 12 f 1.42
03 stair_81.5_high_4 high 81.5 117 72.0 low 12 j 1.42
03 stair_74.0_high_1 high 74.0 70 61.5 high 12 space 1.4
03 stair_84.0_high_4 high 84.0 149 74.0 low 12 j 1.41
03 stair_84.0_high_1 high 84.0 149 70.5 low 12 space 1.44
03 stair_84.0_high_3 high 84.0 149 77.0 low 12 j 3.21
03 stair_76.5_high_3 high 76.5 82 69.0 high 12 space 3.2
03 stair_81.5_high_3 high 81.5 117 71.0 low 12 f 2.38
03 stair_79.0_high_1 high 79.0 98 66.5 high 12 space 1.43
03 stair_84.0_high_2 high 84.0 149 75.5 low 12 space 1.6
03 stair_81.5_high_1 high 81.5 117 68.5 low 12 space 1.75
03 stair_79.0_high_3 high 79.0 98 71.0 low 12 space 1.68
03 stair_79.0_high_2 high 79.0 98 68.0 low 12 space 2.38
03 stair_76.5_high_1 high 76.5 82 66.5 high 12 f 1.56
03 stair_79.0_high_4 high 79.0 98 66.0 high 13 f 1.68
03 stair_74.0_high_3 high 74.0 70 63.5 high 13 f 1.58
03 stair_76.5_high_3 high 76.5 82 67.5 high 13 space 1.78
03 stair_84.0_high_3 high 84.0 149 75.5 low 13 j 1.58
03 stair_84.0_high_4 high 84.0 149 72.5 low 13 space 1.62
03 stair_76.5_high_2 high 76.5 82 62.0 low 13 f 1.51
03 stair_84.0_high_2 high 84.0 149 77.0 low 13 j 1.59
03 stair_84.0_high_1 high 84.0 149 72.0 low 13 j 2.38
03 stair_76.5_high_4 high 76.5 82 62.0 high 13 f 1.55
03 stair_74.0_high_2 high 74.0 70 61.5 high 13 space 1.48
03 stair_79.0_high_3 high 79.0 98 72.5 low 13 j 1.66
03 stair_74.0_high_1 high 74.0 70 60.0 high 13 space 1.41
03 stair_74.0_high_4 high 74.0 70 64.5 low 13 space 1.57
03 stair_81.5_high_1 high 81.5 117 67.0 low 13 space 2.38
03 stair_76.5_high_1 high 76.5 82 68.0 high 13 j 1.39
03 stair_79.0_high_1 high 79.0 98 65.0 high 13 space 1.4
03 stair_81.5_high_4 high 81.5 117 70.5 low 13 space 2.38
03 stair_81.5_high_2 high 81.5 117 72.5 low 13 j 1.7
03 stair_81.5_high_3 high 81.5 117 72.5 low 13 j 1.72
03 stair_79.0_high_2 high 79.0 98 69.5 low 13 space 2.38
03 stair_79.0_high_2 high 79.0 98 71.0 low 14 j 1.53
03 stair_84.0_high_3 high 84.0 149 74.0 low 14 space 1.81
03 stair_79.0_high_3 high 79.0 98 71.0 low 14 space 1.77
03 stair_81.5_high_4 high 81.5 117 69.0 low 14 space 2.38
03 stair_84.0_high_1 high 84.0 149 70.5 low 14 space 1.81
03 stair_81.5_high_1 high 81.5 117 65.5 low 14 f 1.27
03 stair_79.0_high_4 high 79.0 98 67.5 high 14 f 1.49
03 stair_74.0_high_3 high 74.0 70 65.0 high 14 space 3.29
03 stair_79.0_high_1 high 79.0 98 63.5 high 14 f 1.47
03 stair_74.0_high_2 high 74.0 70 60.0 high 14 space 2.38
03 stair_84.0_high_2 high 84.0 149 75.5 low 14 j 2.38
03 stair_76.5_high_1 high 76.5 82 66.5 high 14 space 2.38
03 stair_84.0_high_4 high 84.0 149 71.0 low 14 space 1.57
03 stair_74.0_high_4 high 74.0 70 63.0 low 14 space 1.52
03 stair_76.5_high_3 high 76.5 82 66.0 high 14 space 1.64
03 stair_81.5_high_3 high 81.5 117 71.0 low 14 space 1.72
03 stair_81.5_high_2 high 81.5 117 71.0 low 14 j 1.62
03 stair_76.5_high_2 high 76.5 82 63.5 low 14 f 1.72
03 stair_74.0_high_1 high 74.0 70 58.5 high 14 f 1.67
03 stair_76.5_high_4 high 76.5 82 63.5 high 14 space 2.37
03 stair_74.0_high_3 high 74.0 70 66.5 high 15 j 2.38
03 stair_79.0_high_1 high 79.0 98 65.0 high 15 space 5.15
03 stair_76.5_high_2 high 76.5 82 65.0 low 15 space 2.38
03 stair_81.5_high_3 high 81.5 117 69.5 low 15 f 2.38
03 stair_84.0_high_3 high 84.0 149 72.5 low 15 space 2.38
03 stair_74.0_high_4 high 74.0 70 61.5 low 15 f 1.75
03 stair_76.5_high_1 high 76.5 82 65.0 high 15 f 1.6
03 stair_81.5_high_2 high 81.5 117 69.5 low 15 j 1.65
03 stair_81.5_high_4 high 81.5 117 67.5 low 15 space 2.38
03 stair_79.0_high_2 high 79.0 98 69.5 low 15 j 1.64
03 stair_79.0_high_3 high 79.0 98 69.5 low 15 j 2.38
03 stair_76.5_high_4 high 76.5 82 65.0 high 15 space 2.38
03 stair_74.0_high_2 high 74.0 70 58.5 high 15 f 1.76
03 stair_79.0_high_4 high 79.0 98 69.0 high 15 j 1.71
03 stair_84.0_high_1 high 84.0 149 69.0 low 15 f 2.38
03 stair_76.5_high_3 high 76.5 82 64.5 high 15 f 5.64
03 stair_84.0_high_4 high 84.0 149 69.5 low 15 space 1.63
03 stair_81.5_high_1 high 81.5 117 67.0 low 15 j 3.51
03 stair_74.0_high_1 high 74.0 70 60.0 high 15 f 2.38
03 stair_84.0_high_2 high 84.0 149 74.0 low 15 j 1.57
03 stair_79.0_high_1 high 79.0 98 66.5 high 16 space 1.38
03 stair_84.0_high_1 high 84.0 149 70.5 low 16 space 2.38
03 stair_74.0_high_1 high 74.0 70 61.5 high 16 space 2.38
03 stair_84.0_high_4 high 84.0 149 68.0 low 16 space 2.38
03 stair_76.5_high_1 high 76.5 82 66.5 high 16 j 2.38
03 stair_74.0_high_2 high 74.0 70 60.0 high 16 f 1.7
03 stair_76.5_high_4 high 76.5 82 66.5 high 16 j 2.38
03 stair_81.5_high_2 high 81.5 117 68.0 low 16 space 2.38
03 stair_74.0_high_3 high 74.0 70 65.0 high 16 space 2.38
03 stair_79.0_high_3 high 79.0 98 68.0 low 16 space 1.79
03 stair_84.0_high_2 high 84.0 149 72.5 low 16 space 2.38
03 stair_79.0_high_2 high 79.0 98 68.0 low 16 space 2.38
03 stair_76.5_high_2 high 76.5 82 66.5 low 16 space 3.33
03 stair_81.5_high_1 high 81.5 117 65.5 low 16 space 5.63
03 stair_84.0_high_3 high 84.0 149 71.0 low 16 space 3.4
03 stair_81.5_high_4 high 81.5 117 66.0 low 16 f 5.16
03 stair_79.0_high_4 high 79.0 98 67.5 high 16 j 2.38
03 stair_81.5_high_3 high 81.5 117 71.0 low 16 j 1.7
03 stair_74.0_high_4 high 74.0 70 63.0 low 16 space 1.59
03 stair_76.5_high_3 high 76.5 82 66.0 high 16 space 1.77
03 stair_74.0_high_1 high 74.0 70 63.0 high 17 space 2.38
03 stair_81.5_high_2 high 81.5 117 66.5 low 17 space 1.66
03 stair_84.0_high_3 high 84.0 149 69.5 low 17 f 2.38
03 stair_81.5_high_1 high 81.5 117 64.0 low 17 f 2.38
03 stair_84.0_high_1 high 84.0 149 72.0 low 17 space 2.38
03 stair_74.0_high_2 high 74.0 70 61.5 high 17 space 1.72
03 stair_74.0_high_4 high 74.0 70 64.5 low 17 space 2.38
03 stair_81.5_high_3 high 81.5 117 69.5 low 17 f 1.46
03 stair_76.5_high_1 high 76.5 82 65.0 high 17 space 2.38
03 stair_76.5_high_2 high 76.5 82 68.0 low 17 j 2.38
03 stair_81.5_high_4 high 81.5 117 67.5 low 17 space 2.38
03 stair_79.0_high_3 high 79.0 98 66.5 low 17 space 1.55
03 stair_79.0_high_1 high 79.0 98 68.0 high 17 space 2.38
03 stair_76.5_high_4 high 76.5 82 65.0 high 17 space 2.38
03 stair_74.0_high_3 high 74.0 70 63.5 high 17 space 5.48
03 stair_84.0_high_4 high 84.0 149 66.5 low 17 f 2.38
03 stair_84.0_high_2 high 84.0 149 71.0 low 17 space 2.38
03 stair_79.0_high_4 high 79.0 98 66.0 high 17 space 1.81
03 stair_79.0_high_2 high 79.0 98 66.5 low 17 space 2.38
03 stair_76.5_high_3 high 76.5 82 67.5 high 17 j 2.38
03 stair_79.0_high_4 high 79.0 98 64.5 high 18 f 1.65
03 stair_74.0_high_4 high 74.0 70 66.0 low 18 space 2.38
03 stair_84.0_high_4 high 84.0 149 68.0 low 18 space 1.8
03 stair_81.5_high_4 high 81.5 117 69.0 low 18 space 2.38
03 stair_84.0_high_2 high 84.0 149 69.5 low 18 space 2.38
03 stair_76.5_high_4 high 76.5 82 63.5 high 18 f 2.38
03 stair_79.0_high_3 high 79.0 98 65.0 low 18 space 3.25
03 stair_81.5_high_1 high 81.5 117 65.5 low 18 f 2.38
03 stair_84.0_high_1 high 84.0 149 73.5 low 18 j 1.77
03 stair_81.5_high_3 high 81.5 117 71.0 low 18 j 2.38
03 stair_76.5_high_1 high 76.5 82 63.5 high 18 f 2.38
03 stair_79.0_high_1 high 79.0 98 69.5 high 18 j 2.38
03 stair_74.0_high_3 high 74.0 70 62.0 high 18 space 2.38
03 stair_79.0_high_2 high 79.0 98 65.0 low 18 space 2.38
03 stair_84.0_high_3 high 84.0 149 71.0 low 18 space 1.72
03 stair_76.5_high_3 high 76.5 82 66.0 high 18 space 2.38
03 stair_74.0_high_1 high 74.0 70 64.5 high 18 f 2.38
03 stair_81.5_high_2 high 81.5 117 65.0 low 18 f 1.4
03 stair_76.5_high_2 high 76.5 82 66.5 low 18 j 1.64
03 stair_74.0_high_2 high 74.0 70 63.0 high 18 space 1.38
03 stair_84.0_high_2 high 84.0 149 68.0 low 19 space 2.38
03 stair_76.5_high_3 high 76.5 82 64.5 high 19 space 2.38
03 stair_74.0_high_1 high 74.0 70 66.0 high 19 space 2.38
03 stair_79.0_high_1 high 79.0 98 68.0 high 19 space 2.38
03 stair_76.5_high_1 high 76.5 82 65.0 high 19 f 1.55
